case_id,ea_id,wgt09,urban,regionXurban,total_consumption_monthly,total_consumption_weekly
1021001713,1020017,1393.43347167969,1,1,300576.5269030296,69173.77757053344
1021001802,1020018,1499.0791015625,1,1,159184.56873280354,36634.25771679331
1021001804,1020018,749.53955078125,1,1,338780.52652584336,77965.9311010912
1021001809,1020018,1212.84802246094,1,1,273599.84009309043,62965.44403162506
1021001810,1020018,1149.06994628906,1,1,381302.8653325451,87751.8942190382
1021001902,1020019,1581.6298828125,1,1,320015.52388635866,73647.40985105043
1021001907,NA,693.392639160156,1,11,198731.44177012614,45735.45609472396
1021001908,1020019,790.81494140625,1,1,208507.47987766992,47985.284092072725
1021001910,1020019,605.322143554688,1,1,323640.7209279142,74481.70179122851
1021002008,1020020,1203.58996582031,1,1,157924.94551603225,36344.37181945667
1021002010,1020020,1148.2109375,1,1,309926.839393025,71325.63035512093
1021002011,1020020,1203.58996582031,1,1,232266.45710785425,53453.10362927284
1021002013,1020020,1570.2060546875,1,1,214522.5437639501,49369.572797612025
1021002103,NA,1147.96118164063,1,1,262317.46812101785,60368.95289073184
1021002106,1020021,928.771850585938,1,1,208196.73425685198,47913.77002982391
1021002107,1020021,839.444946289063,1,1,244950.51348868205,56372.174202812836
1021002201,1020022,2006.66589355469,1,1,148930.44079847448,34274.403565115295
1021002203,1020022,1059.02209472656,1,1,333531.32985644124,76757.89677261435
1021002204,1020022,2006.66589355469,1,1,180450.238124325,41528.274889505476
1021002205,1020022,1308.95031738281,1,1,173751.42563548364,39986.630337736075
1021002208,1020022,2006.66589355469,1,1,364973.15227154753,83993.82318564542
1021002210,1020022,1308.95031738281,1,1,200612.85907923474,46168.4398137075
1021002301,1020023,974.736267089844,1,1,236192.20899535393,54356.564357430805
1021002308,1020023,1204.77319335938,1,1,183549.33277943317,42241.491209326894
1021002309,1020023,3693.91748046875,1,1,171885.24570855987,39557.153304044536
1021002312,1020023,2409.54638671875,1,1,236183.55160580084,54354.571971846155
1021002405,1020024,778.195922851563,1,1,248678.21030565025,57230.05513291798
1021002407,1020024,1259.21765136719,1,1,230137.90015270637,52963.24393570763
1021002501,1020025,461.385955810547,1,1,272006.5295098415,62598.76432771727
1021002502,1020025,806.699768066406,1,1,243987.75013132388,56150.606740372765
1021002508,1020025,526.211120605469,1,1,155338.2041934755,35749.06695409446
1021002509,1020025,425.737457275391,1,1,112526.19298334351,25896.439500746223
1021002603,1020026,1659.3671875,1,1,441284.87777595746,101555.97409761156
1021002605,1020026,499.924530029297,1,1,332769.68312045664,76582.61368432676
1021002610,1020026,1367.31750488281,1,1,128340.42953625739,29535.88032145935
1021002611,1020026,1367.31750488281,1,1,173713.1141900713,39977.813456954784
1021002702,1020027,583.495178222656,1,1,152596.9085767111,35118.19342846378
1021002703,1020027,552.03564453125,1,1,149285.51304675484,34356.11882404482
1021002711,1020027,1105.62365722656,1,1,203425.15958344995,46815.654190506924
1021002801,1020028,2795.44848632813,1,1,149483.3052656895,34401.63813022198
1021002802,1020028,1823.47387695313,1,1,259885.5089919621,59809.2691336958
1021002805,1020028,1823.47387695313,1,1,269166.7563448057,61945.22747541232
1021002810,1020028,2795.44848632813,1,1,290452.7500349828,66843.9220210683
1021002901,1020029,302.079223632813,1,1,258459.7988917395,59481.160500699734
1021002903,1020029,302.079223632813,1,1,182220.111696862,41935.588268551
1021002905,1020029,302.079223632813,1,1,158192.70600422268,36405.993412610005
1021002906,1020029,302.079223632813,1,1,335331.5999171282,77172.20550799018
1021002910,1020029,302.079223632813,1,1,241283.5983409143,55528.28138318644
1021003103,1020031,1652.92565917969,1,1,366001.4699466452,84230.47712153976
1021003109,1020031,1890.75708007813,1,1,395738.8232996687,91074.14215278166
1021003201,1020032,2209.591796875,1,1,268089.5766125226,61697.32857268637
1021003203,1020032,5040.08349609375,1,1,301306.10664413765,69341.68085709865
1021003205,1020032,3863.31103515625,1,1,398306.1142442891,91664.97076668507
1021003309,1020033,1411.28344726563,1,1,351544.89270389837,80903.48392974064
1021003310,NA,744.807739257813,1,1,265039.9640973826,60995.49992368257
1021003403,1020034,1272.18798828125,1,1,327358.2608255418,75337.24523847527
1021003407,1020034,635.200805664063,1,1,155615.1629015282,35812.80539789263
1033000301,1030003,1237.41711425781,0,10,102328.7879336441,23549.639383077312
1033000302,1030003,921.17626953125,0,10,163395.76829678033,37603.410514402276
1033000303,1030003,991.080383300781,0,10,123111.36854233703,28332.479956756575
1033000304,1030003,3402.89672851563,0,10,173693.5062110787,39973.300935663065
1033000307,1030003,2398.74389648438,0,10,366940.10924478085,84446.49274557132
1033000308,1030003,991.080383300781,0,10,218173.86322429302,50209.876472656506
1033000310,1030003,955.407409667969,0,10,121821.9351436276,28035.733633837226
1033000504,1030005,1838.71496582031,0,10,129221.33508203138,29738.609273423313
1033000505,1030005,1039.4873046875,0,10,200201.8375298834,46073.84855096162
1033000506,1030005,886.417846679688,0,10,279995.924859227,64437.41973609431
1033000507,1030005,839.357482910156,0,10,133295.9589826658,30676.330958779654
1033000509,1030005,2381.4521484375,0,10,139808.71008818128,32175.155903584862
1033000511,1030005,2518.072265625,0,10,132186.7940755854,30421.071084158197
1041000203,1040002,842.069458007813,1,11,182509.87287173868,42002.27303354585
1041000204,1040002,1554.01574707031,1,11,149118.0858544848,34317.58763374636
1041000206,NA,2205.34497070313,1,11,323980.0519759962,74559.7944177042
1041000207,1040002,777.007873535156,1,11,115819.59636125142,26654.37344542495
1041000209,1040002,777.007873535156,1,11,238634.46290455316,54918.61732419563
1041000210,1040002,650.160400390625,1,11,163935.1188980627,37727.535039061775
1041000213,1040002,1684.13891601563,1,11,189869.29704607843,43695.9487710635
1043000401,1040004,4250.81201171875,0,10,125633.21991276609,28912.851243767564
1043000402,1040004,938.570495605469,0,10,120356.75836343436,27698.54225785431
1043000403,NA,1061.21081542969,0,10,262166.90061851806,60334.301738712136
1043000406,1040004,1215.61010742188,0,10,174631.34435299633,40189.13218401301
1043000407,1040004,856.898559570313,0,10,352094.0030295441,81029.85452800148
1043000408,NA,1121.68737792969,0,10,187732.26713831144,43204.13913767472
1043000409,1040004,2856.32861328125,0,10,204296.62555174975,47016.21074651141
1043000410,1040004,1215.61010742188,0,10,285894.37678214605,65794.8717152308
1043000601,1040006,1906.45166015625,0,10,130803.91313300973,30102.819024644847
1043000603,1040006,3119.84594726563,0,10,334356.1300396055,76947.71380522897
1043000604,1040006,2285.94140625,0,10,215396.39931408848,49570.67928479141
1043000605,1040006,997.797485351563,0,10,182225.85917561434,41936.91097601888
1043000606,1040006,1830.87158203125,0,10,122976.22456957921,28301.378329467614
1043000607,1040006,1142.970703125,0,10,124949.01420522372,28755.390200772366
1043000609,NA,1998.40112304688,0,10,128674.72595563385,29612.814293632215
1043000610,1040006,1995.59497070313,0,10,127273.0733567181,29290.242181606187
1043000611,1040006,2859.67724609375,0,10,205588.30319818933,47313.47355385121
1043000802,NA,1350.34106445313,0,10,156693.89983574906,36061.06267038746
1043000804,1040008,948.288879394531,0,10,159419.17416420055,36688.24910492833
1043000805,1040008,1092.509765625,0,10,292250.9767399912,67257.76050471602
1043000806,1040008,2844.86645507813,0,10,163197.97607784564,37557.891208225104
1043000807,1040008,2503.826171875,0,10,133169.36696170742,30647.19745194795
1043000808,1040008,948.288879394531,0,10,180887.82924558234,41628.98079359113
1043000809,1040008,881.402893066406,0,10,183430.8408308672,42214.22182878526
1043000810,1040008,1183.98937988281,0,10,168023.8067740218,38668.49336538569
1043000811,1040008,2070.11938476563,0,10,228856.28116317283,52668.29599740516
1051000105,1050001,1677.14379882813,1,11,190046.82655000864,43736.80487697305
1051000106,1050001,1758.03356933594,1,11,285654.41640718176,65739.64795649439
1051000109,1050001,838.571899414063,1,11,328435.9551038652,75585.26255727884
1051000110,1050001,877.782531738281,1,11,304881.1984444691,70164.44172781079
1051000305,1050003,1772.39392089844,1,11,241899.24020060466,55669.96334852191
1051000309,1050003,1635.45166015625,1,11,305483.2495507967,70302.99595805723
1053000402,1050004,1202.38427734375,0,10,113981.95069836474,26231.463201409162
1053000403,1050004,1270.90600585938,0,10,117216.96848766704,26975.96046238826
1053000404,1050004,1202.38427734375,0,10,140100.81684037508,32242.380472686436
1053000406,NA,NA,0,10,96657.53010523556,22244.47316930294
1053000407,1050004,1063.42907714844,0,10,131354.80273190737,30229.599099498664
1053000408,1050004,1941.78454589844,0,10,255054.9481056302,58697.578384804285
1053000409,1050004,1270.90600585938,0,10,208894.5211854679,48074.35661417577
1053000410,1050004,1202.38427734375,0,10,147188.53038206868,33873.52554269034
1053000802,1050008,2873.68212890625,0,10,293829.49426856404,67621.03577952785
1053000804,1050008,1980.04992675781,0,10,106823.42893971765,24584.02254139305
1053000805,1050008,944.472351074219,0,10,166072.92482823768,38219.52326391274
1053000806,1050008,988.634826660156,0,10,203137.65202573655,46749.48806618568
1053000807,1050008,1291.58850097656,0,10,154717.55003162174,35606.23147261939
1053000808,1050008,3114.3056640625,0,10,192697.10380065997,44346.731709669286
1053000809,1050008,1132.47485351563,0,10,102328.7879336441,23549.639383077312
1053001202,1050012,914.040588378906,0,10,175112.11027007355,40299.77420571061
1053001203,1050012,1042.46398925781,0,10,235688.11251230384,54240.553109473825
1053001204,1050012,797.944702148438,0,10,254506.1189141662,58571.27248591819
1053001206,1050012,732.079528808594,0,10,134038.93092231202,30847.316285623943
1053001207,1050012,1595.88940429688,0,10,84064.12453767272,19346.264701190754
1053001208,1050012,762.300354003906,0,10,323292.8071664022,74401.63396490646
1053001210,1050012,1686.83630371094,0,10,108763.9635059089,25030.61132805819
1053001503,1050015,1497.91442871094,0,10,165039.56015337116,37981.70782667627
1053001505,1050015,776.788818359375,0,10,245820.41961959473,56572.37178253406
1053001507,1050015,776.788818359375,0,10,160738.77295359343,36991.93760010233
1053001508,1050015,748.957214355469,0,10,315334.9289167027,72570.23180702707
1053001509,1050015,805.79248046875,0,10,150410.40910914613,34614.999019419905
1053001510,1050015,805.79248046875,0,10,376729.35104705766,86699.3594015006
1053001512,1050015,1678.11254882813,0,10,248069.54044612535,57089.977682724246
1053001513,1050015,2600.38061523438,0,10,198727.4471175527,45734.53677739924
1053001902,1050019,1182.19128417969,0,10,121711.6094937406,28010.343620703996
1053001903,1050019,1978.39404296875,0,10,164787.20869186736,37923.63242056416
1053001904,1050019,1118.45263671875,0,10,196174.3968463282,45146.985469225896
1053001905,1050019,1281.18041992188,0,10,170366.971006523,39207.74213208183
1053001906,1050019,953.755187988281,0,10,150191.72655217358,34564.672073698515
1053001907,1050019,953.755187988281,0,10,167013.68898681857,38436.027896934196
1053001908,1050019,989.197021484375,0,10,138636.35424849097,31905.353457852245
1053001909,1050019,1907.51037597656,0,10,244975.8214483268,56377.998500502574
1053001910,1050019,989.197021484375,0,10,126309.27212693616,29068.43586632911
1053002302,1050023,686.981567382813,0,10,190417.52768659685,43822.11692123581
1053002303,1050023,1301.01867675781,0,10,170805.49212717445,39308.66206343
1053002304,1050023,1425.02014160156,0,10,181164.98340937405,41692.76421898502
1053002305,NA,1845.64624023438,0,10,192484.32075016835,44297.762458619836
1053002306,1050023,1052.48059082031,0,10,291325.6654829275,67044.81215595728
1053002307,1050023,769.624938964844,0,10,136758.28876030137,31473.14111685053
1053002308,1050023,1373.96313476563,0,10,328599.2608798742,75622.84525723888
1053002309,1050023,1539.24987792969,0,10,148415.1163505907,34155.80834711256
1053002602,1050026,1095.90185546875,0,10,134157.19515271418,30874.533259792483
1053002603,1050026,1981.00170898438,0,10,117219.35540984786,26976.50978147753
1053002605,1050026,1354.53369140625,0,10,234102.37026805626,53875.61516033328
1053002606,1050026,2511.60009765625,0,10,115819.59636125142,26654.37344542495
1053002607,1050026,1768.27905273438,0,10,166624.85435475403,38346.542664579945
1053002608,1050026,3801.65698242188,0,10,215282.91975604935,49544.563440725076
1053002610,1050026,951.233093261719,0,10,206243.87250594844,47464.344301957324
1053003002,1050030,1752.80053710938,0,10,223841.198694132,51514.1400066307
1053003003,1050030,1752.80053710938,0,10,167013.68898681857,38436.027896934196
1053003006,1050030,1027.73999023438,0,10,117219.35540984786,26976.50978147753
1053003008,1050030,942.906677246094,0,10,132066.14128666752,30393.3044143192
1053003010,1050030,1817.93542480469,0,10,232253.75029460405,53450.17932150185
1053003303,1050033,1047.75915527344,0,10,193501.9249668523,44531.950831427945
1053003304,1050033,966.80517578125,0,10,161256.81982708722,37111.159348944115
1053003305,1050033,2095.51831054688,0,10,144434.85739244224,33239.80352570843
1053003307,1050033,2621.46118164063,0,10,200996.98454567618,46256.8412928535
1053003309,1050033,1831.93078613281,0,10,175085.11755824715,40293.562184222625
1053003310,1050033,1047.75915527344,0,10,148929.4983985158,34274.186684024164
1053003312,1050033,5242.92236328125,0,10,146367.16969064047,33684.50006435561
1063000301,1060003,839.275512695313,0,10,158021.80203778492,36366.662087965015
1063000302,1060003,1772.66259765625,0,10,145347.7642052237,33449.89715298073
1063000304,1060003,839.275512695313,0,10,159977.26150387438,36816.68564618886
1063000305,1060003,3357.10205078125,0,10,521131.9535277009,119931.73987885148
1063000307,1060003,1985.91259765625,0,10,194780.35299167334,44826.16441071199
1063000308,1060003,1838.53527832031,0,10,183430.8408308672,42214.22182878526
1063000310,1060003,839.275512695313,0,10,319194.32682988833,73458.4220311726
1063000311,1060003,992.956298828125,0,10,142992.07166884324,32907.76516012316
1063000502,1060005,654.800842285156,0,10,142841.35575106795,32873.07985225848
1063000503,1060005,1383.02746582031,0,10,122067.09379588442,28092.15370846992
1063000505,1060005,1309.60168457031,0,10,108153.13718009456,24890.03759520067
1063000508,1060005,654.800842285156,0,10,241941.21905908926,55679.62423671367
1063000509,1060005,717.210571289063,0,10,151834.04932943027,34942.6312964745
1063000510,1060005,2750.16357421875,0,10,124524.71662728446,28657.743632750255
1063000511,1060005,654.800842285156,0,10,141236.49506115945,32503.742041554327
1063000701,1060007,1125.75476074219,0,10,201966.45955942845,46479.95335570306
1063000702,1060007,869.193176269531,0,10,200257.3807858175,46086.631108771835
1063000703,1060007,1038.7744140625,0,10,147091.85273562913,33851.276440008376
1063000704,1060007,1738.38635253906,0,10,233100.49744207147,53645.047162450355
1063000706,NA,793.558349609375,0,10,264313.49857302074,60828.31333358972
1063000707,1060007,1125.75476074219,0,10,206007.71780826815,47409.99637034108
1063000709,1060007,1283.92419433594,0,10,161188.9178823222,37095.53259966938
1063000710,1060007,1587.11669921875,0,10,191843.5162828993,44150.289646481804
1063000711,1060007,869.193176269531,0,10,197077.7610488315,45354.88298887921
1063000902,1060009,1104.08020019531,0,10,197063.58519498873,45351.620600526076
1063000903,1060009,1445.25024414063,0,10,141199.83960313993,32495.306264729326
1063000905,1060009,1254.46447753906,0,10,236782.37179635506,54492.38264885722
1063000907,1060009,1367.32861328125,0,10,183175.33843710079,42155.42127660229
1063000908,1060009,2612.49951171875,0,10,164766.21363714864,37918.80068183806
1063000909,1060009,2208.16040039063,0,10,175754.27219872634,40447.55941992736
1063000912,1060009,2331.9658203125,0,10,116916.58302061765,26906.83065475761
1071000101,1070001,1581.89050292969,1,11,378140.80449993594,87024.18705257018
1071000103,NA,1584.11499023438,0,10,175940.2754344675,40490.36564498136
1071000104,1070001,1584.11499023438,1,11,381755.00962814107,87855.94934688066
1071000106,1070001,2077.9375,1,11,412445.82748896425,94919.04183130228
1071000110,1070001,906.022705078125,1,11,252316.15702083823,58067.281244626465
1071000111,1070001,836.019897460938,1,11,213276.6494000891,49082.846417178785
1071000201,1070002,877.56005859375,1,11,382117.67645375046,87939.41239898723
1071000205,1070002,1755.1201171875,1,11,194530.8874701321,44768.75316614006
1071000208,1070002,1011.02423095703,1,11,372138.06001847546,85642.73349779125
1071000209,1070002,1011.02423095703,1,11,422694.3967187645,97277.61671944425
1071000210,1070002,1095.68078613281,1,11,190512.54262906042,43843.98337422724
1073000801,1070008,256.744812011719,0,10,171005.72508741322,39354.743074467544
1073000803,1070008,400.473480224609,0,10,113981.95069836474,26231.463201409162
1073000807,1070008,256.744812011719,0,10,30471.815097524344,7012.69184737967
1073000808,1070008,313.630157470703,0,10,173097.27685553944,39836.08650562741
1073000809,NA,313.630157470703,0,40,117219.35540984786,26976.50978147753
1073001202,1070012,5654.8173828125,0,10,187371.76050366848,43121.173225417915
1073001205,1070012,1492.17065429688,0,10,144466.03986581683,33246.97976631356
1073001206,1070012,2497.14379882813,0,10,176474.88576803895,40613.39925869169
1073001209,1070012,1203.8369140625,0,10,178058.30348063353,40977.80224711133
1073001210,1070012,4012.78955078125,0,10,200257.3807858175,46086.631108771835
1073001601,1070016,3247.103515625,0,10,144954.3073830422,33359.348183699534
1073001602,1070016,1382.53198242188,0,10,225784.68380930193,51961.407823760615
1073001604,1070016,928.578369140625,0,10,205491.62555174975,47291.22445116924
1073001605,1070016,743.723327636719,0,10,197708.07728520667,45499.94207111478
1073001606,1070016,691.265991210938,0,10,190066.04394000155,43741.227509287535
1073001608,1070016,716.953735351563,0,10,183711.9388552935,42278.91288239988
1073001609,1070016,716.953735351563,0,10,185569.78930056028,42706.47299424341
1073001610,1070016,2073.79809570313,0,10,202872.15934560492,46688.388379555945
1073001611,1070016,774.424865722656,0,10,210164.66346326238,48366.66333656807
1073002002,1070020,2220.95166015625,0,10,149441.08848229,34391.922486706135
1073002003,NA,3211.51586914063,0,10,182412.90551989982,41979.95725893491
1073002004,1070020,1279.36291503906,0,10,164016.50626980662,37746.265283928435
1073002005,1070020,2932.05834960938,0,10,191025.35565348525,43962.000620791136
1073002006,1070020,3162.58276367188,0,10,153765.90918064208,35387.22371033349
1073002007,1070020,2220.95166015625,0,10,167013.68898681857,38436.027896934196
1073002008,1070020,1070.50537109375,0,10,182348.49125805593,41965.13315451442
1073002009,NA,1032.15014648438,0,10,178822.9635418962,41153.77881301236
1073002010,1070020,1386.48840332031,0,10,297082.53464265884,68369.68070394736
1073002011,1070020,1386.48840332031,0,10,175488.04739654472,40386.291244931745
1073002302,1070023,2436.65112304688,0,10,170806.7941157947,39308.96169917383
1073002303,1070023,1116.19104003906,0,10,351486.2665454588,80889.99188202321
1073002304,1070023,1037.46240234375,0,10,163260.62432402247,37572.30888711331
1073002305,1070023,1037.46240234375,0,10,141199.83960313993,32495.306264729326
1073002306,1070023,1162.26843261719,0,10,211725.40846029166,48725.84849444188
1073002307,1070023,1393.62438964844,0,10,281639.39834489377,64815.643779441714
1073002308,1070023,1116.19104003906,0,10,195857.465963635,45074.04794941842
1073002309,1070023,1216.61474609375,0,10,363470.9117292336,83648.1020669601
1081000201,1080002,1435.18603515625,1,11,208508.9160156758,47985.61460055255
1081000202,1080002,2845.16625976563,1,11,263709.41004473,60689.29021718258
1081000203,1080002,503.935974121094,1,11,210975.22461448287,48553.20344121147
1081000208,1080002,3288.35375976563,1,11,120454.37319915016,27721.00704245663
1081000209,1080002,717.593017578125,1,11,166254.11602738468,38261.22206134271
1081000211,1080002,549.275085449219,1,11,226604.98892207784,52150.19037440017
1081000214,NA,717.593017578125,0,10,360360.49696786795,82932.28057194289
1081000301,1080003,528.115234375,1,11,191520.79474698222,44076.01948316346
1081000302,1080003,427.278015136719,1,11,136605.73713842718,31438.03334556753
1081000303,1080003,344.714599609375,1,11,173036.18000764603,39822.02586087253
1081000308,1080003,344.714599609375,1,11,207965.131891333,47860.469758234874
1081000310,1080003,427.278015136719,1,11,395862.51539008366,91102.608278323
1083000601,1080006,2133.41748046875,0,10,353041.2952177269,81247.86150211493
1083000603,1080006,1633.00512695313,0,10,217415.9488454239,50035.4523378061
1083000604,1080006,863.033630371094,0,10,229279.14017563406,52765.61149829631
1083000605,1080006,935.298461914063,0,10,159568.8485861411,36722.6947260751
1083000609,1080006,1560.05847167969,0,10,217059.59890274188,49953.44303413113
1083000610,1080006,863.033630371094,0,10,275352.8987320377,63368.887672444565
1083000901,NA,1360.56640625,0,10,243962.1339069213,56144.711499559126
1083000902,1080009,3124.29956054688,0,10,198376.86292237617,45653.854385508035
1083000903,1080009,921.078430175781,0,10,147091.85273562913,33851.276440008376
1083000904,1080009,921.078430175781,0,10,117216.96848766704,26975.96046238826
1083000906,1080009,2763.2353515625,0,10,382609.86245110125,88052.6826035999
1083000907,1080009,955.469604492188,0,10,143878.0521918694,33111.662052083084
1083000908,1080009,994.912231445313,0,10,224234.63551683715,51604.68437329259
1083000909,1080009,955.469604492188,0,10,30471.815097524344,7012.69184737967
1083000910,1080009,1192.955078125,0,10,160895.1704953248,37027.93045981021
1083001302,1080013,1019.814453125,0,10,227279.14017563406,52305.33751560537
1083001303,1080013,1057.89221191406,0,10,209395.74593559906,48189.70697015884
1083001304,1080013,2909.20385742188,0,10,147091.85273562913,33851.276440008376
1083001306,1080013,1320.83520507813,0,10,148929.4983985158,34274.186684024164
1083001307,1080013,1506.41369628906,0,10,210557.95594208082,48457.17448436215
1083001309,1080013,1153.07080078125,0,10,199734.7563920184,45966.35590317916
1083001310,1080013,1320.83520507813,0,10,304099.35286048666,69984.51013741632
1083001311,1080013,2641.67041015625,0,10,141199.83960313993,32495.306264729326
1083001603,1080016,1483.97900390625,0,10,217136.39180336194,49971.11592123652
1083001604,1080016,1295.49304199219,0,10,170030.97945074463,39130.418046317514
1083001606,1080016,2594.62939453125,0,10,230132.92457302,52962.09887076841
1083001608,1080016,1369.32092285156,0,10,279277.1769414729,64272.00925276657
1083001610,1080016,2594.62939453125,0,10,172370.96125055675,39668.93441752943
1083001612,1080016,2967.9580078125,0,10,233897.0135685275,53828.35498735109
1083001613,1080016,1692.4794921875,0,10,214935.0534049909,49464.50652530216
1083002001,1080020,2040.45495605469,0,10,353837.1847073861,81431.0251147086
1083002004,1080020,1167.02294921875,0,10,226583.6068641814,52145.26957192711
1083002006,1080020,868.7724609375,0,10,144337.24255672644,33217.33874110611
1083002008,1080020,1802.11291503906,0,10,196301.7070767648,45176.284262626075
1083002009,1080020,3303.87377929688,0,10,170659.51253224962,39275.06675865617
1083002010,1080020,1330.99084472656,0,10,247431.05722956848,56943.03907624127
1083002301,1080023,1326.45178222656,0,10,397453.25459276774,91468.696212444
1083002302,1080023,3979.35522460938,0,10,246175.88320049582,56654.17710157552
1083002304,1080023,5198.77490234375,0,10,226039.4031386523,52020.02816385484
1083002305,1080023,2534.39794921875,0,10,148731.70617958115,34228.667377847
1083002307,1080023,1216.96179199219,0,10,404963.16778423596,93197.00503959414
1083002309,1080023,3038.8837890625,0,10,118517.26607762428,27275.207037594784
1083002704,1080027,1156.345703125,0,10,123523.98433402377,28427.43811363699
1083002705,1080027,1624.10791015625,0,10,260843.91397249288,60029.833572405674
