case_id,ea_id,wgt11,urban,regionXurban,total_consumption_food,purchases,home_prod,gifts_and_other,perc_tot,perc_purch,perc_home_prod,perc_gift_and_other,test
1021000702,10210007,275.33331298828125,1,11,64586.38242738014,56390.05474376432,8196.32768361582,0,1,0.8730951111431015,0.12690488885689852,0,1
1021000703,10210007,1311.604736328125,1,11,82313.59291715454,65033.61713211881,0,17279.97578503574,1,0.7900714186728872,0,0.20992858132711287,1
1021000705,10210007,783.30841064453125,1,11,360339.11639463686,65130.2013956205,293881.5789473684,1327.3360516479784,1,0.180746964268767,0.8155694610337965,0.003683574697436689,1.0000000000000002
1021000710,10210007,345.830078125,1,11,239361.9962386029,239361.9962386029,0,0,1,1,0,0,1
1021000711,10210007,942.3280029296875,1,11,85179.24449504282,85179.24449504282,0,0,1,1,0,0,1
1021000805,10210008,1905.7391357421875,1,11,66499.74326572068,66499.74326572068,0,0,1,1,0,0,1
1021000811,10210008,694.97216796875,1,11,68704.59055726766,68704.59055726766,0,0,1,1,0,0,1
1021000906,10210009,586.1514892578125,1,11,54495.494244591246,54495.494244591246,0,0,1,1,0,0,1
1021001003,10210010,296.56842041015625,1,11,114263.92433278497,113827.6199676217,0,436.30436516326404,1,0.9961816087823785,0,0.0038183912176214152,0.9999999999999999
1021001004,10210010,914.13720703125,1,11,41852.77345682992,41852.77345682992,0,0,1,1,0,0,1
1021001007,10210010,595.934814453125,1,11,89157.44100389654,89157.44100389654,0,0,1,1,0,0,1
1021001011,10210010,2829.090087890625,1,11,23098.39182538858,23098.39182538858,0,0,1,1,0,0,1
1021001102,10210011,1617.6790771484375,1,11,68604.57393383252,68604.57393383252,0,0,1,1,0,0,1
1021001105,10210011,1062.71044921875,1,11,898.1387944780128,898.1387944780128,0,0,1,1,0,0,1
1021001107,10210011,282.7587585449219,1,11,78614.9108598987,57958.83774554346,20656.073114355233,0,1,0.7372499327619049,0.2627500672380951,0,1
1021001109,10210011,599.58990478515625,1,11,83487.32836119544,77285.13658037351,6202.191780821919,0,1,0.9257109803060283,0.07428901969397156,0,0.9999999999999998
1021001110,10210011,548.88128662109375,1,11,19011.33361217329,19011.333612173294,0,0,1,1.0000000000000002,0,0,1.0000000000000002
1021001202,10210012,1044.24560546875,1,11,0,0,0,0,NA,NA,NA,NA,NA
1021001205,10210012,473.3856201171875,1,11,50833.51899798757,49326.947569416145,0,1506.5714285714287,1,0.9703626375220832,0,0.02963736247791682,1
1021001206,10210012,645.81085205078125,1,11,69099.76275975817,59716.07631908022,4683.61581920904,4700.070621468926,1,0.8642008877323851,0.06778049058565871,0.06801862168195634,1.0000000000000002
1021001208,10210012,322.9054260253906,1,11,89651.797017036,89651.797017036,0,0,1,1,0,0,1
1021001210,10210012,322.9054260253906,1,11,223184.8467897286,223184.8467897286,0,0,1,1,0,0,1
1021001211,10210012,1271.6572265625,1,11,41342.16390418258,41342.16390418258,0,0,1,1,0,0,1
1021001301,10210013,1241.1309814453125,1,11,77671.82662363585,75604.42936336187,0,2067.3972602739727,1,0.9733829195199477,0,0.026617080480052152,0.9999999999999999
1021001302,10210013,1019.178466796875,1,11,729.6296296296297,729.6296296296297,0,0,1,1,0,0,1
1021001304,10210013,858.74114990234375,1,11,129242.6709434815,129242.6709434815,0,0,1,1,0,0,1
1021001305,10210013,2038.35693359375,1,11,0,0,0,0,NA,NA,NA,NA,NA
1021001306,10210013,1081.70166015625,1,11,52527.92498683244,52527.92498683244,0,0,1,1,0,0,1
1021001308,10210013,1045.75439453125,1,11,111725.44233199289,111725.44233199289,0,0,1,1,0,0,1
1021001309,10210013,803.26751708984375,1,11,40148.87731095299,40148.87731095299,0,0,1,1,0,0,1
1021001402,10210014,2454.37939453125,1,11,46126.82993725928,46126.82993725928,0,0,1,1,0,0,1
1021001403,10210014,900.6669921875,1,11,54573.00974600699,53113.26452307706,0,1459.7452229299363,1,0.97325151700952806,0,0.026748482990472104,1.0000000000000002
1021001405,10210014,1099.3419189453125,1,11,71596.13576648886,71596.13576648886,0,0,1,1,0,0,1
1021001407,10210014,1281.1744384765625,1,11,77104.94822491978,65881.00249286777,7977.049180327868,3246.896551724138,1,0.8544328737591383,0.10345703309544202,0.04211009314541974,1
1021001408,10210014,450.33349609375,1,11,117664.05832590532,83580.10770862136,34083.950617283954,0,1,0.7103282760919362,0.2896717239080637,0,0.9999999999999999
1021001501,10210015,1092.8397216796875,1,11,27002.139520351375,26272.509890721743,0,729.6296296296297,1,0.9729788215826486,0,0.027021178417351393,1
1021001504,10210015,937.73687744140625,1,11,49932.44546128209,49932.44546128209,0,0,1,1,0,0,1
1021001505,10210015,483.687744140625,1,11,164925.77967218775,160400.6376267332,0,4525.142045454546,1,0.9725625547779801,0,0.027437445222019727,0.9999999999999999
1021001507,10210015,282.7587585449219,1,11,84294.23983000011,84294.23983000011,0,0,1,1,0,0,1
1021001512,10210015,272.8602600097656,1,11,79170.87766471227,79170.87766471227,0,0,1,1,0,0,1
1021001701,10210017,586.07830810546875,1,11,76888.75945429545,76888.75945429545,0,0,1,1,0,0,1
1021001704,10210017,300.8902282714844,1,11,61264.210752557214,47050.27879792413,12923.200479579604,1290.7314750534788,1,0.7679896340778408,0.21094208708206005,0.021068278840099194,1
1021001705,10210017,623.61114501953125,1,11,145090.4838756307,145090.4838756307,0,0,1,1,0,0,1
1021001706,10210017,366.49267578125,1,11,28021.77804460324,28021.77804460324,0,0,1,1,0,0,1
1021001709,10210017,623.61114501953125,1,11,66468.8096389756,57964.80888083266,0,8504.00075814294,1,0.8720602820430771,0,0.12793971795692297,1
1021001710,10210017,1291.3355712890625,1,11,42951.95040374998,18403.781673798487,1754.4254278728606,22793.743302078637,1,0.42847371308641946,0.040846234254351535,0.5306800526592291,1
1021001711,10210017,587.56597900390625,1,11,5940.480747164347,5940.480747164347,0,0,1,1,0,0,1
1021001713,10210017,363.3785705566406,1,11,154486.01858087827,154486.01858087827,0,0,1,1,0,0,1
1021001802,10210018,666.53558349609375,1,11,8995.092389498173,8795.401213027584,0,199.69117647058823,1,0.9777999860564267,0,0.022200013943573158,0.9999999999999999
1021001804,10210018,455.36395263671875,1,11,148210.24462396232,148210.24462396232,0,0,1,1,0,0,1
1021001809,10210018,1058.2984619140625,1,11,80028.56309514499,80028.56309514499,0,0,1,1,0,0,1
1021001810,10210018,388.39068603515625,1,11,246343.25396019738,246343.25396019738,0,0,1,1,0,0,1
1021001902,10210019,1639.11376953125,1,11,53808.30087316306,48019.12050604414,0,5789.180367118915,1,0.8924110170145462,0,0.1075889829854537,0.9999999999999999
1021001907,10210019,366.49267578125,1,11,170888.6812744984,146079.91415121075,0,24808.767123287675,1,0.8548249835023459,0,0.14517501649765419,1
1021001908,10210019,300.95245361328125,1,11,89633.32569581611,89633.32569581611,0,0,1,1,0,0,1
1021001910,10210019,531.48114013671875,1,11,104789.69366869614,91494.61170148302,13295.081967213115,0,1,0.8731260537009781,0.12687394629902196,0,1
1021002008,10210020,1315.6131591796875,1,11,3586.3890941365244,3586.3890941365244,0,0,1,1,0,0,1
1021002010,10210020,425.7363586425781,1,11,81346.77413728824,81346.77413728824,0,0,1,1,0,0,1
1021002011,10210020,1080.3408203125,1,11,99107.86202013656,99107.86202013656,0,0,1,1,0,0,1
1021002013,10210020,573.3079833984375,1,11,69054.37264278335,27780.298568709277,0,41274.07407407407,1,0.40229600973157936,0,0.5977039902684207,1
1021002103,10210021,1020.8360595703125,1,11,43237.931376251494,43237.931376251494,0,0,1,1,0,0,1
1021002106,10210021,429.2583312988281,1,11,61218.899883379076,61218.899883379076,0,0,1,1,0,0,1
1021002107,10210021,632.39910888671875,1,11,74165.9511381108,74165.9511381108,0,0,1,1,0,0,1
1021002201,10210022,900.59039306640625,1,11,64506.32863045758,64506.32863045758,0,0,1,1,0,0,1
1021002203,10210022,377.6291198730469,1,11,83874.08053996672,58903.19424714895,4898.026315789473,20072.859977028296,1,0.702281251465774,0.05839737716654339,0.2393213713676826,1
1021002204,10210022,900.59039306640625,1,11,8664.035087719298,8664.035087719298,0,0,1,1,0,0,1
1021002205,10210022,422.00201416015625,1,11,16328.664552727914,16328.664552727914,0,0,1,1,0,0,1
1021002208,10210022,900.59039306640625,1,11,36929.86122921348,36929.86122921348,0,0,1,1,0,0,1
1021002210,10210022,953.4136962890625,1,11,53114.44734390113,48037.88484390113,0,5076.5625,1,0.9044221910635597,0,0.09557780893644029,1
1021002301,10210023,413.2899169921875,1,11,44527.519183617995,44527.519183617995,0,0,1,1,0,0,1
1021002308,10210023,1071.3565673828125,1,11,49885.888789763536,49885.888789763536,0,0,1,1,0,0,1
1021002309,10210023,1657.827880859375,1,11,69864.05038225127,69864.05038225127,0,0,1,1,0,0,1
1021002312,10210023,963.297119140625,1,11,71682.98745898555,71682.98745898555,0,0,1,1,0,0,1
1021002405,10210024,403.2396240234375,1,11,22949.881782280114,21195.45635440725,0,1754.4254278728606,1,0.9235540538066094,0,0.0764459461933906,1
1021002407,10210024,955.8133544921875,1,11,46363.68738916179,46363.68738916179,0,0,1,1,0,0,1
1021002501,10210025,225.36215209960938,1,11,97914.46746689483,82684.77996689483,0,15229.6875,1,0.8444592725263077,0,0.1555407274736923,1
1021002502,10210025,190.35101318359375,1,11,168367.45190487255,168367.45190487255,0,0,1,1,0,0,1
1021002508,10210025,204.3258819580078,1,11,101422.87380747769,101422.87380747769,0,0,1,1,0,0,1
1021002509,10210025,211.73817443847656,1,11,37964.73854181555,37964.73854181555,0,0,1,1,0,0,1
1021002603,10210026,766.9237060546875,1,11,81935.54755533805,81935.54755533805,0,0,1,1,0,0,1
1021002605,10210026,211.73817443847656,1,11,50638.35867131901,50638.35867131901,0,0,1,1,0,0,1
1021002610,10210026,1054.99072265625,1,11,65528.62284489354,54118.442079464934,11410.180765428611,0,1,0.8258748578855908,0.17412514211440921,0,1
1021002611,10210026,527.495361328125,1,11,66844.26668886302,60823.226966830145,6021.039722032868,0,1,0.9099243656893008,0.09007563431069905,0,0.9999999999999999
1021002702,10210027,522.3558349609375,1,11,92978.3784506121,92978.3784506121,0,0,1,1,0,0,1
1021002703,10210027,198.99444580078125,1,11,58598.952504601526,58598.952504601526,0,0,1,1,0,0,1
1021002711,10210027,556.46087646484375,1,11,86440.39038572759,86440.39038572759,0,0,1,1,0,0,1
1021002801,10210028,664.09130859375,1,11,59863.84379373357,59863.84379373357,0,0,1,1,0,0,1
1021002802,10210028,587.88299560546875,1,11,80705.93580031472,80705.93580031472,0,0,1,1,0,0,1
1021002805,10210028,775.901123046875,1,11,124949.14850591843,124949.14850591843,0,0,1,1,0,0,1
1021002810,10210028,944.87371826171875,1,11,103169.9653622039,101102.56810192994,2067.3972602739727,0,1,0.9799612488671887,0.020038751132811363,0,1
1021002901,10210029,274.4406433105469,1,11,82087.02768761847,82087.02768761847,0,0,1,1,0,0,1
1021002903,10210029,423.4763488769531,1,11,67359.94356302258,67359.94356302258,0,0,1,1,0,0,1
1021002905,10210029,225.36215209960938,1,11,43609.06440139936,22531.142696709663,0,21077.9217046897,1,0.5166619143516106,0,0.48333808564838954,1
1021002906,10210029,204.3258819580078,1,11,60921.856580408574,60921.856580408574,0,0,1,1,0,0,1
1021002910,10210029,423.4763488769531,1,11,51147.45485050884,51147.45485050884,0,0,1,1,0,0,1
1021003103,10210031,903.385009765625,1,11,89925.17182768637,85790.37730713842,4134.7945205479455,0,1,0.9540196094540582,0.045980390545941836,0,1
1021003109,10210031,1732.8028564453125,1,11,73854.85495060308,73854.85495060308,0,0,1,1,0,0,1
1021003201,10210032,1662.8692626953125,1,11,228271.0947947489,228271.0947947489,0,0,1,1,0,0,1
1021003203,10210032,1840.217041015625,1,11,54708.37640640435,54708.37640640435,0,0,1,1,0,0,1
1021003205,10210032,1733.851318359375,1,11,56314.25739796627,56314.25739796627,0,0,1,1,0,0,1
1021003309,10210033,595.0927734375,1,11,41603.06014692193,41603.06014692193,0,0,1,1,0,0,1
1021003310,10210033,570.73016357421875,1,11,97467.48092045003,97467.48092045003,0,0,1,1,0,0,1
1021003403,10210034,706.21380615234375,1,11,31634.142193270727,31634.142193270727,0,0,1,1,0,0,1
1021003407,10210034,601.9049072265625,1,11,19799.95842546819,19799.95842546819,0,0,1,1,0,0,1
1033000301,10330003,411.4604187011719,0,10,69860.28885535728,17215.365959738403,52644.92289561888,0,1,0.24642563381583027,0.7535743661841697,0,1
1033000302,10330003,337.7063903808594,0,10,206590.45433470194,22348.202740632365,184242.2515940696,0,1,0.10817635699869041,0.8918236430013097,0,1
1033000303,10330003,764.47149658203125,0,10,54296.67142468455,5616.6733740083855,41376.294346972456,7303.703703703704,1,0.10344415645808655,0.7620410839431644,0.13451475959874895,0.9999999999999999
1033000304,10330003,2540.333984375,0,10,76585.74860551974,40067.858556867286,36294.25435183094,223.6356968215159,1,0.5231764301639207,0.4739035004903656,0.002920069345713726,1
1033000307,10330003,910.017578125,0,10,64315.85827257686,15670.312253491298,48645.54601908556,0,1,0.2436461655705346,0.7563538344294654,0,1
1033000308,10330003,388.40972900390625,0,10,94429.41455921529,18876.13128278481,75553.28327643046,0,1,0.19989673102280928,0.8001032689771905,0,0.9999999999999998
1033000310,10330003,737.709716796875,0,10,73324.32735165616,21309.260902721177,52015.06644893497,0,1,0.2906165207697588,0.709383479230241,0,0.9999999999999998
1033000504,10330005,1299.85546875,0,10,33209.507866991014,111.81784841075795,28999.52617677235,4098.16384180791,1,0.0033670432232421194,0.8732296272778186,0.12340332949893933,1
1033000505,10330005,761.513671875,0,10,38035.38061267357,9372.047853079315,28663.332759594257,0,1,0.24640341971381519,0.7535965802861848,0,1
1033000506,10330005,312.50640869140625,0,10,61230.77067275087,16694.99860701307,41006.60539907114,3529.1666666666665,1,0.2726570060050336,0.669705851298717,0.05763714269624943,1
1033000507,10330005,304.7958068847656,0,10,251129.79822031237,724.7858654230607,99317.58772586448,151087.4246290248,1,0.002886100616332344,0.3954830865540483,0.6016308128296193,0.9999999999999999
1033000509,10330005,2169.9638671875,0,10,91916.10754660134,14926.182431257912,76989.92511534343,0,1,0.16238919194538734,0.8376108080546126,0,1
1033000511,10330005,1053.638671875,0,10,70378.17251839631,13162.378534966452,57215.79398342986,0,1,0.187023590752174,0.812976409247826,0,1
1041000203,10410002,618.34796142578125,1,11,71088.58291971427,71088.58291971427,0,0,1,1,0,0,1
1041000204,10410002,3236.358154296875,1,11,0,0,0,0,NA,NA,NA,NA,NA
1041000206,10410002,4052.859375,1,11,45535.7015274378,45535.7015274378,0,0,1,1,0,0,1
1041000207,10410002,546.0003662109375,1,11,37280.96355977503,25368.62652755647,11912.337032218566,0,1,0.680471321157815,0.3195286788421852,0,1.0000000000000002
1041000209,10410002,568.6572265625,1,11,112597.17403172601,76802.12415117875,29506.32797682919,6288.721903718068,1,0.6820963741908705,0.26205211836413694,0.05585150744499255,1
1041000210,10410002,440.4359130859375,1,11,39736.15061233545,38141.921548296035,1594.229064039409,0,1,0.9598796300227302,0.04012036997726967,0,0.9999999999999999
1041000213,10410002,2657.59716796875,1,11,53798.71625434721,53798.71625434721,0,0,1,1,0,0,1
1043000401,10430004,4174.53125,0,10,51196.668044533224,38644.8331821479,0,12551.83486238532,1,0.7548310204197828,0,0.2451689795802171,0.9999999999999999
1043000402,10430004,675.1427001953125,0,10,70621.3494406216,2162.584283350505,65857.48763494784,2601.2775223232425,1,0.03062224526265679,0.932543602700778,0.036834152036565024,0.9999999999999998
1043000403,10430004,368.9245910644531,0,10,117112.63662439481,51247.14313031066,65865.49349408415,0,1,0.43758850118515535,0.5624114988148445,0,0.9999999999999999
1043000406,10430004,606.41314697265625,0,10,47621.85029314233,15532.113776896436,31713.093659103033,376.64285714285717,1,0.326155193073905,0.6659357724214635,0.007909034504631474,0.9999999999999999
1043000407,10430004,316.6014404296875,0,10,108109.5099480311,55619.12299634478,48860.11384587987,3630.2731058064587,1,0.5144702165709679,0.4519501926275239,0.033579590801508144,1
1043000408,10430004,978.0587158203125,0,10,96160.23380325726,87874.82250661199,2308.3470764617696,5977.064220183485,1,0.913837446427209,0.024005214891476046,0.06215733868131488,0.9999999999999999
1043000409,10430004,1037.2183837890625,0,10,114306.65880263863,51145.701200044066,63160.95760259457,0,1,0.4474428850934398,0.5525571149065602,0,1
1043000410,10430004,441.8999328613281,0,10,355399.67690117675,78117.43061318959,277282.24628798716,0,1,0.2198016365527285,0.7801983634472716,0,1
1043000601,10430006,1269.59814453125,0,10,107022.81832245548,21016.405895167583,86006.4124272879,0,1,0.19637313074531443,0.8036268692546855,0,1
1043000603,10430006,1120.746826171875,0,10,115918.25999159449,76359.85898477664,39558.40100681785,0,1,0.6587388301921862,0.3412611698078139,0,1
1043000604,10430006,816.72021484375,0,10,33563.86415645269,13556.811003140372,20007.05315331232,0,1,0.40391091263948103,0.596089087360519,0,1
1043000605,10430006,346.8793029785156,0,10,125565.62683385517,72093.56923103714,53472.05760281804,0,1,0.5741505143476031,0.42584948565239694,0,1
1043000606,10430006,1424.6912841796875,0,10,34610.039727900614,34610.039727900614,0,0,1,1,0,0,1
1043000607,10430006,879.6702880859375,0,10,47189.317127884475,11294.957508081705,35894.359619802766,0,1,0.23935412071066908,0.7606458792893308,0,0.9999999999999999
1043000609,10430006,1213.7274169921875,0,10,33846.655698567476,13176.527986683826,0,20670.12771188365,1,0.38930073635728535,0,0.6106992636427148,1
1043000610,10430006,1327.24951171875,0,10,135460.80583325445,12671.658300177174,122789.14753307727,0,1,0.09354483182224206,0.9064551681777578,0,0.9999999999999999
1043000611,10430006,2254.671875,0,10,150661.9698979944,78158.05249311448,72503.91740487992,0,1,0.518764307582274,0.48123569241772596,0,1
1043000802,10430008,506.8117370605469,0,10,41585.64821282033,41585.64821282033,0,0,1,1,0,0,1
1043000804,10430008,706.317138671875,0,10,104196.12944663278,70948.94015291882,31477.930776679892,1769.258517034068,1,0.6809172330077528,0.30210268791992195,0.016980079072325308,1
1043000805,10430008,743.2789306640625,0,10,65952.2004929096,31512.684760163855,34439.51573274575,0,1,0.47781096801389855,0.5221890319861014,0,1
1043000806,10430008,1031.1600341796875,0,10,35708.54967944024,9280.612083683904,26427.937595756342,0,1,0.25989888043611475,0.7401011195638854,0,1
1043000807,10430008,1899.7657470703125,0,10,42667.65340813783,15338.73404405219,27328.919364085636,0,1,0.3594932652454399,0.6405067347545601,0,1
1043000808,10430008,348.2992858886719,0,10,114811.8379649301,82995.45048951708,31816.387475413016,0,1,0.7228823434990083,0.2771176565009917,0,1
1043000809,10430008,582.90643310546875,0,10,102689.19149685772,32197.31683993494,70491.87465692278,0,1,0.3135414386909471,0.6864585613090529,0,1
1043000810,10430008,834.3895263671875,0,10,157372.11409598598,33122.344529231275,124249.7695667547,0,1,0.21047149756804412,0.7895285024319558,0,1
1043000811,10430008,1910.070556640625,0,10,96244.882243413,90405.90135169325,5838.980891719745,0,1,0.9393320376562737,0.060667962343726234,0,1
1051000105,10510001,1263.8602294921875,1,11,190725.55028910332,189995.9206594737,0,729.6296296296297,1,0.9961744526177869,0,0.003825547382213087,1
1051000106,10510001,1245.990478515625,1,11,90677.83255073133,90677.83255073133,0,0,1,1,0,0,1
1051000109,10510001,775.23223876953125,1,11,83018.37357885124,69303.89989464072,13714.473684210525,0,1,0.834801946930646,0.165198053069354,0,1
1051000110,10510001,688.4927978515625,1,11,130398.19257780779,86667.86470895534,43730.32786885246,0,1,0.6646400766424824,0.33535992335751774,0,1
1051000305,10510003,1454.02099609375,1,11,192686.87239767105,191957.2427680414,729.6296296296297,0,1,0.9962133921187749,0.003786607881225065,0,1
1051000309,10510003,1180.0152587890625,1,11,123776.54846256558,22076.55541314309,101699.99304942248,0,1,0.1783581436657997,0.8216418563342003,0,1
1053000402,10530004,478.46673583984375,0,10,90173.66500015662,14266.039874935714,75907.62512522089,0,1,0.15820627757462155,0.8417937224253783,0,0.9999999999999999
1053000403,10530004,514.1004638671875,0,10,84044.59456337929,22563.267379689205,61481.32718369009,0,1,0.2684677997069033,0.7315322002930967,0,1
1053000404,10530004,1028.200927734375,0,10,95099.5381981499,14204.525911120316,80895.01228702957,0,1,0.14936482532148254,0.8506351746785175,0,1
1053000406,10530004,7844.5947265625,0,10,0,0,0,0,NA,NA,NA,NA,NA
1053000407,10530004,810.34637451171875,0,10,22139.92080336391,7740.847148661394,8794.375282560171,5604.698372142345,1,0.34963300986538576,0.3972180099769808,0.2531489801576334,1
1053000408,10530004,1473.3194580078125,0,10,36891.225861703686,6541.207529057732,30350.018332645956,0,1,0.17731065792118544,0.8226893420788146,0,1
1053000409,10530004,864.64923095703125,0,10,123430.79289590276,15904.435378134758,107526.35751776802,0,1,0.1288530601237246,0.8711469398762755,0,1
1053000410,10530004,1028.200927734375,0,10,92770.87844399866,47072.54942200397,45698.3290219947,0,1,0.5074065289833319,0.49259347101666817,0,1
1053000802,10530008,1121.1219482421875,0,10,336900.9816795314,110801.67925639945,226099.30242313197,0,1,0.3288849996934612,0.6711150003065389,0,1
1053000804,10530008,514.64300537109375,0,10,116191.17230286618,33675.14297177315,71873.21351943913,10642.815811653903,1,0.28982531378541276,0.6185772300506015,0.09159745616398578,1
1053000805,10530008,649.68719482421875,0,10,71236.67714054283,71236.67714054283,0,0,1,1,0,0,1
1053000806,10530008,376.56549072265625,0,10,104932.61253632249,29396.598482192567,68918.26480941693,6617.749244712991,1,0.2801473990940321,0.6567859423643039,0.06306665854166409,1
1053000807,10530008,521.822998046875,0,10,154763.51911974707,599.2824527071102,85514.55439805871,68649.68226898127,1,0.003872246225180626,0.552549818487214,0.44357793528760553,1.0000000000000002
1053000808,10530008,1204.6171875,0,10,172580.52693138353,83796.45165399007,88784.07527739347,0,1,0.485549865584237,0.514450134415763,0,1
1053000809,10530008,823.35693359375,0,10,75075.24730788742,17844.320152664048,57230.92715522338,0,1,0.2376857991487338,0.7623142008512663,0,1.0000000000000002
1053001202,10530012,752.60150146484375,0,10,75829.66749420913,70375.09275388096,4134.7945205479455,1319.7802197802198,1,0.9280680646431066,0.0545273988028987,0.017404536553994612,1
1053001203,10530012,735.4210205078125,0,10,42716.232399751556,17703.066918197448,25013.165481554108,0,1,0.4144341840012185,0.5855658159987814,0,1
1053001204,10530012,618.4844970703125,0,10,68918.66191800102,36989.014650260244,30164.43784365701,1765.2094240837696,1,0.536705351219232,0.4376817106453179,0.02561293813545023,1.0000000000000002
1053001206,10530012,309.24224853515625,0,10,127152.11420547841,40024.370497968455,87127.74370750997,0,1,0.31477550135964616,0.685224498640354,0,1
1053001207,10530012,1242.4503173828125,0,10,68001.32000812558,29151.41618721005,37678.99986611327,1170.90395480226,1,0.42868897520999155,0.5540921832342512,0.017218841555757255,1
1053001208,10530012,635.6810302734375,0,10,141577.90003519462,141577.90003519462,0,0,1,1,0,0,1
1053001210,10530012,1270.109619140625,0,10,37311.77143686685,31083.40636865049,2919.4904458598726,3308.8746223564954,1,0.8330723836375598,0.07824582788302555,0.08868178847941476,1
1053001503,10530015,1098.281494140625,0,10,107507.06778178096,16543.1877431791,90963.88003860186,0,1,0.15388000142240552,0.8461199985775945,0,1
1053001505,10530015,610.66595458984375,0,10,57419.01483591895,8601.768949561198,48817.24588635775,0,1,0.1498069755139771,0.8501930244860229,0,1
1053001507,10530015,552.10272216796875,0,10,196007.94633959973,55022.6473603352,136436.48432409213,4548.814655172414,1,0.2807164116959013,0.6960762911504864,0.023207297153612447,1
1053001508,10530015,264.04473876953125,0,10,174782.95720667427,56420.118625847754,118362.8385808265,0,1,0.32280103007487787,0.6771989699251221,0,1
1053001509,10530015,599.79083251953125,0,10,148739.75196395072,70053.7005155908,75767.5329298414,2918.5185185185187,1,0.4709816951460921,0.509396660471807,0.01962164438210079,0.9999999999999999
1053001510,10530015,295.9614562988281,0,10,132577.4947197825,30107.628580958724,99614.79351312545,2855.072625698324,1,0.2270945656696455,0.751370311557573,0.021535122772781627,1
1053001512,10530015,577.17327880859375,0,10,87320.67842962706,51813.79849834136,35506.8799312857,0,1,0.5933737509849837,0.40662624901501637,0,1
1053001513,10530015,2176.157958984375,0,10,38275.43778375014,21576.501852589023,12346.12694239707,4352.808988764045,1,0.563716657520488,0.32256004522144555,0.11372329725806646,1
1053001902,10530019,866.9093017578125,0,10,68374.24490644093,4194.091766979414,57927.25536640897,6252.897773052549,1,0.06134022792819649,0.847208703301558,0.09145106877024567,1
1053001903,10530019,699.29998779296875,0,10,204020.11822789803,32520.22001265763,171499.8982152404,0,1,0.15939712365194958,0.8406028763480504,0,1
1053001904,10530019,402.1465148925781,0,10,63153.652674400306,11849.128000891656,51304.52467350865,0,1,0.18762379528515805,0.812376204714842,0,1
1053001905,10530019,457.7395935058594,0,10,45910.440396500126,1290.7314750534788,2841.034482758621,41778.674438688024,1,0.028114116612827672,0.06188210041599167,0.9100037829711806,0.9999999999999999
1053001906,10530019,981.2786865234375,0,10,103486.23061925029,2677.5546629835676,100808.67595626673,0,1,0.025873535512515755,0.9741264644874843,0,1
