id_hh,id_ind,ind_read,ind_write,ind_literacy,ind_any_schooling,ind_school,ind_education,ind_education_years
109300040907,10930004090703,2,1,2,1,1,NA,4
1093000409,109300040908,2,2,2,1,1,NA,0
109300040908,10930004090801,2,2,2,1,2,1,NA
109300040908,10930004090803,1,1,1,1,2,1,NA
109300040908,10930004090804,1,1,1,1,2,1,NA
1093000409,109300040915,1,1,1,1,2,1,NA
1093000410,109300041001,1,1,1,1,2,1,NA
1093000410,109300041002,1,1,1,1,2,1,NA
1093000410,109300041005,1,1,1,1,1,NA,11
1093000410,109300041007,1,1,1,1,1,NA,8
1093000410,109300041008,1,1,1,1,1,NA,4
1093000410,109300041009,1,1,1,1,1,NA,4
1093000410,109300041010,1,1,1,1,1,NA,4
1101000101,110100010101,1,1,1,1,2,4,NA
1101000102,110100010201,1,1,1,1,2,1,NA
110100010202,11010001020202,1,1,1,1,2,2,NA
110100010203,11010001020302,1,1,1,1,2,4,NA
110100010204,11010001020401,1,1,1,1,2,3,NA
110100010204,11010001020403,1,1,1,1,1,NA,4
110100010204,11010001020404,1,1,1,1,1,NA,3
110100010204,11010001020405,1,1,1,1,1,NA,1
110100010204,11010001020406,1,2,2,1,1,NA,0
110100010205,11010001020501,1,1,1,1,2,2,NA
110100010205,11010001020502,1,1,1,1,2,1,NA
110100010205,11010001020503,1,1,1,1,1,NA,5
110100010205,11010001020504,1,1,1,1,1,NA,5
110100010205,11010001020505,1,1,1,1,1,NA,4
110100010205,11010001020506,1,1,1,1,1,NA,4
110100010205,11010001020507,2,2,2,1,1,NA,1
110100010205,11010001020508,2,2,2,1,1,NA,0
110100010205,11010001020512,1,1,1,1,2,1,NA
110100010205,11010001020513,2,2,2,1,1,NA,1
110100010205,11010001020514,2,2,2,2,2,NA,NA
110100010206,11010001020601,1,1,1,1,2,1,NA
110100010207,11010001020701,1,1,1,1,2,4,NA
1101000103,110100010301,1,1,1,1,2,3,NA
1101000103,110100010302,1,1,1,1,2,2,NA
1101000103,110100010303,1,1,1,1,1,NA,0
1101000107,110100010701,1,1,1,1,2,1,NA
1101000107,110100010702,1,1,1,1,2,1,NA
1101000108,110100010801,2,2,2,2,2,NA,NA
1101000108,110100010802,2,2,2,2,2,NA,NA
1101000108,110100010803,2,2,2,1,2,1,NA
1101000108,110100010804,1,1,1,1,2,4,NA
1101000109,110100010901,2,2,2,2,2,NA,NA
1101000110,110100011001,1,1,1,1,2,3,NA
1101000114,110100011401,1,1,1,1,2,1,NA
1103000501,110300050101,1,1,1,1,2,1,NA
1103000501,110300050102,2,2,2,2,2,NA,NA
1103000501,110300050103,1,1,1,1,1,NA,5
1103000501,110300050104,2,2,2,2,2,NA,NA
1103000501,110300050105,1,1,1,1,1,NA,NA
1103000502,110300050201,1,1,1,1,2,1,NA
1103000502,110300050202,1,1,1,1,2,1,NA
1103000502,110300050203,1,1,1,1,2,1,NA
1103000502,110300050204,1,1,1,1,1,NA,3
1103000502,110300050205,2,1,2,1,1,NA,0
1103000502,110300050206,2,2,2,1,1,NA,0
1103000502,110300050208,2,1,2,1,1,NA,NA
1103000503,110300050301,1,1,1,1,2,1,NA
1103000503,110300050302,1,1,1,1,2,1,NA
1103000503,110300050303,1,1,1,1,2,1,NA
1103000503,110300050304,2,2,2,1,2,1,NA
1103000503,110300050305,1,1,1,1,2,1,NA
1103000503,110300050306,2,2,2,1,1,NA,0
1103000503,110300050307,2,2,2,1,1,NA,0
1103000503,110300050308,2,2,2,1,1,NA,0
1103000504,110300050401,1,1,1,1,2,1,NA
1103000504,110300050402,1,1,1,1,2,1,NA
1103000504,110300050403,1,1,1,1,1,NA,1
1103000504,110300050404,2,2,2,1,1,NA,1
1103000504,110300050405,2,2,2,1,1,NA,NA
1103000505,110300050501,2,2,2,1,2,1,NA
1103000506,110300050601,1,1,1,1,2,1,NA
1103000506,110300050602,1,1,1,1,2,2,NA
1103000506,110300050603,1,1,1,1,1,NA,1
1103000506,110300050605,2,1,2,1,1,NA,0
1103000506,110300050606,1,1,1,1,1,NA,1
1103000507,110300050701,1,1,1,1,2,1,NA
1103000507,110300050702,1,1,1,1,2,1,NA
1103000507,110300050703,2,2,2,1,1,NA,0
1103000507,110300050704,2,2,2,1,1,NA,0
1103000507,110300050706,1,1,1,1,2,1,NA
1103000508,110300050801,1,1,1,1,2,1,NA
1103000508,110300050802,2,2,2,2,2,NA,NA
1103000508,110300050803,1,1,1,1,1,NA,7
110300050803,11030005080301,1,1,1,1,2,3,NA
110300050803,11030005080302,1,1,1,1,2,2,NA
110300050803,11030005080304,1,1,1,1,1,NA,6
110300050803,11030005080305,1,1,1,1,1,NA,1
110300050803,11030005080306,1,1,1,1,1,NA,0
110300050803,11030005080307,1,1,1,1,2,2,NA
1103000508,110300050804,2,2,2,1,1,NA,4
1103000508,110300050805,2,2,2,2,2,NA,NA
1103000508,110300050806,2,2,2,2,2,NA,NA
1103000509,110300050901,1,1,1,1,2,1,NA
1103000509,110300050902,1,1,1,1,2,4,NA
1103000509,110300050903,1,1,1,1,1,NA,6
1103000509,110300050904,1,1,1,1,2,1,NA
1103000510,110300051001,2,2,2,1,2,1,NA
1103000510,110300051002,2,2,2,2,2,NA,NA
1103000510,110300051003,2,2,2,2,2,NA,NA
1103000702,110300070201,1,1,1,1,2,2,NA
1103000702,110300070202,2,2,2,1,2,1,NA
1103000702,110300070203,1,1,1,1,2,1,NA
1103000702,110300070204,2,2,2,1,2,1,NA
1103000703,110300070301,1,1,1,1,2,1,NA
1103000703,110300070302,2,2,2,2,2,NA,NA
1103000703,110300070303,1,1,1,1,2,1,NA
1103000703,110300070304,2,2,2,1,1,NA,2
1103000703,110300070305,2,2,2,2,2,NA,NA
1103000703,110300070306,2,2,2,1,1,NA,0
1103000703,110300070307,2,2,2,2,2,NA,NA
1103000704,110300070401,1,1,1,1,2,1,NA
1103000704,110300070402,2,2,2,1,2,1,NA
1103000704,110300070403,2,2,2,1,1,NA,0
1103000704,110300070407,1,1,1,1,2,1,NA
1103000705,110300070501,1,1,1,1,2,1,NA
1103000705,110300070502,1,1,1,1,2,1,NA
1103000705,110300070504,2,1,2,1,1,NA,0
1103000705,110300070505,2,2,2,2,2,NA,NA
1103000706,110300070601,1,1,1,1,2,1,NA
1103000706,110300070602,1,2,2,1,1,NA,1
110300070603,11030007060301,1,1,1,1,2,NA,NA
110300070603,11030007060302,1,1,1,1,2,1,NA
110300070603,11030007060303,1,1,1,1,2,1,NA
110300070603,11030007060306,1,1,1,1,2,1,NA
110300070603,11030007060307,1,1,1,1,1,NA,5
1103000706,110300070607,1,1,1,1,2,1,NA
1103000708,110300070801,1,1,1,1,2,1,NA
1103000708,110300070802,1,1,1,1,2,1,NA
1103000708,110300070803,2,2,2,1,2,0,NA
1103000708,110300070804,2,2,2,2,2,NA,NA
1103000709,110300070901,2,2,2,2,2,NA,NA
1103000709,110300070902,2,2,2,2,2,NA,NA
1103000709,110300070903,1,2,2,1,1,NA,4
1103000709,110300070904,2,2,2,1,1,NA,1
1103000709,110300070905,2,2,2,1,1,NA,0
110300070907,11030007090701,1,1,1,1,2,2,NA
110300070907,11030007090702,1,1,1,1,2,1,NA
1103000710,110300071001,2,2,2,1,2,1,NA
1103000710,110300071002,2,2,2,2,2,NA,NA
1103000710,110300071003,2,2,2,1,1,NA,3
1103000710,110300071004,2,2,2,1,1,NA,1
1103000710,110300071005,2,2,2,1,1,NA,1
1103000710,110300071006,2,2,2,1,1,NA,0
1103000710,110300071007,2,2,2,2,2,NA,NA
1103000710,110300071010,2,2,2,2,2,NA,NA
1103000901,110300090101,1,1,1,1,2,1,NA
1103000901,110300090102,2,1,2,1,2,1,NA
1103000901,110300090103,2,2,2,1,1,NA,3
1103000902,110300090201,2,1,2,2,2,NA,NA
1103000902,110300090202,1,2,2,2,2,NA,NA
1103000902,110300090203,1,1,1,1,2,1,NA
1103000902,110300090204,1,1,1,1,1,NA,4
1103000902,110300090205,1,1,1,1,1,NA,3
1103000902,110300090206,2,2,2,1,1,NA,1
1103000902,110300090207,2,2,2,1,1,NA,1
1103000902,110300090208,2,2,2,2,2,NA,NA
1103000903,110300090301,1,1,1,1,2,1,NA
110300090302,11030009030202,2,2,2,1,1,NA,2
110300090302,11030009030203,2,2,2,1,1,NA,1
110300090303,11030009030301,1,1,1,1,2,3,NA
1103000904,110300090401,1,1,1,1,2,1,NA
1103000904,110300090402,2,2,2,1,1,NA,1
1103000905,110300090501,1,1,1,1,2,1,NA
1103000905,110300090502,1,1,1,1,2,1,NA
1103000905,110300090503,2,2,2,1,1,NA,1
1103000906,110300090601,2,2,2,1,2,1,NA
1103000906,110300090602,2,2,2,2,2,NA,NA
1103000907,110300090701,2,2,2,2,2,NA,NA
1103000907,110300090702,1,1,1,1,1,NA,6
1103000907,110300090703,1,1,1,1,1,NA,4
1103000908,110300090801,1,2,2,2,2,NA,NA
1103000908,110300090802,2,2,2,1,2,1,NA
1103000908,110300090803,1,1,1,1,1,NA,3
1103000908,110300090804,1,1,1,1,1,NA,3
1103000908,110300090805,2,2,2,1,1,NA,1
1103000909,110300090901,2,2,2,1,2,1,NA
1103000909,110300090902,2,2,2,1,2,1,NA
1103000909,110300090906,2,2,2,2,2,NA,NA
1103000910,110300091001,1,1,1,1,2,1,NA
110300091001,11030009100102,1,1,1,1,1,NA,6
110300091001,11030009100104,2,2,2,2,2,NA,NA
1103000910,110300091003,2,2,2,1,1,NA,2
1103000910,110300091004,2,2,2,1,1,NA,1
1103001202,110300120201,2,2,2,2,2,NA,NA
1103001202,110300120202,2,2,2,1,2,1,NA
1103001202,110300120203,2,2,2,1,2,1,NA
1103001202,110300120204,2,2,2,1,2,1,NA
1103001202,110300120205,1,2,2,1,1,NA,5
1103001202,110300120206,1,1,1,1,1,NA,4
1103001202,110300120207,1,1,1,1,1,NA,3
1103001202,110300120208,2,2,2,1,1,NA,2
1103001202,110300120209,2,2,2,1,1,NA,1
1103001202,110300120210,2,2,2,1,1,NA,0
1103001203,110300120301,1,1,1,1,2,2,NA
1103001203,110300120302,1,1,1,1,2,1,NA
1103001203,110300120303,1,1,1,1,2,2,NA
1103001203,110300120304,1,1,1,1,2,1,NA
1103001203,110300120305,1,1,1,1,1,NA,4
1103001203,110300120306,2,2,2,1,1,NA,1
1103001203,110300120307,2,2,2,1,1,NA,1
1103001203,110300120308,2,2,2,2,2,NA,NA
1103001203,110300120309,2,2,2,1,1,NA,NA
1103001205,110300120501,2,2,2,2,2,NA,NA
1103001206,110300120601,1,1,1,1,2,1,NA
1103001209,110300120901,2,2,2,2,2,NA,NA
1103001209,110300120902,1,1,1,1,2,2,NA
1103001209,110300120903,1,1,1,1,2,1,NA
1103001209,110300120904,1,1,1,1,2,3,NA
1103001209,110300120905,1,1,1,1,2,3,NA
1103001209,110300120906,1,1,1,1,1,NA,9
1103001209,110300120907,1,1,1,1,1,NA,NA
1103001209,110300120908,1,1,1,1,1,NA,3
1103001210,110300121001,1,2,2,1,2,1,NA
1103001210,110300121002,1,1,1,1,1,NA,15
1103001210,110300121003,1,1,1,1,1,NA,10
1103001210,110300121004,1,1,1,1,1,NA,10
1103001210,110300121005,1,1,1,1,1,NA,6
1103001211,110300121101,1,1,1,1,2,1,NA
1103001211,110300121102,2,2,2,2,2,NA,NA
1103001211,110300121104,1,1,1,1,1,NA,6
1103001211,110300121105,1,1,1,1,1,NA,NA
1113000101,111300010101,1,2,2,2,2,NA,NA
1113000101,111300010102,2,2,2,1,2,1,NA
1113000103,111300010301,2,2,2,2,2,NA,NA
1113000103,111300010302,2,2,2,2,2,NA,NA
1113000103,111300010303,2,2,2,2,2,NA,NA
1113000103,111300010304,2,2,2,2,2,NA,NA
1113000103,111300010305,1,1,1,1,1,NA,9
1113000103,111300010306,1,1,1,1,2,1,NA
1113000103,111300010307,1,1,1,1,1,NA,12
1113000103,111300010308,1,1,1,1,2,1,NA
1113000103,111300010309,1,1,1,1,1,NA,10
1113000103,111300010310,1,1,1,1,1,NA,6
1113000103,111300010311,1,1,1,1,1,NA,6
1113000103,111300010312,1,1,1,1,2,1,NA
1113000103,111300010313,2,2,2,1,2,1,NA
1113000103,111300010314,2,2,2,2,2,NA,NA
1113000104,111300010401,1,1,1,1,2,1,NA
1113000104,111300010402,2,2,2,2,2,NA,NA
1113000104,111300010403,2,2,2,2,2,NA,NA
1113000104,111300010404,1,1,1,1,1,NA,2
1113000104,111300010405,1,1,1,1,1,NA,1
1113000104,111300010406,1,1,1,1,1,NA,1
1113000105,111300010501,2,2,2,2,2,NA,NA
1113000105,111300010502,2,2,2,1,2,1,NA
1113000105,111300010503,1,2,2,1,1,NA,0
1113000106,111300010601,2,2,2,2,2,NA,NA
1113000106,111300010602,1,1,1,1,2,1,NA
1113000106,111300010603,2,2,2,2,2,NA,NA
1113000106,111300010604,1,1,1,1,2,1,NA
1113000106,111300010605,2,2,2,2,2,NA,NA
1113000106,111300010606,2,2,2,2,2,NA,NA
1113000106,111300010607,1,1,1,1,1,NA,5
1113000106,111300010608,1,1,1,1,1,NA,6
1113000106,111300010609,1,1,1,1,1,NA,3
1113000106,111300010610,2,2,2,1,1,NA,1
1113000106,111300010611,1,2,2,1,1,NA,1
1113000106,111300010612,1,2,2,1,1,NA,0
1113000106,111300010613,2,2,2,1,1,NA,0
1113000107,111300010701,1,1,1,2,2,NA,NA
1113000107,111300010702,1,1,1,1,2,1,NA
1113000107,111300010705,1,2,2,2,2,NA,NA
1113000107,111300010706,1,1,1,1,2,1,NA
1113000107,111300010707,2,2,2,1,2,NA,NA
1113000107,111300010708,2,2,2,1,1,NA,1
1113000107,111300010709,2,2,2,1,1,NA,1
1113000107,111300010711,2,2,2,1,1,NA,1
1113000107,111300010712,2,2,2,2,2,NA,NA
1113000108,111300010801,1,1,1,1,2,1,NA
1113000108,111300010802,2,2,2,2,2,NA,NA
1113000108,111300010804,1,1,1,2,2,NA,NA
1113000108,111300010805,1,1,1,2,2,NA,NA
1113000108,111300010806,2,2,2,1,1,NA,6
1113000108,111300010807,2,2,2,1,1,NA,5
1113000108,111300010808,2,2,2,1,1,NA,3
1113000108,111300010809,2,2,2,1,1,NA,1
1113000109,111300010901,1,1,1,1,2,2,NA
1113000109,111300010902,1,1,1,1,2,1,NA
1113000109,111300010903,2,2,2,1,1,NA,0
1113000109,111300010906,2,2,2,1,1,NA,2
1113000109,111300010907,1,1,1,1,2,1,NA
1113000110,111300011001,1,1,1,1,2,1,NA
1113000110,111300011002,2,2,2,2,2,NA,NA
1113000110,111300011003,1,1,1,1,2,1,NA
1113000110,111300011004,1,1,1,1,1,NA,7
1113000110,111300011005,1,1,1,1,1,NA,5
1113000110,111300011006,1,1,1,1,1,NA,5
1113000110,111300011007,1,1,1,1,1,NA,5
1113000110,111300011008,2,2,2,1,1,NA,1
1113000110,111300011009,2,2,2,2,2,NA,NA
1113000301,111300030101,1,1,1,1,1,NA,NA
1113000301,111300030102,1,1,1,1,2,3,NA
1113000301,111300030103,1,1,1,1,1,NA,2
1113000301,111300030104,1,1,1,1,1,NA,0
1113000302,111300030201,1,1,1,1,2,1,NA
1113000302,111300030202,1,1,1,1,1,NA,10
111300030203,11130003020301,1,1,1,1,2,1,NA
111300030203,11130003020302,1,1,1,1,1,NA,5
111300030203,11130003020303,1,1,1,1,1,NA,6
111300030203,11130003020305,1,1,1,1,2,2,NA
111300030203,11130003020306,1,2,2,1,2,1,NA
111300030203,11130003020307,1,1,1,1,2,1,NA
111300030203,11130003020308,1,2,2,1,2,0,NA
1113000302,111300030204,1,1,1,1,1,NA,6
111300030205,11130003020501,2,2,2,1,2,1,NA
111300030205,11130003020502,1,1,1,1,2,1,NA
111300030205,11130003020503,1,1,1,1,1,NA,5
1113000303,111300030301,2,2,2,2,2,NA,NA
1113000303,111300030302,2,2,2,1,2,1,NA
1113000303,111300030303,2,2,2,1,1,NA,0
1113000303,111300030304,2,2,2,2,2,NA,NA
1113000304,111300030401,2,2,2,1,2,1,NA
1113000305,111300030501,1,1,1,2,2,NA,NA
1113000305,111300030502,1,1,1,1,2,1,NA
1113000305,111300030503,1,1,1,1,1,NA,6
1113000305,111300030504,1,1,1,1,1,NA,9
1113000306,111300030601,2,2,2,1,2,1,NA
1113000306,111300030602,2,2,2,2,2,NA,NA
1113000306,111300030603,1,1,1,1,1,NA,4
1113000306,111300030604,1,1,1,1,1,NA,4
1113000306,111300030605,2,2,2,1,1,NA,1
1113000306,111300030606,2,2,2,1,1,NA,0
1113000308,111300030801,1,1,1,1,2,1,NA
111300030801,11130003080102,1,1,1,1,2,1,NA
1113000308,111300030802,1,1,1,1,1,NA,6
1113000308,111300030803,1,1,1,1,1,NA,5
1113000308,111300030804,1,1,1,1,1,NA,2
1113000308,111300030805,2,2,2,1,1,NA,1
1113000310,111300031001,1,1,1,1,2,1,NA
1113000310,111300031003,1,1,1,1,2,1,NA
1113000310,111300031004,1,1,1,2,2,NA,6
1113000310,111300031006,1,1,1,1,2,2,NA
1113000311,111300031101,1,1,1,1,2,1,NA
1113000311,111300031102,1,2,2,1,2,1,NA
1113000311,111300031103,1,1,1,1,1,NA,9
1113000311,111300031104,1,1,1,1,1,NA,8
1113000311,111300031105,1,1,1,1,1,NA,6
1113000311,111300031106,1,1,1,1,1,NA,3
1113000311,111300031107,2,2,2,1,1,NA,2
1113000501,111300050101,2,2,2,2,2,NA,NA
1113000501,111300050102,2,2,2,2,2,NA,NA
1113000502,111300050201,2,2,2,2,2,NA,NA
1113000502,111300050202,2,2,2,2,2,NA,NA
1113000502,111300050203,2,2,2,1,2,1,NA
1113000502,111300050204,2,2,2,1,1,NA,1
1113000502,111300050205,2,2,2,2,2,NA,NA
1113000504,111300050401,1,1,1,1,2,1,NA
1113000504,111300050402,1,1,1,1,2,1,NA
1113000504,111300050403,1,1,1,1,1,NA,9
1113000504,111300050404,1,1,1,1,2,1,NA
1113000504,111300050405,1,1,1,1,1,NA,7
1113000504,111300050406,1,1,1,1,1,NA,5
1113000504,111300050407,1,1,1,1,1,NA,4
1113000504,111300050408,2,1,2,1,1,NA,0
1113000505,111300050501,1,1,1,1,2,2,NA
1113000505,111300050502,2,2,2,1,2,1,NA
1113000505,111300050503,1,1,1,1,1,NA,0
1113000506,111300050601,1,1,1,1,2,1,NA
1113000506,111300050602,1,1,1,1,2,1,NA
1113000506,111300050603,1,1,1,1,2,1,NA
1113000506,111300050604,2,2,2,2,2,NA,NA
1113000507,111300050701,1,2,2,1,2,NA,NA
1113000507,111300050702,2,2,2,2,2,NA,NA
1113000507,111300050703,2,2,2,1,1,NA,3
1113000507,111300050704,2,2,2,1,1,NA,1
1113000507,111300050705,2,2,2,1,1,NA,0
1113000508,111300050801,1,1,1,1,2,1,NA
1113000508,111300050802,1,1,1,1,2,1,NA
1113000508,111300050803,2,2,2,1,1,NA,3
1113000509,111300050901,1,1,1,1,2,1,NA
1113000509,111300050902,2,2,2,2,2,NA,NA
1113000509,111300050903,2,2,2,1,1,NA,NA
1113000509,111300050906,1,1,1,1,1,NA,4
1113000509,111300050907,1,1,1,1,1,NA,8
1113000510,111300051001,1,1,1,1,2,1,NA
1113000510,111300051002,1,1,1,1,2,1,NA
1113000510,111300051004,1,1,1,1,2,1,NA
111300051004,11130005100401,1,1,1,1,2,1,NA
1113000510,111300051005,1,1,1,1,2,1,NA
1113000510,111300051007,2,2,2,1,1,NA,3
1113000510,111300051008,2,2,2,1,1,NA,1
1113000510,111300051009,2,2,2,1,1,NA,2
1121000101,112100010101,2,2,2,2,2,NA,NA
1121000101,112100010102,2,2,2,2,2,NA,NA
1121000101,112100010103,2,2,2,1,2,1,NA
1121000101,112100010104,1,2,2,1,1,NA,4
1121000101,112100010105,2,2,2,1,1,NA,3
1121000101,112100010106,1,2,2,1,1,NA,1
1121000101,112100010107,2,2,2,1,1,NA,0
1121000101,112100010108,1,2,2,1,1,NA,1
1121000101,112100010109,2,2,2,1,1,NA,0
1121000103,112100010301,1,1,1,1,2,1,NA
1121000103,112100010302,2,2,2,2,2,NA,NA
1121000103,112100010303,1,1,1,1,1,NA,3
1121000103,112100010304,1,1,1,1,1,NA,3
1121000103,112100010305,2,1,2,1,1,NA,1
1121000104,112100010401,2,2,2,2,2,NA,NA
1121000104,112100010402,2,2,2,2,2,NA,NA
1121000104,112100010403,1,1,1,1,2,2,NA
1121000104,112100010404,1,1,1,1,1,NA,4
1121000104,112100010405,2,2,2,1,1,NA,0
1121000104,112100010406,1,1,1,1,2,1,NA
1121000105,112100010501,1,1,1,1,2,1,NA
1121000107,112100010701,1,1,1,1,2,4,NA
1121000107,112100010702,1,1,1,1,2,4,NA
1121000107,112100010703,2,2,2,1,2,1,NA
1121000107,112100010704,1,1,1,1,1,NA,11
1121000107,112100010705,1,1,1,1,1,NA,7
1121000107,112100010706,1,1,1,1,1,NA,9
1121000107,112100010707,1,1,1,1,1,NA,4
1121000107,112100010708,1,1,1,1,1,NA,4
1121000108,112100010801,1,1,1,1,2,3,NA
1121000108,112100010802,1,1,1,1,2,2,NA
1121000108,112100010803,1,1,1,1,2,3,NA
1121000108,112100010804,1,1,1,1,2,3,NA
1121000108,112100010805,1,1,1,1,2,2,NA
1121000108,112100010806,1,1,1,1,1,NA,15
1121000108,112100010807,1,1,1,1,1,NA,11
1121000108,112100010808,1,1,1,1,2,3,NA
1121000108,112100010809,1,1,1,1,1,NA,7
1121000108,112100010810,2,2,2,1,1,NA,3
1121000108,112100010811,2,2,2,1,1,NA,2
1121000108,112100010812,2,2,2,1,1,NA,3
1121000108,112100010813,1,1,1,1,2,2,NA
1121000108,112100010814,1,1,1,1,1,NA,11
1121000108,112100010815,2,2,2,1,1,NA,3
1121000109,112100010901,1,1,1,1,2,1,NA
1121000109,112100010902,1,1,1,1,2,2,NA
1121000109,112100010903,1,1,1,1,1,NA,5
1121000110,112100011001,1,1,1,1,2,4,NA
1121000110,112100011002,1,1,1,1,2,2,NA
1121000110,112100011003,1,1,1,1,2,2,NA
1121000110,112100011004,1,1,1,1,2,3,NA
1121000110,112100011005,1,1,1,1,1,NA,3
1121000110,112100011006,2,2,2,1,1,NA,1
1121000110,112100011007,2,2,2,1,1,NA,1
1121000110,112100011008,2,2,2,1,2,1,NA
1121000110,112100011009,2,2,2,1,1,NA,NA
1121000110,112100011010,1,1,1,1,2,1,NA
1121000111,112100011101,1,1,1,1,2,2,NA
1123000301,112300030101,2,2,2,1,2,1,NA
1123000301,112300030102,1,1,1,1,1,NA,7
1123000301,112300030103,2,2,2,1,1,NA,1
1123000302,112300030201,1,1,1,1,2,3,NA
1123000302,112300030202,1,1,1,1,2,1,NA
1123000302,112300030203,2,2,2,1,1,NA,4
1123000302,112300030204,2,2,2,1,1,NA,5
1123000302,112300030205,2,2,2,1,1,NA,1
1123000302,112300030206,2,2,2,1,1,NA,0
1123000302,112300030207,2,2,2,2,2,NA,NA
1123000302,112300030209,1,1,1,1,1,NA,4
1123000302,112300030210,1,1,1,1,1,NA,4
1123000303,112300030301,1,1,1,1,2,2,NA
1123000303,112300030302,1,1,1,1,2,2,NA
1123000303,112300030303,1,1,1,1,1,NA,6
1123000303,112300030304,1,2,2,1,1,NA,3
1123000303,112300030305,2,2,2,1,1,NA,2
1123000303,112300030306,2,2,2,1,1,NA,0
1123000303,112300030307,2,2,2,1,1,NA,0
1123000305,112300030501,1,1,1,1,2,1,NA
1123000305,112300030502,1,1,1,1,2,1,NA
1123000305,112300030503,1,1,1,1,2,1,NA
1123000305,112300030504,1,1,1,1,2,1,NA
1123000305,112300030505,1,1,1,1,1,NA,7
1123000305,112300030506,1,1,1,1,1,NA,4
1123000305,112300030507,2,2,2,1,1,NA,1
1123000305,112300030508,2,2,2,1,1,NA,0
1123000305,112300030509,2,2,2,2,2,NA,NA
1123000306,112300030601,2,2,2,1,2,1,NA
1123000306,112300030602,1,1,1,1,2,1,NA
1123000306,112300030603,2,2,2,2,2,NA,NA
1123000307,112300030701,2,2,2,2,2,NA,NA
1123000307,112300030702,1,1,1,1,2,3,NA
1123000307,112300030703,2,2,2,1,1,NA,4
1123000307,112300030704,2,2,2,1,1,NA,4
1123000307,112300030705,2,2,2,1,1,NA,1
1123000308,112300030801,1,1,1,1,2,4,NA
1123000308,112300030802,1,1,1,1,2,2,NA
1123000308,112300030803,1,1,1,1,1,NA,4
1123000308,112300030804,2,2,2,1,1,NA,1
1123000308,112300030806,2,2,2,1,1,NA,NA
1123000309,112300030901,2,2,2,1,2,1,NA
1123000309,112300030902,1,1,1,1,2,2,NA
1123000309,112300030903,2,2,2,1,1,NA,3
1123000309,112300030904,2,2,2,1,1,NA,2
1123000310,112300031001,1,1,1,1,2,2,NA
1123000310,112300031002,2,2,2,1,2,1,NA
1123000310,112300031003,1,1,1,1,2,3,NA
1123000310,112300031004,1,1,1,1,2,3,NA
1123000310,112300031005,1,1,1,1,2,2,NA
1123000310,112300031007,1,1,1,1,1,NA,12
1123000310,112300031008,1,1,1,1,1,NA,8
1123000310,112300031009,1,1,1,1,1,NA,7
1123000310,112300031010,2,2,2,1,1,NA,4
1123000310,112300031011,1,1,1,1,1,NA,5
1123000310,112300031012,1,1,1,1,1,NA,2
1123000310,112300031013,1,1,1,1,1,NA,0
1123000311,112300031101,1,1,1,1,2,1,NA
1123000311,112300031102,2,2,2,1,2,1,NA
1123000311,112300031103,2,2,2,1,1,NA,1
1123000311,112300031104,2,2,2,1,1,NA,1
1123000311,112300031105,2,2,2,1,1,NA,1
1123000603,112300060301,1,1,1,1,2,4,NA
1123000603,112300060302,1,1,1,1,2,1,NA
1123000603,112300060303,1,1,1,1,1,NA,4
1123000605,112300060501,1,1,1,1,2,4,NA
1123000605,112300060502,1,1,1,1,2,1,NA
1123000605,112300060503,1,1,1,1,1,NA,11
1123000605,112300060504,1,1,1,1,1,NA,9
1123000605,112300060505,1,1,1,1,1,NA,5
1123000605,112300060506,1,1,1,1,1,NA,9
1123000605,112300060507,1,1,1,1,1,NA,4
1123000605,112300060508,1,1,1,1,1,NA,3
1123000605,112300060509,2,2,2,1,1,NA,1
1123000605,112300060512,1,1,1,1,1,NA,4
1123000605,112300060513,1,1,1,1,1,NA,3
1123000606,112300060601,2,1,2,1,2,1,NA
1123000606,112300060602,1,1,1,1,2,1,NA
1123000606,112300060603,1,1,1,1,1,NA,4
1123000608,112300060801,2,2,2,1,2,1,NA
1123000609,112300060901,2,2,2,2,2,NA,NA
1123000609,112300060902,1,1,1,1,2,1,NA
1123000609,112300060903,1,1,1,1,2,1,NA
1123000609,112300060904,1,1,1,1,2,1,NA
1123000610,112300061001,1,1,1,1,2,1,NA
1123000610,112300061002,1,1,1,1,2,1,NA
1123000610,112300061003,1,1,1,1,2,2,NA
1123000610,112300061004,1,1,1,1,1,NA,7
1123000610,112300061005,1,1,1,1,2,1,NA
1123000610,112300061006,1,1,1,1,1,NA,5
1123000610,112300061007,1,1,1,1,1,NA,2
1123000610,112300061008,1,1,1,1,1,NA,1
1123000610,112300061009,2,2,2,1,1,NA,0
1131000201,113100020101,1,2,2,1,2,1,NA
1131000203,113100020301,1,1,1,1,2,3,NA
1131000203,113100020302,2,2,2,1,2,1,NA
1131000203,113100020303,1,1,1,1,1,NA,2
1131000203,113100020304,2,2,2,1,1,NA,0
1131000203,113100020306,2,2,2,1,2,0,NA
1131000205,113100020501,2,2,2,1,2,1,NA
1131000205,113100020502,2,2,2,2,2,NA,NA
1131000207,113100020701,1,1,1,1,2,3,NA
1131000207,113100020702,1,1,1,1,1,NA,4
1131000207,113100020703,2,2,2,1,2,1,NA
1131000207,113100020704,2,2,2,1,1,NA,0
1131000208,113100020801,2,2,2,1,2,1,NA
1131000208,113100020802,1,1,1,1,1,NA,9
1131000209,113100020901,1,1,1,1,2,1,NA
1131000209,113100020902,1,1,1,1,1,NA,10
