case_id,ea_id,wgt09,urban,regionXurban,total_consumption_food,purchases,home_prod,gifts_and_other,tot_consump_weekly_non_durab,tot_consump_weekly_durab,TOT_consumption,food_percentage,non_durable_percentage,durable_percentage,total_percentage_test,number_adults,total_consumption_capita,total_consumption_food_per_capita,total_consumption_non_durab_per_capita,total_consumption_durab_per_capita,category_quantile
1021001011,1020010,3151.8427734375,1,1,57909.19532135794,53669.31951003214,0,4239.875811325795,55662.09404296104,356.3314171796923,113927.62078149867,50.82981187891368,48.85741812313903,0.31276999794729227,100,3,37975.87359383289,19303.065107119313,18554.03134765368,118.77713905989744,3
1021001102,1020011,2959.87060546875,1,1,3713.157894736842,0,0,3713.157894736842,31569.487211269072,0,35282.64510600591,10.524034928732647,89.47596507126735,0,100,1,35282.64510600591,3713.157894736842,31569.487211269072,0,1
1021001105,1020011,1183.9482421875,1,1,13209.534883720931,13209.534883720931,0,0,46285.81893929231,0,59495.35382301324,22.202632701398247,77.79736729860176,0,100,1,59495.35382301324,13209.534883720931,46285.81893929231,0,1
1021001107,1020011,772.290710449219,1,1,161155.65237615784,136593.69638593777,24561.95599022005,0,73085.85637401481,333.95698918194404,234575.4657393546,68.70098365496747,31.156649798672117,0.14236654636040064,100,8.1,28959.93404189563,19895.75955261208,9022.945231359854,41.2292579236968,4
1021001109,1020011,881.315368652344,1,1,89371.996414876965,48315.63513956803,38137.03398885327,2919.3272864556584,56643.92531017883,1193.9242496479862,147209.84597470379,60.71061064097198,38.478353764402684,0.8110355946253403,100,9.5,15495.773260495136,9407.578569987048,5962.5184537030345,125.67623680505119,4
1021001110,1020011,369.009063720703,1,1,75455.71419190387,75455.71419190387,0,0,64103.269162581135,0,139558.983354485,54.067256996451135,45.932743003548865,0,100,1,139558.983354485,75455.71419190387,64103.269162581135,0,3
1021001202,NA,1163.376953125,1,11,115847.98731069926,115847.98731069926,0,0,34744.823498218575,6053.845094717399,156646.65590363523,73.95496995605562,22.180379975422298,3.864650068522088,100,3.3,47468.683607162195,35105.4507002119,10528.734393399569,1834.498513550727,4
1021001205,1020012,1163.376953125,1,1,116176.77083326361,116176.77083326361,0,0,43399.0914166132,1071.742075115882,160647.6043249927,72.31777362719716,27.01508783711218,0.6671385356906603,100,8,20080.950540624086,14522.096354157951,5424.88642707665,133.96775938948525,4
1021001206,1020012,1517.74401855469,1,1,163016.97766059107,163016.97766059107,0,0,47751.34296660418,302.0285925958927,211070.34921979115,77.23348081015335,22.623425385476523,0.14309380437011793,100,1.8,117261.30512210619,90564.98758921726,26528.52387033565,167.79366255327372,4
1021001208,1020012,758.872009277344,1,1,167621.08517308216,167621.08517308216,0,0,56410.96664529952,0,224032.05181838167,74.82013569601605,25.179864303983955,0,100,4.3,52100.47716706551,38981.647714670275,13118.829452395239,0,4
1021001210,1020012,758.872009277344,1,1,137824.99808581336,114941.82840996076,0,22883.1696758526,75111.9427691124,0,212936.94085492578,64.72573407528839,35.274265924711614,0,100,3.1,68689.33575965348,44459.67680187528,24229.658957778192,0,4
1021001211,1020012,1163.376953125,1,1,85943.4079431795,85943.4079431795,0,0,56614.41216133571,0,142557.8201045152,60.28670183099792,39.71329816900207,0,100,2,71278.9100522576,42971.70397158975,28307.206080667856,0,3
1021001301,1020013,2270.90014648438,1,1,45034.91337658591,45034.91337658591,0,0,71780.67483568937,0,116815.58821227527,38.55214365290807,61.447856347091935,0,100,4,29203.897053068817,11258.728344146477,17945.16870892234,0,3
1021001302,1020013,2270.90014648438,1,1,101484.34874513165,101484.34874513165,0,0,63591.928359791855,0,165076.2771049235,61.47724586775577,38.52275413224423,0,100,5,33015.2554209847,20296.86974902633,12718.385671958371,0,4
1021001304,1020013,1133.85571289063,1,1,74880.41365723923,72025.3410315409,2855.072625698324,0,64350.55241314595,0,139230.96607038518,53.78143653717454,46.21856346282546,0,100,5.1,27300.189425565724,14682.434050439066,12617.755375126659,0,3
1021001305,1020013,2270.90014648438,1,1,77014.77972587619,34822.47191011236,0,42192.30781576383,40655.272796986676,0,117670.05252286285,65.4497708420012,34.55022915799881,0,100,3,39223.350840954285,25671.59324195873,13551.757598995559,0,3
1021001306,1020013,2962.62133789063,1,1,59817.531771296184,59817.531771296184,0,0,70726.13984287326,0,130543.67161416945,45.821854887068675,54.178145112931325,0,100,4.3,30358.99339864406,13911.053900301438,16447.93949834262,0,3
1021001308,1020013,2267.71142578125,1,1,37866.681476596,37866.681476596,0,0,57379.652558839145,0,95246.33403543514,39.75657631348646,60.243423686513545,0,100,2,47623.16701771757,18933.340738298,28689.826279419573,0,2
1021001309,1020013,2396.9443359375,1,1,30248.438480604767,30248.438480604767,0,0,37730.67632535326,0,67979.11480595803,44.49666425776059,55.50333574223941,0,100,1,67979.11480595803,30248.438480604767,37730.67632535326,0,1
1021001402,1020014,5520.04833984375,1,1,94436.75922862734,87487.10122589135,0,6949.658002735978,34118.064348272725,10630.449586922834,139185.2731638229,67.84967768642738,24.512697049576012,7.637625263996612,100,3.6,38662.57587883969,26232.43311906315,9477.240096742424,2952.9026630341205,3
1021001403,1020014,1320.00573730469,1,1,53061.651328106884,53061.651328106884,0,0,53876.01387328863,0,106937.66520139552,49.619234932963955,50.380765067036045,0,100.00000000000001,2.3,46494.63704408501,23070.28318613343,23424.35385795158,0,2
1021001405,1020014,3010.93530273438,1,1,111686.75903547672,111686.75903547672,0,0,70687.31511179215,0,182374.07414726887,61.2404803466136,38.75951965338639,0,100,3.4,53639.43357272614,32849.04677514021,20790.38679758593,0,4
1021001407,NA,1505.46765136719,1,11,110426.49559097401,110426.49559097401,0,0,60180.58727603415,0,170607.08286700817,64.72562201714322,35.27437798285678,0,99.99999999999999,3.2,53314.71339594005,34508.27987217937,18806.433523760672,0,4
1021001408,1020014,1218.01684570313,1,1,71850.67276264304,71850.67276264304,0,0,79663.09909521023,326.1598969789699,151839.9317548322,47.32001123305064,52.46518368029693,0.21480508665243792,100,3.2,47449.97867338506,22453.335238325948,24894.718467253195,101.92496780592809,4
1021001501,1020015,2109.02758789063,1,1,32238.50922170034,32238.50922170034,0,0,41600.1356550905,0,73838.64487679084,43.66075416943849,56.339245830561495,0,100,3,24612.881625596947,10746.16974056678,13866.711885030165,0,1
1021001504,1020015,2109.02758789063,1,1,0,0,0,0,57030.26176554373,660.116886160914,57690.37865170464,0,98.8557591376783,1.144240862321691,100,5.7,10121.119061702568,0,10005.309081674339,115.80998002823051,1
1021001505,1020015,1077.73718261719,1,1,297369.3321746931,285003.47851615655,0,12365.853658536585,113017.28707982856,333.95698918194404,410720.5762437036,72.40185892178121,27.516831056637653,0.08131002158114146,100,4.3,95516.41307993108,69155.65864527748,26283.09001856478,77.6644160888242,4
1021001507,1020015,703.009155273438,1,1,59332.42932288044,59332.42932288044,0,0,29611.829198569496,0,88944.25852144993,66.70743037176678,33.292569628233245,0,99.99999999999999,4.5,19765.39078254443,13184.98429397343,6580.4064885709995,0,2
1021001512,NA,1077.73718261719,1,1,55376.40985931421,55376.40985931421,0,0,55526.95577449488,0,110903.3656338091,49.93212743620524,50.06787256379476,0,100,4,27725.841408452274,13844.102464828553,13881.73894362372,0,2
1021001701,1020017,1817.87609863281,1,1,88526.28027812592,71067.08064048745,0,17459.199637638478,52504.31962076729,0,141030.5998988932,62.77097335017481,37.229026649825194,0,100,4,35257.6499747233,22131.57006953148,13126.079905191822,0,3
1021001704,1020017,735.387329101563,1,1,51693.97147523584,30985.98774918207,15507.983726053773,5200,53752.27636962641,333.95698918194404,105780.20483404418,48.86922988695018,50.815061715901344,0.3157083971484839,100,3,35260.068278014725,17231.323825078613,17917.425456542136,111.31899639398135,2
1021001705,1020017,908.938049316406,1,1,92786.65951118316,92786.65951118316,0,0,51453.23468313768,326.1598969789699,144566.0540912998,64.18288172449137,35.591505216461606,0.22561305904703302,100,3.9,37068.21899776918,23791.45115671363,13193.137098240431,83.6307428151205,3
1021001706,1020017,593.28759765625,1,1,124729.141243144,124729.141243144,0,0,45178.90642297817,0,169908.04766612218,73.40979015204918,26.59020984795081,0,100,4.3,39513.49945723772,29006.7770332893,10506.722423948413,0,4
1021001709,1020017,908.938049316406,1,1,78713.02988613985,49480.57197263324,0,29232.45791350661,15943.534919670648,0,94656.5648058105,83.15644038807126,16.843559611928736,0,100.00000000000001,6.9,13718.342725479783,11407.685490744905,2310.6572347348765,0,2
1021001710,1020017,1846.00317382813,1,1,128407.12343137038,125862.0147357182,2545.108695652174,0,58359.009776281055,0,186766.13320765144,68.752894984769,31.247105015230996,0,100.00000000000001,5.2,35916.564078394505,24693.67758295584,11222.886495438664,0,4
1021001711,1020017,1393.43347167969,1,1,36668.91409542503,34318.29190651949,0,2350.6221889055473,47371.66914384157,0,84040.5832392666,43.632388879343324,56.367611120656676,0,100.00000000000001,5.3,15856.71381872955,6918.663036872648,8938.0507818569,0,1
1021001713,1020017,1393.43347167969,1,1,58709.18046318989,58709.18046318989,0,0,69173.77757053344,541.0156736630236,128423.97370738635,45.71512527478599,53.863601610822045,0.4212731143919641,100,6.4,20066.245891779115,9173.30944737342,10808.402745395848,84.53369900984742,3
1021001802,1020018,1499.0791015625,1,1,135300.7631002999,135300.7631002999,0,0,36634.25771679331,0,171935.0208170932,78.6929634563715,21.307036543628495,0,100.00000000000001,1.3,132257.70832084093,104077.51007715377,28180.198243687162,0,4
1021001804,1020018,749.53955078125,1,1,375943.52360958495,161924.8961586046,0,214018.62745098036,77965.9311010912,652.8623790907435,454562.3170897669,82.70450705559556,17.151868549124476,0.14362439527995813,100,6.7,67845.12195369655,56110.97367307238,11636.706134491225,97.44214613294679,5
1021001809,1020018,1212.84802246094,1,1,193187.37091320995,193187.37091320995,0,0,62965.44403162506,0,256152.814944835,75.41879676583477,24.581203234165233,0,100,1.8,142307.11941379722,107326.31717400553,34980.8022397917,0,4
1021001810,1020018,1149.06994628906,1,1,230381.77979019217,230381.77979019217,0,0,87751.8942190382,0,318133.67400923034,72.41665960312892,27.583340396871083,0,100,3.6,88370.46500256399,63994.93883060894,24375.526171955054,0,4
1021001902,1020019,1581.6298828125,1,1,105981.7306270479,98844.04906280209,0,7137.68156424581,73647.40985105043,0,179629.14047809833,59.000299363994316,40.999700636005684,0,100,2.7,66529.31128818456,39252.49282483255,27276.818463352007,0,4
1021001907,NA,693.392639160156,1,11,68402.85597632655,68402.85597632655,0,0,45735.45609472396,4059.348598861972,118197.66066991248,57.87158188126364,38.694045072895456,3.434373045840906,100.00000000000001,3.9,30307.09247946474,17539.19384008373,11727.040024288195,1040.8586150928134,3
1021001908,1020019,790.81494140625,1,1,172477.04968095478,172477.04968095478,0,0,47985.284092072725,0,220462.3337730275,78.23424833129319,21.765751668706816,0,100,2.8,78736.54777608125,61598.94631462671,17137.601461454546,0,4
1021001910,1020019,605.322143554688,1,1,61510.379206784426,57315.402037834654,0,4194.977168949772,74481.70179122851,962.1454787568066,136954.22647676975,44.91309307436222,54.384376230887725,0.7025306947500494,100,7.7,17786.263178801266,7988.360935946029,9672.94828457513,124.95395828010474,3
1021002008,1020020,1203.58996582031,1,1,103401.85760174345,103401.85760174345,0,0,36344.37181945667,0,139746.2294212001,73.99259216510706,26.007407834892945,0,100,2,69873.11471060006,51700.92880087173,18172.185909728334,0,3
1021002010,1020020,1148.2109375,1,1,111747.22573388585,111747.22573388585,0,0,71325.63035512093,0,183072.85608900676,61.03975658715694,38.96024341284307,0,100.00000000000001,3,61024.28536300225,37249.07524462861,23775.21011837364,0,4
1021002011,1020020,1203.58996582031,1,1,212998.57613050728,212998.57613050728,0,0,53453.10362927284,0,266451.6797597801,79.93891287250898,20.061087127491017,0,100,5.8,45939.944786168984,36723.89243629436,9216.052349874628,0,4
1021002013,1020020,1570.2060546875,1,1,6160.5688908137145,6160.5688908137145,0,0,49369.572797612025,0,55530.14168842574,11.094098994704662,88.90590100529533,0,100.00000000000001,7,7932.87738406082,880.0812701162449,7052.796113944575,0,1
1021002103,NA,1147.96118164063,1,1,193309.1420006774,187395.56448578017,0,5913.577514897236,60368.95289073184,0,253678.09489140924,76.20253616435676,23.797463835643235,0,100,4.5,56372.90997586872,42957.587111261644,13415.322864607075,0,4
1021002106,1020021,928.771850585938,1,1,108739.95676361377,108739.95676361377,0,0,47913.77002982391,0,156653.72679343767,69.41421630332317,30.585783696676824,0,100,2.7,58019.89881238432,40274.05806059769,17745.840751786633,0,4
1021002107,1020021,839.444946289063,1,1,44008.27859674306,44008.27859674306,0,0,56372.174202812836,122.4482187206143,100502.90101827652,43.78806795710317,56.090096536180106,0.1218355067167136,100,2.8,35893.89322081304,15717.242355979666,20132.919358147443,43.73150668593368,2
1021002201,1020022,2006.66589355469,1,1,43534.917046689494,36232.61704668949,0,7302.3,34274.403565115295,541.0156736630236,78350.33628546781,55.56442908945653,43.745062484782736,0.6905084257607322,100,2.7,29018.64306869178,16124.043350625738,12694.223542635295,200.37617543074944,1
1021002203,1020022,1059.02209472656,1,1,140987.59389157535,140102.96463305832,0,884.629258517034,76757.89677261435,0,217745.49066418968,64.7488007496828,35.2511992503172,0,100,4.9,44437.85523758973,28772.978345219457,15664.876892370274,0,4
1021002204,1020022,2006.66589355469,1,1,51174.561855414315,51174.561855414315,0,0,41528.274889505476,115.6054342167352,92818.44217913653,55.13404518969312,44.7414047408351,0.12455006947177645,100,2,46409.221089568266,25587.280927707157,20764.137444752738,57.8027171083676,2
1021002205,1020022,1308.95031738281,1,1,71614.69568927691,71614.69568927691,0,0,39986.630337736075,0,111601.32602701298,64.17011180668466,35.829888193315334,0,100,4,27900.331506753246,17903.673922319227,9996.657584434019,0,3
1021002208,1020022,2006.66589355469,1,1,133774.78988190988,133774.78988190988,0,0,83993.82318564542,193.83934605733256,217962.45241361263,61.37515356454813,38.53591398680724,0.08893244864463935,100,2,108981.22620680631,66887.39494095494,41996.91159282271,96.91967302866628,4
1021002210,1020022,1308.95031738281,1,1,144508.51207181948,143547.2186932794,0,961.2933785400877,46168.4398137075,456.40520790255835,191133.35709342954,75.60611829843026,24.155092818852914,0.23878888271682425,99.99999999999999,3.8,50298.251866691986,38028.55580837355,12149.589424659867,120.10663365856799,4
1021002301,1020023,974.736267089844,1,1,126978.75170425235,120026.90482925235,6951.846875,0,54356.564357430805,0,181335.31606168317,70.02428123877378,29.975718761226208,0,100,3.3,54950.09577626763,38478.409607349204,16471.686168918426,0,4
1021002308,1020023,1204.77319335938,1,1,58104.38883172973,58104.38883172973,0,0,42241.491209326894,0,100345.88004105663,57.90411007203908,42.095889927960904,0,100,2.6,38594.56924656024,22347.841858357588,16246.727388202651,0,2
1021002309,1020023,3693.91748046875,1,1,35253.70650436553,35253.70650436553,0,0,39557.153304044536,456.40520790255835,75267.26501631262,46.83803310340162,52.55558747281616,0.6063794237822272,100,1,75267.26501631262,35253.70650436553,39557.153304044536,456.40520790255835,1
1021002312,1020023,2409.54638671875,1,1,114186.1688670362,114186.1688670362,0,0,54354.571971846155,333.95698918194404,168874.6978280643,67.61591306193904,32.18633263059097,0.1977543074700002,100,2.3,73423.78166437578,49646.160376972264,23632.422596454853,145.19869094867133,4
1021002405,1020024,778.195922851563,1,1,21310.241879268688,21310.241879268688,0,0,57230.05513291798,0,78540.29701218667,27.13287661232309,72.8671233876769,0,100,2,39270.148506093334,10655.120939634344,28615.02756645899,0,1
1021002407,1020024,1259.21765136719,1,1,68880.98467839557,68880.98467839557,0,0,52963.24393570763,0,121844.2286141032,56.532004397640186,43.46799560235983,0,100,3,40614.74287136773,22960.328226131856,17654.414645235876,0,3
1021002501,1020025,461.385955810547,1,1,139626.8812814056,139626.8812814056,0,0,62598.76432771727,333.95698918194404,202559.6025983048,68.93125751154793,30.903873983134062,0.16486850531801886,99.99999999999999,9,22506.622510922756,15514.097920156179,6955.418258635252,37.106332131327115,4
1021002502,1020025,806.699768066406,1,1,291882.7530310499,291882.7530310499,0,0,56150.606740372765,4059.348598861972,352092.70837028464,82.89940293909358,15.947676678757281,1.1529203821491483,100,16.7,21083.39571079549,17478.009163535924,3362.311780860645,243.07476639892047,4
1021002508,1020025,526.211120605469,1,1,154983.69090308857,154983.69090308857,0,0,35749.06695409446,133.66226008276965,190866.4201172658,81.20008265878757,18.729888123919707,0.0700292172927272,100,7,27266.63144532369,22140.527271869796,5107.0095648706365,19.094608583252807,4
1021002509,1020025,425.737457275391,1,1,61270.87750889336,61270.87750889336,0,0,25896.439500746223,0,87167.31700963958,70.29111324158066,29.708886758419343,0,100,2,43583.65850481979,30635.43875444668,12948.219750373111,0,2
1021002603,1020026,1659.3671875,1,1,49246.39248867934,49246.39248867934,0,0,101555.97409761156,0,150802.36658629088,32.65624645253825,67.34375354746176,0,100,3.4,44353.63723126202,14484.233084905689,29869.40414635634,0,4
1021002605,1020026,499.924530029297,1,1,96917.39993256461,84551.54627402802,0,12365.853658536585,76582.61368432676,0,173500.01361689137,55.8601684876923,44.139831512307694,0,100.00000000000001,3.4,51029.415769673935,28505.11762722489,22524.298142449046,0,4
1021002610,1020026,1367.31750488281,1,1,58232.655253090445,32932.02752250164,11401.311725116853,13899.316005471956,29535.88032145935,333.95698918194404,88102.49256373174,66.09649007485913,33.52445482753355,0.37905509760733,100.00000000000001,5.4,16315.27640069106,10783.8250468686,5469.607466936916,61.84388688554519,2
1021002611,1020026,1367.31750488281,1,1,60663.42116385184,60663.42116385184,0,0,39977.813456954784,0,100641.23462080662,60.27690478203877,39.72309521796124,0,100,5.6,17971.649039429754,10832.753779259257,7138.895260170498,0,2
1021002702,1020027,583.495178222656,1,1,62208.13978143899,62208.13978143899,0,0,35118.19342846378,0,97326.33320990278,63.91706923477256,36.082930765227445,0,100,4.4,22119.621184068812,14138.21358669068,7981.407597378132,0,2
1021002703,1020027,552.03564453125,1,1,50955.75249291522,50955.75249291522,0,0,34356.11882404482,0,85311.87131696004,59.72879472259941,40.2712052774006,0,100.00000000000001,3.4,25091.726857929425,14986.986027328006,10104.740830601417,0,2
1021002711,1020027,1105.62365722656,1,1,99099.16512729507,99099.16512729507,0,0,46815.654190506924,0,145914.819317802,67.91576454716187,32.08423545283813,0,100,4.8,30398.92069120875,20645.659401519806,9753.261289688942,0,4
1021002801,1020028,2795.44848632813,1,1,95182.31367635334,88248.98034302001,0,6933.333333333333,34401.63813022198,7301.067985792095,136885.0197923674,69.53449969962354,25.131777153119998,5.333723147256466,100,6.6,20740.154513995065,14421.562678235356,5212.369413669998,1106.2224220897115,3
1021002802,1020028,1823.47387695313,1,1,100980.48368749322,100980.48368749322,0,0,59809.2691336958,0,160789.75282118903,62.80281045011092,37.197189549889075,0,100,4.4,36543.12564117932,22950.10992897573,13593.01571220359,0,4
1021002805,1020028,1823.47387695313,1,1,101030.60613358351,54862.703293710634,39102.882201516855,7065.020638356023,61945.22747541232,0,162975.83360899583,61.99115776635419,38.0088422336458,0,100,9.7,16801.632330824315,10415.526405524073,6386.1059253002395,0,4
1021002810,1020028,2795.44848632813,1,1,73565.8934349813,48769.113471259385,23443.595250346123,1353.1847133757963,66843.9220210683,0,140409.8154560496,52.3936971187093,47.6063028812907,0,100,8.1,17334.545118030816,9082.209066047075,8252.33605198374,0,3
