id_hh,wgt09,comm,urban,regurb
1083003310,2240.58129882813,1080033,0,10
1083003312,4697.29248046875,1080033,0,10
1093000402,873.570251464844,1090004,0,10
1093000403,744.932861328125,1090004,0,10
1093000404,2001.33825683594,1090004,0,10
1093000406,705.383972167969,1090004,0,10
1093000407,1545.22961425781,1090004,0,10
1093000409,2821.53588867188,1090004,0,10
1093000410,801.462707519531,1090004,0,10
1101000101,2845.16625976563,1100001,1,11
1101000102,3860.50439453125,1100001,1,11
1101000103,1526.42004394531,1100001,1,11
1101000107,1526.42004394531,1100001,1,11
1101000108,615.405822753906,1100001,1,11
1101000109,1746.04919433594,1100001,1,11
1101000110,1456.18713378906,1100001,1,11
1101000114,1746.04919433594,1100001,1,11
1103000501,827.63916015625,1100005,0,10
1103000502,827.63916015625,1100005,0,10
1103000503,866.338623046875,1100005,0,10
1103000504,1399.08935546875,1100005,0,10
1103000505,3470.2275390625,1100005,0,10
1103000507,827.63916015625,1100005,0,10
1103000508,2098.6337890625,1100005,0,10
1103000509,1735.11376953125,1100005,0,10
1103000510,1655.2783203125,1100005,0,10
1103000702,768.853088378906,1100007,0,10
1103000703,811.960510253906,1100007,0,10
1103000704,768.853088378906,1100007,0,10
1103000705,811.960510253906,1100007,0,10
1103000706,2728.91625976563,1100007,0,10
1103000708,1819.27758789063,1100007,0,10
1103000709,4613.1181640625,1100007,0,10
1103000710,811.960510253906,1100007,0,10
1103000901,1055.32751464844,1100009,0,10
1103000903,5455.36474609375,1100009,0,10
1103000904,2407.2041015625,1100009,0,10
1103000905,1629.63305664063,1100009,0,10
1103000906,1487.82678222656,1100009,0,10
1103000907,1690.48022460938,1100009,0,10
1103000908,743.913391113281,1100009,0,10
1103000909,743.913391113281,1100009,0,10
1103000910,4463.47998046875,1100009,0,10
1103001202,1156.7333984375,1100012,0,10
1103001203,1210.82092285156,1100012,0,10
1103001205,2141.78125,1100012,0,10
1103001209,1386.98767089844,1100012,0,10
1103001210,1210.82092285156,1100012,0,10
1103001211,1386.98767089844,1100012,0,10
1113000101,1636.13134765625,1110001,0,10
1113000103,1208.40148925781,1110001,0,10
1113000104,818.065673828125,1110001,0,10
1113000105,1852.52124023438,1110001,0,10
1113000106,883.641906738281,1110001,0,10
1113000107,788.755187988281,1110001,0,10
1113000108,977.671813964844,1110001,0,10
1113000109,818.065673828125,1110001,0,10
1113000110,1697.22106933594,1110001,0,10
1113000301,2242.33618164063,1110003,0,10
1113000302,3305.32885742188,1110003,0,10
1113000303,1983.197265625,1110003,0,10
1113000304,1121.16809082031,1110003,0,10
1113000305,905.312438964844,1110003,0,10
1113000306,1983.197265625,1110003,0,10
1113000308,4979.21826171875,1110003,0,10
1113000310,2370.123046875,1110003,0,10
1113000311,2057.24584960938,1110003,0,10
1113000502,949.554504394531,1110005,0,10
1113000505,1765.15844726563,1110005,0,10
1113000506,835.722595214844,1110005,0,10
1113000507,882.579223632813,1110005,0,10
1113000508,1977.505859375,1110005,0,10
1121000101,645.811584472656,1120001,1,11
1121000103,545.858642578125,1120001,1,11
1121000104,714.533569335938,1120001,1,11
1121000105,645.811584472656,1120001,1,11
1121000107,620.208801269531,1120001,1,11
1121000108,774.363952636719,1120001,1,11
1121000109,545.858642578125,1120001,1,11
1121000110,714.533569335938,1120001,1,11
1121000111,2707.83813476563,1120001,1,11
1123000301,1796.19409179688,1120003,0,10
1123000302,534.438720703125,1120003,0,10
1123000303,574.995056152344,1120003,0,10
1123000305,554.298706054688,1120003,0,10
1123000306,626.727355957031,1120003,0,10
1123000307,598.731384277344,1120003,0,10
1123000308,818.779479980469,1120003,0,10
1123000309,717.912170410156,1120003,0,10
1123000310,717.912170410156,1120003,0,10
1123000311,534.438720703125,1120003,0,10
1123000603,1593.98120117188,1120006,0,10
1123000605,727.638549804688,1120006,0,10
1123000606,727.638549804688,1120006,0,10
1123000608,901.131103515625,1120006,0,10
1123000609,3609.59301757813,1120006,0,10
1123000610,796.990600585938,1120006,0,10
