case_id,ea_id,wgt10,urban,regionXurban,total_consumption_monthly,total_consumption_weekly
1021002107,1020021,1153.81848144531,1,11,185310.2774063661,42646.749707695206
1021002201,1020022,2671.95751953125,1,11,221276.0707079086,50923.80916946519
1021002203,1020022,596.263061523438,1,11,227918.8397141512,52452.55604276479
1021002204,1020022,2671.95751953125,1,11,213417.5601275833,49115.2751880526
1021002205,1020022,1215.87658691406,1,11,175878.19057501102,40476.077622217934
1021002208,1020022,2671.95751953125,1,11,268239.30742690637,61731.78717182036
1021002210,1020022,1417.61218261719,1,11,352203.9391806837,81055.15490306485
1021002301,1020023,1307.13195800781,1,11,168684.55190402232,38820.55526165018
1021002308,1020023,1606.29504394531,1,11,171813.19296818136,39540.57130315563
1021002309,1020023,4918.6015625,1,11,207082.3433809244,47657.307466455095
1021002312,1020023,2864.48706054688,1,11,298496.5970840083,68695.10877977415
1021002405,1020024,1209.69812011719,1,11,201637.13499570484,46404.16359143155
1021002407,1020024,1417.958984375,1,11,217078.18908146978,49957.72132193214
1021002501,1020025,516.250305175781,1,11,259180.06516743137,59646.92041435506
1021002502,1020025,569.894287109375,1,11,134428.76607229759,30937.031774162333
1021002508,1020025,603.928955078125,1,11,155844.58762334794,35865.6045131125
1021002509,1020025,450.540863037109,1,11,193607.85254402086,44556.328685338034
1021002603,1020026,2296.20849609375,1,11,214174.56794400665,49289.490689349266
1021002605,1020026,514.597412109375,1,11,223968.43374393194,51543.42149818535
1021002610,1020026,1536.00268554688,1,11,134851.82381289263,31034.393009748288
1021002611,1020026,1569.26123046875,1,11,142198.37063286485,32725.105191675313
1021002702,1020027,618.804260253906,1,11,285511.92621014564,65706.85569125228
1021002703,1020027,574.642578125,1,11,243023.4496889184,55928.685537804464
1021002711,1020027,827.715759277344,1,11,217891.42948171447,50144.87802088504
1021002801,1020028,1993.861328125,1,11,172681.65317098828,39740.43612133289
1021002802,1020028,1756.9287109375,1,11,252531.662065027,58116.87692711584
1021002805,1020028,2167.75952148438,1,11,335210.6010585157,77144.35919471286
1021002810,1020028,1417.28625488281,1,11,238130.43637851247,54802.62217593432
1021002901,1020029,454.9462890625,1,11,226811.5683573901,52197.73194411677
1021002903,1020029,347.923431396484,1,11,127572.06562057561,29359.05136164592
1021002905,1020029,347.923431396484,1,11,77925.1555521695,17933.460848903902
1021002906,1020029,347.923431396484,1,11,318184.1190967351,73225.93586283078
1021002910,1020029,347.923431396484,1,11,162077.04562522037,37299.92364635041
1021003103,1020031,2704.66577148438,1,11,551041.3495998459,126814.99830385491
1021003109,1020031,2115.5908203125,1,11,502590.1554002541,115664.58624366585
1021003201,1020032,2472.33911132813,1,11,183978.0809834526,42340.162031044696
1021003203,1020032,5468.294921875,1,11,248850.00636318963,57269.5917607251
1021003205,1020032,5144.1552734375,1,11,289328.45922043564,66585.18111561108
1021003309,1020033,1668.81823730469,1,11,273390.36086578475,62917.23511250356
1021003310,1020033,819.41943359375,1,11,216019.4623307682,49714.06913286872
1021003403,1020034,986.531494140625,1,11,196831.1189664939,45298.12152211085
1021003407,1020034,438.839630126953,1,11,107162.98066397886,24662.16595362069
1033000301,1030003,1091.03820800781,0,10,149189.4065281189,34334.00115899726
1033000302,1030003,894.939208984375,0,10,113981.95069836474,26231.463201409162
1033000303,1030003,982.549621582031,0,10,164787.20869186736,37923.63242056416
1033000304,1030003,3319.36767578125,0,10,111320.67488267773,25619.005192046494
1033000307,1030003,1186.35131835938,0,10,126309.27212693616,29068.43586632911
1033000308,1030003,1004.04010009766,0,10,164907.86148078524,37951.39909040316
1033000310,1030003,936.103942871094,0,10,95074.12995726164,21880.07422315225
1033000504,1030005,1769.48327636719,0,10,113981.95069836474,26231.463201409162
1033000505,1030005,973.703491210938,0,10,230113.5133633725,52957.63163338176
1033000506,1030005,838.908569335938,0,10,161360.33041495897,37134.98096420932
1033000507,1030005,408.821380615234,0,10,209560.0021658246,48227.508404792694
1033000509,1030005,2624.61499023438,0,10,126109.54069147905,29022.470274695897
1033000511,1030005,1317.91271972656,0,10,181479.9588850831,41765.25172731231
1041000203,1040002,1287.80810546875,1,11,146628.51770356795,33744.64590974486
1041000204,1040002,2773.55419921875,1,11,243432.19469353568,56022.752883394576
1041000206,1040002,3468.42333984375,1,11,234806.31455198253,54037.61877991091
1041000207,1040002,905.854614257813,1,11,126507.06434587084,29113.955172506277
1041000209,1040002,957.67724609375,1,11,220313.20687077206,50702.218582911235
1041000210,1040002,743.039794921875,1,11,159014.09981005322,36595.02651179365
1041000213,1040002,2121.09545898438,1,11,187603.70024903567,43174.55114059015
1043000401,1040004,5221.86962890625,0,10,163874.4759976741,37713.57886441988
1043000402,1040004,902.833129882813,0,10,175587.94575259392,40409.281552033266
1043000403,1040004,962.227844238281,0,10,145139.01469861818,33401.856169585684
1043000406,1040004,1562.01806640625,0,10,147444.9501155921,33932.537208685026
1043000407,1040004,817.147766113281,0,10,191025.35565348525,43962.000620791136
1043000408,1040004,1253.12048339844,0,10,195184.71733362853,44919.22360377695
1043000409,1040004,1375.0244140625,0,10,178273.73664697455,41027.38138784908
1043000410,1040004,1154.18054199219,0,10,264355.75838984025,60838.038880687374
1043000601,1040006,1684.60595703125,0,10,307365.5531231635,70736.18363900056
1043000603,1040006,1408.58410644531,0,10,330730.5107740224,76113.32469568349
1043000604,1040006,1978.76477050781,0,10,227279.14017563406,52305.33751560537
1043000605,1040006,915.383422851563,0,10,142743.0196007133,32850.44906647537
1043000606,1040006,1899.23681640625,0,10,113981.95069836474,26231.463201409162
1043000607,1040006,1169.10546875,0,10,142750.39437761757,32852.14627544396
1043000609,1040006,1468.6787109375,0,10,87863.43537513659,20220.62666651092
1043000610,1040006,1885.87841796875,0,10,208501.7182748996,47983.95813414584
1043000611,1040006,2820.20385742188,0,10,107204.8622580298,24671.804457668324
1043000802,1040008,1351.62854003906,0,10,174139.07998378886,40075.84394313703
1043000804,1040008,962.849853515625,0,10,106823.42893971765,24584.02254139305
1043000805,1040008,976.779235839844,0,10,222539.68675192242,51214.6139640504
1043000806,1040008,1359.35046386719,0,10,179050.8252225768,41206.21821464711
1043000807,1040008,2476.64404296875,0,10,128146.91778982285,29491.346110344897
1043000808,1040008,920.103271484375,0,10,195552.4104513017,45003.84339161668
1043000809,1040008,782.781311035156,0,10,180566.71672694178,41555.080924667825
1043000810,1040008,1103.65270996094,0,10,177940.90385712948,40950.78425097301
1043000811,1040008,2403.037109375,0,10,235151.4880665895,54117.055974054696
1051000105,1050001,2099.58325195313,1,11,265574.5615211131,61118.53056636094
1051000106,1050001,1067.55493164063,1,11,377286.23835339735,86827.51977070009
1051000109,1050001,1288.12976074219,1,11,333612.1291439259,76776.49167753893
1051000110,1050001,1153.67797851563,1,11,58968.112020752575,13570.74388577854
1051000305,1050003,2626.7998046875,1,11,448989.77983534924,103329.15707617148
1051000309,1050003,2072.94116210938,1,11,222500.41635492016,51205.57639303536
1053000402,1050004,1228.69543457031,0,10,197510.60434923603,45454.496243758345
1053000403,1050004,1372.60571289063,0,10,142515.1579200327,32798.00966484062
1053000404,1050004,1323.12158203125,0,10,106531.88742522844,24516.9280543962
1053000406,1050004,1883.18664550781,0,10,72972.86789893282,16793.756268110705
1053000407,1050004,1079.83752441406,0,10,104166.43359653077,23972.5496270931
1053000408,1050004,1891.54919433594,0,10,167335.29169941056,38510.04057761866
1053000409,1050004,1136.27783203125,0,10,77518.02998352419,17839.76619543606
1053000410,1050004,1307.72192382813,0,10,179397.97445764818,41286.11009515432
1053000802,1050008,1588.33435058594,0,10,449552.07214090537,103458.56133562888
1053000804,1050008,1361.11547851563,0,10,142613.18768808738,32820.56994072301
1053000805,1050008,873.247741699219,0,10,131794.55137081188,30330.80152820441
1053000806,1050008,1025.83996582031,0,10,115819.59636125142,26654.37344542495
1053000807,1050008,1402.73034667969,0,10,192098.51636460758,44208.974598078996
1053000808,1050008,3103.63842773438,0,10,156212.951926092,35950.37876546509
1053000809,1050008,1075.24621582031,0,10,96605.34722669664,22232.463958636246
1053001202,1050012,891.60400390625,0,10,139831.2630279181,32180.346169281886
1053001203,1050012,959.751403808594,0,10,148245.12753083633,34116.68763157192
1053001204,1050012,815.405578613281,0,10,157915.45361622085,36342.18738219192
1053001206,1050012,815.405578613281,0,10,271342.13768064504,62445.863191071476
1053001207,1050012,1564.34423828125,0,10,119057.00107273455,27399.42002549332
1053001208,1050012,852.020446777344,0,10,178733.1824485016,41133.11686229882
1053001210,1050012,1630.81115722656,0,10,202421.81293330807,46584.74701116672
1053001503,1050015,1417.63073730469,0,10,93236.48429437495,21457.163979136458
1053001505,1050015,796.368408203125,0,10,119456.43556852583,27491.34467859432
1053001507,1050015,741.4189453125,0,10,170284.1697219956,39188.686493581154
1053001508,1050015,714.353210449219,0,10,173066.09438216485,39828.91026502227
1053001509,1050015,770.056762695313,0,10,150299.94373888412,34589.57685145995
1053001510,1050015,805.746398925781,0,10,307362.13502011885,70735.39700704975
1053001512,1050015,1551.5625,0,10,186720.23006754922,42971.231971079425
1053001513,1050015,2627.84423828125,0,10,195304.7386027161,44946.84493754222
1053001902,1050019,1129.62475585938,0,10,134340.23372911842,30916.657207066313
1053001903,1050019,1903.90344238281,0,10,175616.74130378768,40415.90847354913
1053001904,1050019,1056.9609375,0,10,142613.18768808738,32820.56994072301
1053001905,1050019,1204.837890625,0,10,175951.25778833232,40492.893090857695
1053001906,1050019,1071.94995117188,0,10,112193.97709566832,25819.98433587949
1053001907,1050019,917.754821777344,0,10,109923.30275626211,25297.418175083185
1053001908,1050019,926.59033203125,0,10,129544.28991623847,29812.93312730821
1053001909,1050019,1875.00366210938,0,10,191294.28938797765,44023.89222131852
1053001910,1050019,969.210815429688,0,10,179051.1316048768,41206.28872454784
1053002302,1050023,650.161376953125,0,10,226115.32264900865,52037.50005155268
1053002303,1050023,1267.36047363281,0,10,186530.7146474117,42927.6174624754
1053002304,1050023,1465.50354003906,0,10,122676.86025305797,28232.483526347223
1053002305,1050023,1887.84826660156,0,10,168001.51717782533,38663.363704778734
1053002306,1050023,1118.97058105469,0,10,162244.64801809398,37338.495156788646
1053002307,1050023,876.189147949219,0,10,154617.54827372511,35583.217368927806
1053002308,1050023,1300.32275390625,0,10,316879.7674181911,72925.75629187426
1053002309,1050023,1497.55737304688,0,10,146303.6855287035,33669.89001032935
1053002602,1050026,1098.49694824219,0,10,115819.59636125142,26654.37344542495
1053002603,1050026,1902.357421875,0,10,143037.48526602663,32918.21650874512
1053002605,1050026,1224.31359863281,0,10,142613.18768808738,32820.56994072301
1053002606,1050026,1269.06311035156,0,10,91839.11216795935,21135.576962173152
1053002607,1050026,1764.1572265625,0,10,191346.95836607725,44036.0133014756
1053002608,1050026,1834.97302246094,0,10,104166.43359653077,23972.5496270931
1053002610,1050026,889.899719238281,0,10,193164.30412317833,44454.2517862493
1053003002,1050030,1671.81591796875,0,10,101905.63974546158,23452.257332155703
1053003003,1050030,1658.85571289063,0,10,215736.96255288625,49649.0554839312
1053003006,1050030,971.235412597656,0,10,147413.45544822112,33925.28912069284
1053003008,1050030,992.133056640625,0,10,128146.91778982285,29491.346110344897
1053003010,1050030,1686.63940429688,0,10,187377.52058892816,43122.498834109465
1053003303,1050033,976.666015625,0,10,158021.80203778492,36366.662087965015
1053003304,1050033,923.815734863281,0,10,184172.41717414468,42384.88597728011
1053003305,1050033,1989.62341308594,0,10,120745.91471363936,27788.101529453474
1053003307,1050033,1305.77014160156,0,10,159419.17416420055,36688.24910492833
1053003309,1050033,1089.66687011719,0,10,199734.7563920184,45966.35590317916
1053003310,1050033,1100.15734863281,0,10,158713.80824180236,36525.918313749986
1053003312,1050033,2878.41284179688,0,10,164356.6936436317,37824.554982634254
1063000301,1060003,817.562805175781,0,10,131909.74374493613,30357.311554611308
1063000302,1060003,1705.75158691406,0,10,180907.02895340242,41633.399356583555
1063000304,1060003,808.047302246094,0,10,180034.24172782167,41432.53873040364
1063000305,1060003,1869.62097167969,0,10,178196.59606493497,41009.628486387846
1063000307,1060003,2049.27026367188,0,10,157956.12798940684,36351.5480600618
1063000308,1060003,1801.38879394531,0,10,196301.7070767648,45176.284262626075
1063000310,1060003,787.158264160156,0,10,292868.10075152444,67399.78356801732
1063000311,1060003,925.248046875,0,10,175463.01643561153,40380.53069489209
1063000502,1060005,654.450622558594,0,10,341259.1147555792,78536.3459390669
1063000503,1060005,1343.63598632813,0,10,109540.39985552615,25209.298053530358
1063000505,1060005,1295.38452148438,0,10,113981.95069836474,26231.463201409162
1063000508,1060005,637.860778808594,0,10,134038.93092231202,30847.316285623943
1063000509,1060005,702.719665527344,0,10,173066.09438216485,39828.91026502227
1063000510,1060005,1299.76831054688,0,10,203166.43359653078,46756.11177029446
1063000511,1060005,654.450622558594,0,10,93236.48429437495,21457.163979136458
1063000701,1060007,1594.38000488281,0,10,161608.7370940426,37192.14852996374
1063000702,1060007,836.097412109375,0,10,167086.9781175405,38452.89443697687
1063000703,1060007,1049.36926269531,0,10,208085.15316042057,47888.091092000155
1063000704,1060007,1598.66088867188,0,10,286269.5976527,65881.22391747011
1063000706,1060007,883.889343261719,0,10,312060.7398873259,71816.71979470995
1063000707,1060007,1049.36926269531,0,10,161558.12263389362,37180.50027038648
1063000709,1060007,1415.89880371094,0,10,131382.85291888216,30236.054485135715
1063000710,1060007,1528.0625,0,10,205491.62555174975,47291.22445116924
1063000711,1060007,829.615783691406,0,10,195637.81046276155,45023.49709331492
1063000902,1060009,531.49951171875,0,10,148794.35442575798,34243.0850567352
1063000903,1060009,1280.79724121094,0,10,104735.91888829939,24103.609258756227
1063000905,1060009,1154.2470703125,0,10,145270.18303127424,33432.042855022955
1063000907,1060009,1292.15356445313,0,10,174976.1684629132,40268.48896721266
1063000908,1060009,2434.35717773438,0,10,178822.9635418962,41153.77881301236
1063000909,1060009,2087.21899414063,0,10,134655.99574862779,30989.32572821737
1063000912,1060009,2265.54663085938,0,10,141069.44076277126,32465.296667931943
1071000101,1070001,2024.53918457031,1,11,251050.95319797407,57776.11104339373
1071000103,1070001,2209.50830078125,1,11,165234.35635962567,38026.537639509195
1071000104,1070001,1923.88757324219,1,11,270148.65744573576,62171.19924057917
1071000106,1070001,1262.82312011719,1,11,405683.71861790266,93362.83044056565
1071000110,1070001,1218.28674316406,1,11,254840.737465484,58648.28059256685
1071000111,1070001,1650.10571289063,1,11,137086.93628942562,31548.775070416308
1071000201,1070002,1038.97692871094,1,11,192511.13525477724,44303.93346803495
1071000205,1070002,1985.70104980469,1,11,232807.13804490358,53577.534313403215
1071000208,1070002,1102.857421875,1,11,265297.59284594894,61054.78982876172
1071000209,1070002,1167.43725585938,1,11,458131.05808717123,105432.90335009756
1071000210,1070002,1178.67651367188,1,11,147939.18059286685,34046.27792375627
1073000801,1070008,308.118103027344,0,10,165211.50626980662,38021.278988586266
1073000803,1070008,400.855346679688,0,10,141093.18040372457,32470.76003747656
1073000807,1070008,308.118103027344,0,10,129575.47238961305,29820.109367913345
1073000808,1070008,315.567047119141,0,10,208501.7182748996,47983.95813414584
1073000809,1070008,627.136108398438,0,40,113593.73614426477,26142.12067193207
1073001202,1070012,5716.1318359375,0,10,164558.53499179892,37871.006143230574
1073001205,1070012,1496.56408691406,0,10,122292.01886203684,28143.917286472417
1073001206,1070012,2455.15478515625,0,10,119160.51166060628,27423.241640758522
1073001209,1070012,1193.23107910156,0,10,137602.8305126356,31667.501414798364
1073001210,1070012,1879.24877929688,0,10,143132.15190133816,32940.00280337651
1073001601,1070016,2471.87231445313,0,10,134205.0897563606,30885.555579777356
1073001602,1070016,1294.92053222656,0,10,160769.95542696802,36999.11384070746
1073001604,1070016,858.861755371094,0,10,178854.1460152708,41160.955053617494
1073001605,1070016,654.216186523438,0,10,196499.7386027161,45221.85864220006
1073001606,1070016,654.216186523438,0,10,198431.422825398,45666.410637437584
1073001608,1070016,679.485778808594,0,10,92936.09882732556,21388.03417150581
1073001609,1070016,654.216186523438,0,10,154842.47934860413,35634.98232976056
1073001610,1070016,992.21923828125,0,10,263130.74739850103,60556.11853677544
1073001611,1070016,702.468017578125,0,10,148282.47718871158,34125.28316946312
1073002002,1070020,2584.82299804688,0,10,123591.77615273665,28443.03951883341
1073002003,1070020,2138.34423828125,0,10,126310.18946669318,29068.646980140828
1073002004,1070020,1331.92578125,0,10,152029.37221506026,34987.5823177143
1073002005,1070020,1398.02136230469,0,10,222209.67080504607,51138.665086940244
1073002006,1070020,2858.54321289063,0,10,167049.1519326933,38444.18923260205
1073002007,1070020,2059.48852539063,0,10,207056.0011176382,47651.24513723717
1073002008,1070020,993.190673828125,0,10,263130.74739850103,60556.11853677544
1073002009,1070020,976.830078125,0,10,287111.2315917931,66074.91502002724
1073002010,1070020,1282.39245605469,0,10,225629.8400132211,51925.77253840206
1073002011,1070020,1316.42358398438,0,10,183950.2357623939,42333.753815646895
1073002302,1070023,1726.201171875,0,10,211844.11118819696,48753.16638310651
1073002303,1070023,1157.86999511719,0,10,186320.7878185105,42879.30553366939
1073002304,1070023,514.161193847656,0,10,94253.94296520865,21691.318856460486
1073002305,1070023,1092.61767578125,0,10,181515.4218309578,41773.413062980166
1073002306,1070023,533.344848632813,0,10,224682.67295283332,51707.79436082289
1073002307,1070023,1388.85083007813,0,10,163943.8763683769,37729.550456931676
1073002308,1070023,1074.61926269531,0,10,158323.10484459135,36436.00300940739
1073002309,1070023,1206.35412597656,0,10,274237.31109097897,63112.149689149126
1081000201,1080002,1931.02392578125,1,11,152847.53529642106,35175.87190768861
1081000202,1080002,3422.35522460938,1,11,255422.18013067043,58782.09205817275
1081000203,1080002,624.28076171875,1,11,222642.80403560674,51238.34506547322
1081000208,1080002,1900.27856445313,1,11,147123.0352090037,33858.45268061351
1081000209,1080002,1021.75482177734,1,11,141969.94210510538,32672.53533755927
1081000211,1080002,646.939025878906,1,11,167540.31055369016,38557.22299991166
1081000214,1080002,798.364929199219,1,11,204868.3134388744,47147.77727684293
1081000301,1080003,751.964294433594,1,11,200287.75662986346,46093.621714130146
1081000302,1080003,644.954772949219,1,11,112625.25294513511,25919.236862315738
1081000303,1080003,444.235656738281,1,11,157854.95298520822,36328.263948996166
1081000308,1080003,384.168365478516,1,11,147452.14785636828,33934.19367509174
1081000310,1080003,503.997039794922,1,11,428083.22574724106,98517.78561893296
1083000601,1080006,2290.03173828125,0,10,474417.30821524723,109180.97195487272
1083000603,1080006,1558.08044433594,0,10,174203.39321884024,40090.64479755545
1083000604,1080006,1008.95233154297,0,10,183044.33445097154,42125.27241338024
1083000605,1080006,982.072448730469,0,10,180370.84850480585,41510.00440132528
1083000609,1080006,1606.68005371094,0,10,239495.62473821786,55116.80251765677
1083000610,1080006,964.158996582031,0,10,327034.71691385587,75262.78581607172
1083000901,1080009,1820.91528320313,1,11,175048.21075748367,40285.06856413473
1083000902,1080009,3079.96044921875,0,10,168180.37596182208,38704.52572720345
1083000903,1080009,1026.65356445313,0,10,118088.37715033833,27176.50383024781
1083000904,1080009,938.032043457031,0,10,146344.60032348277,33679.30601810137
1083000906,1080009,1407.04821777344,0,10,121737.69490325643,28016.346838367986
1083000907,1080009,947.245361328125,0,10,125630.83299058527,28912.301924678297
1083000908,1080009,975.526184082031,0,10,121711.6094937406,28010.343620703996
1083000909,1080009,893.862915039063,0,10,135301.1590759698,31137.80167529829
1083000910,1080009,1146.00842285156,0,10,184458.55694086198,42450.73732229672
1083001302,1080013,930.574951171875,0,10,188961.20463159395,43486.963114930404
1083001303,1080013,980.983703613281,0,10,143037.48526602663,32918.21650874512
1083001304,1080013,1442.08142089844,0,10,132201.28525942535,30424.406041608156
1083001306,1080013,1231.21301269531,0,10,144847.47318412896,33334.76168258884
1083001307,1080013,1361.59240722656,0,10,184327.722335173,42420.62743977959
1083001309,1080013,1089.67565917969,0,10,185268.48649375388,42637.13207280105
1083001310,1080013,1361.59240722656,0,10,178822.9635418962,41153.77881301236
1083001311,1080013,2462.42602539063,0,10,152640.692190521,35128.26965761622
1083001603,1080016,1529.77026367188,0,10,135994.3903884015,31297.33984384779
1083001604,1080016,1295.95690917969,0,10,177355.82765552413,40816.13657422773
1083001606,1080016,3011.89892578125,0,10,145889.16560195005,33574.49364153357
1083001608,1080016,1911.47375488281,0,20,246516.17811797195,56732.49155005363
1083001610,1080016,1816.72436523438,0,10,202382.2831976137,46575.64975672534
1083001612,1080016,2845.10205078125,0,10,116214.94236688555,26745.357185702036
1083001613,1080016,1529.77026367188,0,10,167509.12808031557,38550.046759306526
1083002001,1080020,2332.64868164063,0,10,139523.3366143738,32109.480910913004
1083002004,1080020,1108.04870605469,0,10,123111.36854233703,28332.479956756575
1083002006,1080020,972.051147460938,0,10,122976.22456957921,28301.378329467614
1083002008,1080020,1748.86511230469,0,10,164599.39783041808,37880.410193968215
1083002009,1080020,1589.73779296875,0,10,201189.18161584434,46301.07294832742
1083002010,1080020,1428.69897460938,0,10,92210.8052407933,21221.11728765911
1083002301,1080023,1753.24584960938,1,11,298187.79024834547,68624.04090370779
1083002302,1080023,2738.26977539063,1,11,170920.53403196612,39335.13746127741
1083002304,1080023,6903.826171875,1,11,246757.98129014514,56788.13940459536
1083002305,1080023,3308.88208007813,1,11,161391.64419235734,37142.18742272744
1083002307,1080023,1540.63317871094,1,11,349894.58792672824,80523.68775351965
1083002309,1080023,3639.83959960938,1,11,184988.46746517348,42572.68933604407
