id_hh,wgt10,comm,urban,regurb
1021002510,1939.28576660156,1020025,1,11
102100251007,3706.77465820313,1020025,1,NA
1021002603,2296.20849609375,1020026,1,11
1021002604,768.001342773438,1020026,1,11
1021002605,514.597412109375,1020026,1,11
1021002606,2296.20849609375,1020026,1,NA
102100260606,3188.22314453125,1020026,1,11
1021002610,1536.00268554688,1020026,1,11
1021002611,1569.26123046875,1020026,1,11
1021002702,618.804260253906,1020027,1,11
1021002703,574.642578125,1020027,1,11
1021002711,827.715759277344,1020027,1,11
1021002801,1993.861328125,1020028,1,11
1021002802,1756.9287109375,1020028,1,11
1021002803,6022.107421875,1020028,1,11
1021002804,3722.25341796875,1020028,1,11
1021002805,2167.75952148438,1020028,1,11
1021002807,2198.39501953125,1020028,1,11
1021002810,1417.28625488281,1020028,1,11
1021002901,454.9462890625,1020029,1,11
1021002903,347.923431396484,1020029,1,11
1021002905,347.923431396484,1020029,1,11
1021002906,347.923431396484,1020029,1,11
1021002910,347.923431396484,1020029,1,11
1021003003,1699.59265136719,1020030,1,11
1021003004,2241.40966796875,1020030,1,11
1021003101,2604.74877929688,1020031,1,11
1021003103,2704.66577148438,1020031,1,11
1021003109,2115.5908203125,1020031,1,11
1021003201,2472.33911132813,1020032,1,11
1021003203,5468.294921875,1020032,1,11
1021003205,5144.1552734375,1020032,1,11
1021003309,1668.81823730469,1020033,1,11
1021003310,819.41943359375,1020033,1,11
1021003403,986.531494140625,1020034,1,11
1021003407,438.839630126953,1020034,1,11
1021003411,787.428527832031,1020034,1,11
1021003412,986.531494140625,1020034,1,11
1033000301,1091.03820800781,1030003,0,10
1033000302,894.939208984375,1030003,0,10
1033000303,982.549621582031,1030003,0,10
1033000304,3319.36767578125,1030003,0,10
103300030402,5716.1318359375,1030003,0,10
103300030403,3116.15576171875,1030003,0,10
1033000305,2035.49597167969,1030003,0,10
1033000307,1186.35131835938,1030003,0,10
103300030702,2671.79370117188,1030003,0,10
1033000308,1004.04010009766,1030003,0,10
1033000310,936.103942871094,1030003,0,10
1033000504,1769.48327636719,1030005,0,10
1033000505,973.703491210938,1030005,0,10
1033000506,838.908569335938,1030005,0,10
1033000507,408.821380615234,1030005,0,10
1033000509,2624.61499023438,1030005,0,10
1033000510,1039.85961914063,1030005,0,10
1033000511,1317.91271972656,1030005,0,10
103300051102,1245.36779785156,1030005,0,10
1041000203,1287.80810546875,1040002,1,11
1041000204,2773.55419921875,1040002,1,11
1041000206,3468.42333984375,1040002,1,11
104100020602,1824.85437011719,1040002,1,11
1041000207,905.854614257813,1040002,1,11
1041000209,957.67724609375,1040002,1,11
1041000210,743.039794921875,1040002,1,11
1041000211,4696.0947265625,1040002,1,11
1041000213,2121.09545898438,1040002,1,11
1043000401,5221.86962890625,1040004,0,10
1043000402,902.833129882813,1040004,0,10
1043000403,962.227844238281,1040004,0,10
1043000406,1562.01806640625,1040004,0,10
1043000407,817.147766113281,1040004,0,10
1043000408,1253.12048339844,1040004,0,10
1043000409,1375.0244140625,1040004,0,10
104300040906,1608.72387695313,1040004,0,10
104300040908,3332.70776367188,1040004,0,10
1043000410,1154.18054199219,1040004,0,10
1043000601,1684.60595703125,1040006,0,10
1043000602,1169.10546875,1040006,0,10
1043000603,1408.58410644531,1040006,0,10
1043000604,1978.76477050781,1040006,0,10
1043000605,915.383422851563,1040006,0,10
1043000606,1899.23681640625,1040006,0,10
1043000607,1169.10546875,1040006,0,10
1043000609,1468.6787109375,1040006,0,10
1043000610,1885.87841796875,1040006,0,10
1043000611,2820.20385742188,1040006,0,10
104300061103,4298.06396484375,1040006,0,10
1043000802,1351.62854003906,1040008,0,10
1043000804,962.849853515625,1040008,0,10
1043000805,976.779235839844,1040008,0,10
1043000806,1359.35046386719,1040008,0,10
1043000807,2476.64404296875,1040008,0,10
104300080702,1805.283203125,1040008,1,11
1043000808,920.103271484375,1040008,0,10
1043000809,782.781311035156,1040008,0,10
1043000810,1103.65270996094,1040008,0,10
1043000811,2403.037109375,1040008,0,10
1051000104,2975.06494140625,1050001,1,11
1051000105,2099.58325195313,1050001,1,11
1051000106,1067.55493164063,1050001,1,11
1051000109,1288.12976074219,1050001,1,11
1051000110,1153.67797851563,1050001,1,11
1051000301,2322.30126953125,1050003,1,11
1051000305,2626.7998046875,1050003,1,11
1051000308,1038.67724609375,1050003,1,11
1051000309,2072.94116210938,1050003,1,11
1053000402,1228.69543457031,1050004,0,10
1053000403,1372.60571289063,1050004,0,10
1053000404,1323.12158203125,1050004,0,10
1053000406,1883.18664550781,1050004,0,10
105300040605,3119.08374023438,1050004,0,10
105300040607,1559.09240722656,1050004,0,10
1053000407,1079.83752441406,1050004,0,10
1053000408,1891.54919433594,1050004,0,10
1053000409,1136.27783203125,1050004,0,10
1053000410,1307.72192382813,1050004,0,10
1053000801,2406.22485351563,1050008,0,10
1053000802,1588.33435058594,1050008,0,10
105300080208,1891.52172851563,1050008,0,10
1053000804,1361.11547851563,1050008,0,10
1053000805,873.247741699219,1050008,0,10
1053000806,1025.83996582031,1050008,0,10
1053000807,1402.73034667969,1050008,0,10
1053000808,3103.63842773438,1050008,0,10
105300080804,3985.5439453125,1050008,1,11
1053000809,1075.24621582031,1050008,0,10
1053001202,891.60400390625,1050012,0,10
1053001203,959.751403808594,1050012,0,10
1053001204,815.405578613281,1050012,0,10
1053001205,891.60400390625,1050012,0,10
1053001206,815.405578613281,1050012,0,10
1053001207,1564.34423828125,1050012,0,10
1053001208,852.020446777344,1050012,0,10
1053001209,1433.23681640625,1050012,0,10
1053001210,1630.81115722656,1050012,0,10
1053001503,1417.63073730469,1050015,0,10
1053001505,796.368408203125,1050015,0,10
1053001507,741.4189453125,1050015,0,10
1053001508,714.353210449219,1050015,0,10
1053001509,770.056762695313,1050015,0,10
1053001510,805.746398925781,1050015,0,10
1053001512,1551.5625,1050015,0,10
1053001513,2627.84423828125,1050015,0,10
105300151301,2627.84423828125,1050015,0,10
105300151303,3378.09790039063,1050015,0,10
1053001902,1129.62475585938,1050019,0,10
1053001903,1903.90344238281,1050019,0,10
1053001904,1056.9609375,1050019,0,10
1053001905,1204.837890625,1050019,0,10
1053001906,1071.94995117188,1050019,0,10
1053001907,917.754821777344,1050019,0,10
1053001908,926.59033203125,1050019,0,10
1053001909,1875.00366210938,1050019,0,10
1053001910,969.210815429688,1050019,0,10
1053002301,959.733581542969,1050023,0,10
1053002302,650.161376953125,1050023,0,10
1053002303,1267.36047363281,1050023,0,10
1053002304,1465.50354003906,1050023,0,10
1053002305,1887.84826660156,1050023,0,10
1053002306,1118.97058105469,1050023,0,10
1053002307,876.189147949219,1050023,0,10
1053002308,1300.32275390625,1050023,0,10
1053002309,1497.55737304688,1050023,0,10
1053002310,2109.06860351563,1050023,0,10
1053002602,1098.49694824219,1050026,0,10
1053002603,1902.357421875,1050026,0,10
1053002605,1224.31359863281,1050026,0,10
1053002606,1269.06311035156,1050026,0,10
105300260602,5716.1318359375,1050026,0,10
1053002607,1764.1572265625,1050026,0,10
1053002608,1834.97302246094,1050026,0,10
105300260802,5716.1318359375,1050026,0,10
1053002610,889.899719238281,1050026,0,10
1053003001,2389.39819335938,1050030,0,10
1053003002,1671.81591796875,1050030,0,10
1053003003,1658.85571289063,1050030,0,10
1053003004,962.699523925781,1050030,0,10
1053003005,1393.18005371094,1050030,0,10
105300300504,3227.59326171875,1050030,0,10
1053003006,971.235412597656,1050030,0,10
1053003008,992.133056640625,1050030,0,10
1053003009,901.090148925781,1050030,0,10
1053003010,1686.63940429688,1050030,0,10
1053003303,976.666015625,1050033,0,10
1053003304,923.815734863281,1050033,0,10
1053003305,1989.62341308594,1050033,0,10
1053003306,2008.77624511719,1050033,0,10
1053003307,1305.77014160156,1050033,0,10
105300330702,1970.01403808594,1050033,0,10
1053003309,1089.66687011719,1050033,0,10
1053003310,1100.15734863281,1050033,0,10
1053003312,2878.41284179688,1050033,0,10
105300331202,1344.89880371094,1050033,0,10
1063000301,817.562805175781,1060003,0,10
1063000302,1705.75158691406,1060003,0,10
1063000304,808.047302246094,1060003,0,10
1063000305,1869.62097167969,1060003,0,10
106300030511,3917.00073242188,1060003,0,10
106300030514,5716.1318359375,1060003,0,10
1063000307,2049.27026367188,1060003,0,10
1063000308,1801.38879394531,1060003,0,10
1063000310,787.158264160156,1060003,0,10
1063000311,925.248046875,1060003,0,10
1063000501,5716.1318359375,1060005,0,10
1063000502,654.450622558594,1060005,0,10
1063000503,1343.63598632813,1060005,0,10
1063000504,887.405334472656,1060005,0,10
1063000505,1295.38452148438,1060005,0,10
1063000506,2426.29370117188,1060005,0,10
106300050604,1831.53918457031,1060005,0,10
1063000508,637.860778808594,1060005,0,10
1063000509,702.719665527344,1060005,0,10
1063000510,1299.76831054688,1060005,0,10
106300051003,2720.30712890625,1060005,0,10
106300051004,1475.71130371094,1060005,0,10
106300051007,1360.15356445313,1060005,0,10
106300051008,2779.208984375,1060005,0,10
1063000511,654.450622558594,1060005,0,10
1063000701,1594.38000488281,1060007,0,10
1063000702,836.097412109375,1060007,0,10
1063000703,1049.36926269531,1060007,0,10
1063000704,1598.66088867188,1060007,0,10
1063000705,1214.40698242188,1060007,0,10
1063000706,883.889343261719,1060007,0,10
1063000707,1049.36926269531,1060007,0,10
1063000709,1415.89880371094,1060007,0,10
1063000710,1528.0625,1060007,0,10
1063000711,829.615783691406,1060007,0,10
1063000902,531.49951171875,1060009,0,10
1063000903,1280.79724121094,1060009,0,10
1063000905,1154.2470703125,1060009,0,10
1063000907,1292.15356445313,1060009,0,10
1063000908,2434.35717773438,1060009,0,10
1063000909,2087.21899414063,1060009,0,10
1063000912,2265.54663085938,1060009,0,10
1071000101,2024.53918457031,1070001,1,11
1071000102,1471.30676269531,1070001,1,11
1071000103,2209.50830078125,1070001,1,11
1071000104,1923.88757324219,1070001,1,11
1071000106,1262.82312011719,1070001,1,11
1071000110,1218.28674316406,1070001,1,11
1071000111,1650.10571289063,1070001,1,11
1071000201,1038.97692871094,1070002,1,11
1071000205,1985.70104980469,1070002,1,11
1071000206,1303.99914550781,1070002,1,11
1071000207,2672.02514648438,1070002,1,11
1071000208,1102.857421875,1070002,1,11
1071000209,1167.43725585938,1070002,1,11
1071000210,1178.67651367188,1070002,1,11
1073000801,308.118103027344,1070008,0,10
1073000803,400.855346679688,1070008,0,10
1073000807,308.118103027344,1070008,0,10
1073000808,315.567047119141,1070008,0,10
1073000809,627.136108398438,1070008,0,40
1073001201,1964.35998535156,1070012,0,10
1073001202,5716.1318359375,1070012,0,10
1073001203,5716.1318359375,1070012,0,10
107300120302,1913.56628417969,1070012,0,10
1073001205,1496.56408691406,1070012,0,10
1073001206,2455.15478515625,1070012,0,10
1073001207,1256.69458007813,1070012,0,10
1073001209,1193.23107910156,1070012,0,10
1073001210,1879.24877929688,1070012,0,10
107300121003,5716.1318359375,1070012,0,10
107300121004,5716.1318359375,1070012,0,10
1073001601,2471.87231445313,1070016,0,10
1073001602,1294.92053222656,1070016,0,10
1073001603,1625.33666992188,1070016,0,10
1073001604,858.861755371094,1070016,0,10
1073001605,654.216186523438,1070016,0,10
1073001606,654.216186523438,1070016,0,10
1073001608,679.485778808594,1070016,0,10
1073001609,654.216186523438,1070016,0,10
1073001610,992.21923828125,1070016,0,10
107300161002,1227.77941894531,1070016,1,11
1073001611,702.468017578125,1070016,0,10
1073002002,2584.82299804688,1070020,0,10
1073002003,2138.34423828125,1070020,0,10
107300200304,1481.51257324219,1070020,0,10
1073002004,1331.92578125,1070020,0,10
1073002005,1398.02136230469,1070020,0,10
1073002006,2858.54321289063,1070020,0,10
1073002007,2059.48852539063,1070020,0,10
1073002008,993.190673828125,1070020,0,10
1073002009,976.830078125,1070020,0,10
1073002010,1282.39245605469,1070020,0,10
1073002011,1316.42358398438,1070020,0,10
1073002301,3709.8232421875,1070023,0,10
1073002302,1726.201171875,1070023,0,10
1073002303,1157.86999511719,1070023,0,10
1073002304,514.161193847656,1070023,0,10
1073002305,1092.61767578125,1070023,0,10
1073002306,533.344848632813,1070023,0,10
1073002307,1388.85083007813,1070023,0,10
1073002308,1074.61926269531,1070023,0,10
1073002309,1206.35412597656,1070023,0,10
1073002702,878.567993164063,1070027,0,10
1081000201,1931.02392578125,1080002,1,11
1081000202,3422.35522460938,1080002,1,11
108100020203,1046.41271972656,1080002,1,11
1081000203,624.28076171875,1080002,1,11
1081000206,1931.02392578125,1080002,1,11
1081000208,1900.27856445313,1080002,1,11
108100020802,3108.58325195313,1080002,1,11
1081000209,1021.75482177734,1080002,1,11
1081000211,646.939025878906,1080002,1,11
1081000214,798.364929199219,1080002,1,11
1081000301,751.964294433594,1080003,1,11
1081000302,644.954772949219,1080003,1,11
1081000303,444.235656738281,1080003,1,11
1081000307,442.937316894531,1080003,1,11
1081000308,384.168365478516,1080003,1,11
1081000309,536.412841796875,1080003,1,11
1081000310,503.997039794922,1080003,1,11
1083000601,2290.03173828125,1080006,0,10
1083000603,1558.08044433594,1080006,0,10
1083000604,1008.95233154297,1080006,0,10
1083000605,982.072448730469,1080006,0,10
1083000608,5716.1318359375,1080006,0,10
108300060802,2559.63232421875,1080006,0,10
108300060803,1869.11572265625,1080006,1,11
1083000609,1606.68005371094,1080006,0,10
1083000610,964.158996582031,1080006,0,10
1083000901,1820.91528320313,1080009,1,11
1083000902,3079.96044921875,1080009,0,10
108300090202,2118.93505859375,1080009,0,10
1083000903,1026.65356445313,1080009,0,10
1083000904,938.032043457031,1080009,0,10
1083000905,3065.81372070313,1080009,0,10
1083000906,1407.04821777344,1080009,0,10
1083000907,947.245361328125,1080009,0,10
1083000908,975.526184082031,1080009,0,10
1083000909,893.862915039063,1080009,0,10
1083000910,1146.00842285156,1080009,0,10
1083001302,930.574951171875,1080013,0,10
1083001303,980.983703613281,1080013,0,10
1083001304,1442.08142089844,1080013,0,10
108300130403,4948.55908203125,1080013,0,10
1083001305,1841.93005371094,1080013,0,10
1083001306,1231.21301269531,1080013,0,10
1083001307,1361.59240722656,1080013,0,10
1083001309,1089.67565917969,1080013,0,10
1083001310,1361.59240722656,1080013,0,10
1083001311,2462.42602539063,1080013,0,10
1083001603,1529.77026367188,1080016,0,10
1083001604,1295.95690917969,1080016,0,10
1083001606,3011.89892578125,1080016,0,10
1083001608,1911.47375488281,1080016,0,20
1083001610,1816.72436523438,1080016,0,10
1083001611,1224.26770019531,1080016,0,10
1083001612,2845.10205078125,1080016,0,10
1083001613,1529.77026367188,1080016,0,10
1083002001,2332.64868164063,1080020,0,10
1083002002,1807.03405761719,1080020,0,10
1083002003,1020.28051757813,1080020,0,10
1083002004,1108.04870605469,1080020,0,10
1083002006,972.051147460938,1080020,0,10
1083002007,1225.38562011719,1080020,0,10
1083002008,1748.86511230469,1080020,0,10
1083002009,1589.73779296875,1080020,0,10
108300200901,3359.73486328125,1080020,0,10
108300200902,4128.6767578125,1080020,0,10
1083002010,1428.69897460938,1080020,0,10
1083002301,1753.24584960938,1080023,1,11
1083002302,2738.26977539063,1080023,1,11
1083002303,3472.61279296875,1080023,0,10
1083002304,6903.826171875,1080023,1,11
1083002305,3308.88208007813,1080023,1,11
1083002307,1540.63317871094,1080023,1,11
1083002309,3639.83959960938,1080023,1,11
1083002701,918.423767089844,1080027,0,10
1083002704,953.477294921875,1080027,0,10
1083002705,1624.01489257813,1080027,0,10
1083002707,2314.896484375,1080027,0,10
1083002708,348.107818603516,1080027,0,10
1083002709,2563.34692382813,1080027,0,10
108300270903,4540.4541015625,1080027,0,10
1083002710,973.992858886719,1080027,0,10
1083003002,822.934509277344,1080030,0,10
1083003006,856.773071289063,1080030,0,10
1083003007,2059.4072265625,1080030,0,10
1083003008,809.378479003906,1080030,0,10
1083003009,863.466857910156,1080030,0,10
1083003010,381.749938964844,1080030,0,10
1083003302,1066.61694335938,1080033,0,10
1083003303,2325.56811523438,1080033,0,10
1083003306,4969.751953125,1080033,0,10
1083003307,3327.71166992188,1080033,0,10
1083003308,3480.8564453125,1080033,0,10
108300330801,5716.1318359375,1080033,0,10
1083003309,3288.98071289063,1080033,0,10
1083003310,2184.79541015625,1080033,0,10
1083003312,3203.95654296875,1080033,0,10
1093000401,777.641235351563,1090004,0,10
1093000402,866.202819824219,1090004,0,10
1093000403,743.196533203125,1090004,0,10
1093000404,1922.57922363281,1090004,0,10
1093000405,1589.12829589844,1090004,0,10
1093000406,697.726196289063,1090004,0,10
1093000407,1433.62927246094,1090004,0,10
1093000408,1555.28247070313,1090004,0,10
1093000409,1374.27038574219,1090004,0,10
109300040903,3142.71240234375,1090004,0,10
109300040907,2508.63232421875,1090004,0,10
109300040908,3856.97607421875,1090004,0,10
1093000410,792.089233398438,1090004,0,10
1101000101,4696.0947265625,1100001,1,11
1101000102,4811.45068359375,1100001,1,11
110100010202,2174.81005859375,1100001,1,11
110100010203,4188.9345703125,1100001,1,11
110100010204,2064.1513671875,1100001,1,11
110100010205,2064.1513671875,1100001,1,11
110100010206,2573.82763671875,1100001,1,11
110100010207,6760.58544921875,1100001,1,11
1101000103,1508.55529785156,1100001,1,11
1101000107,2129.03588867188,1100001,1,11
1101000110,1950.80334472656,1100001,1,11
1101000114,2042.12939453125,1100001,1,11
1103000501,765.225158691406,1100005,0,10
1103000502,427.021911621094,1100005,0,10
1103000503,818.707824707031,1100005,0,10
1103000504,1462.66076660156,1100005,0,10
1103000505,2496.3115234375,1100005,0,10
1103000506,759.578552246094,1100005,0,10
1103000507,765.225158691406,1100005,0,10
1103000508,991.845764160156,1100005,0,10
110300050803,NA,1100005,1,NA
1103000509,1248.15576171875,1100005,0,10
1103000510,1474.08825683594,1100005,0,10
1103000702,733.186584472656,1100007,0,10
1103000703,788.834167480469,1100007,0,10
1103000704,760.506225585938,1100007,0,10
1103000705,733.186584472656,1100007,0,10
1103000706,1359.29443359375,1100007,0,10
110300070603,1498.20031738281,1100007,0,10
1103000708,1634.5009765625,1100007,0,10
1103000709,4441.4716796875,1100007,0,10
110300070907,1359.29443359375,1100007,0,10
1103000710,733.186584472656,1100007,0,10
1103000901,1029.42297363281,1100009,0,10
1103000902,813.759704589844,1100009,0,10
1103000903,3038.17529296875,1100009,0,10
110300090302,3038.17529296875,1100009,0,10
110300090303,1866.76086425781,1100009,0,10
1103000904,2216.20825195313,1100009,0,10
1103000905,1526.49279785156,1100009,0,10
1103000906,1418.80773925781,1100009,0,10
1103000907,1615.50988769531,1100009,0,10
1103000908,829.814392089844,1100009,0,10
1103000909,790.740844726563,1100009,0,10
1103000910,778.701171875,1100009,0,10
110300091001,536.368835449219,1100009,1,11
1103001202,1069.50170898438,1100012,0,10
1103001203,1134.19445800781,1100012,0,10
1103001205,2401.21826171875,1100012,0,10
1103001206,4827.88037109375,1100012,0,10
1103001209,1292.87670898438,1100012,0,10
1103001210,1097.88330078125,1100012,0,10
1103001211,1316.8974609375,1100012,0,10
1113000101,823.475646972656,1110001,0,10
1113000103,1361.46765136719,1110001,0,10
1113000104,786.916748046875,1110001,0,10
1113000105,1312.38500976563,1110001,0,10
1113000106,830.688354492188,1110001,0,10
1113000107,766.289855957031,1110001,0,10
1113000108,1015.67712402344,1110001,0,10
111300010801,5716.1318359375,1110001,0,10
1113000109,934.19921875,1110001,0,10
1113000110,1677.37121582031,1110001,0,10
1113000301,2139.45458984375,1110003,0,10
1113000302,1683.083984375,1110003,0,10
111300030205,1699.61486816406,1110003,0,10
1113000303,1943.12780761719,1110003,0,10
1113000304,1279.89172363281,1110003,0,10
1113000305,1016.5927734375,1110003,0,10
1113000306,1907.68432617188,1110003,0,10
1113000308,2606.03125,1110003,0,10
1113000310,2291.40356445313,1110003,0,10
1113000311,1980.62512207031,1110003,0,10
1113000501,1031.69421386719,1110005,0,10
1113000502,873.696044921875,1110005,0,10
1113000504,969.486877441406,1110005,0,10
1113000505,1828.3779296875,1110005,0,10
1113000506,841.801513671875,1110005,0,10
1113000507,841.801513671875,1110005,0,10
1113000508,2029.0556640625,1110005,0,10
1113000509,987.499328613281,1110005,0,10
1113000510,1398.33740234375,1110005,0,10
111300051004,2955.033203125,1110005,0,10
1121000101,842.830078125,1120001,1,11
1121000103,741.798461914063,1120001,1,11
1121000104,907.602172851563,1120001,1,11
1121000105,921.591247558594,1120001,1,11
1121000107,842.830078125,1120001,1,11
1121000108,1003.71282958984,1120001,1,11
1121000109,717.198974609375,1120001,1,11
1121000110,1019.18328857422,1120001,1,11
1121000111,5147.6552734375,1120001,1,11
1123000301,926.74951171875,1120003,0,10
1123000302,533.428100585938,1120003,0,10
1123000303,574.962158203125,1120003,0,10
1123000305,537.920654296875,1120003,0,10
1123000307,592.270263671875,1120003,0,10
1123000308,753.814758300781,1120003,0,10
1123000309,746.626708984375,1120003,0,10
1123000310,746.626708984375,1120003,0,10
1123000311,519.216796875,1120003,0,10
1123000603,1533.28796386719,1120006,0,10
1123000605,359.869598388672,1120006,0,10
1123000606,380.832672119141,1120006,0,10
1123000608,1073.52685546875,1120006,0,10
1123000609,4039.56909179688,1120006,0,10
1123000610,727.249389648438,1120006,0,10
1131000203,384.168365478516,1130002,1,11
1131000205,841.406372070313,1130002,1,11
1131000207,384.168365478516,1130002,1,11
1131000208,621.217407226563,1130002,1,11
1131000209,848.605285644531,1130002,1,11
1131000210,558.524536132813,1130002,1,11
1131000212,575.600891113281,1130002,1,11
1131000302,1577.2666015625,1130003,1,11
1131000303,2180.25341796875,1130003,1,11
113100030302,1878.08544921875,1130003,1,11
1131000305,869.223449707031,1130003,1,11
1131000308,1399.99768066406,1130003,1,11
1131000309,931.796875,1130003,1,11
1131000310,1019.82916259766,1130003,1,11
1131000404,718.428100585938,1130004,1,11
1131000405,1705.33935546875,1130004,1,11
1131000406,627.423889160156,1130004,1,11
1131000409,1352.7802734375,1130004,1,11
1131000410,384.168365478516,1130004,1,11
1131000413,517.274169921875,1130004,1,11
1131000414,808.989562988281,1130004,1,11
1131000604,1154.81494140625,1130006,1,11
1131000605,2392.36889648438,1130006,1,11
1131000608,1288.4833984375,1130006,1,11
