case_id,ea_id,wgt11,urban,regionXurban,total_consumption_monthly,total_consumption_weekly
1021001706,10210017,366.49267578125,1,11,97350.76141766722,22404.01133785243
1021001709,10210017,623.61114501953125,1,11,155529.36840716697,35793.06091108634
1021001710,10210017,1291.3355712890625,1,11,211185.04656763995,48601.491234229274
1021001711,10210017,587.56597900390625,1,11,180899.76025813678,41631.726560924115
1021001713,10210017,363.3785705566406,1,11,268274.9818866849,61739.99718466167
1021001802,10210018,666.53558349609375,1,11,124181.1592017119,28578.67836047459
1021001804,10210018,455.36395263671875,1,11,312773.46354349685,71980.74387260187
1021001809,10210018,1058.2984619140625,1,11,292712.75170709577,67364.03200632411
1021001810,10210018,388.39068603515625,1,11,348392.03700953454,80177.89520609332
1021001902,10210019,1639.11376953125,1,11,119739.38519807774,27556.46185504171
1021001907,10210019,366.49267578125,1,11,345151.0259443867,79432.01867064284
1021001908,10210019,300.95245361328125,1,11,187300.4850971031,43104.77011779403
1021001910,10210019,531.48114013671875,1,11,258759.96096232865,59550.238896541145
1021002008,10210020,1315.6131591796875,1,11,154825.0716994878,35630.976185766536
1021002010,10210020,425.7363586425781,1,11,255749.8682391788,58857.505213564546
1021002011,10210020,1080.3408203125,1,11,259130.51043406213,59635.51603711054
1021002013,10210020,573.3079833984375,1,11,216034.54128814887,49717.53935875293
1021002103,10210021,1020.8360595703125,1,11,248016.16836891053,57077.69479345217
1021002106,10210021,429.2583312988281,1,11,223933.0660510955,51535.282083765145
1021002107,10210021,632.39910888671875,1,11,199666.68757459396,45950.69075033265
1021002201,10210022,900.59039306640625,1,11,252317.57520860466,58067.6076220922
1021002203,10210022,377.6291198730469,1,11,201385.32167705547,46346.21203189687
1021002204,10210022,900.59039306640625,1,11,216627.74014932656,49854.05635993392
1021002205,10210022,422.00201416015625,1,11,220414.3554128712,50725.49660406891
1021002208,10210022,900.59039306640625,1,11,268239.30742690637,61731.78717182036
1021002210,10210022,953.4136962890625,1,11,167013.68898681857,38436.027896934196
1021002301,10210023,413.2899169921875,1,11,187603.70024903567,43174.55114059015
1021002308,10210023,1071.3565673828125,1,11,230790.28500293617,53113.38182233888
1021002309,10210023,1657.827880859375,1,11,162803.8663754434,37467.1919870542
1021002312,10210023,963.297119140625,1,11,77518.02998352419,17839.76619543606
1021002405,10210024,403.2396240234375,1,11,260436.6026686099,59936.096174389044
1021002407,10210024,955.8133544921875,1,11,220313.20687077206,50702.218582911235
1021002501,10210025,225.36215209960938,1,11,291189.76478030364,67013.53637713369
1021002502,10210025,190.35101318359375,1,11,264345.3760997149,60835.64953167465
1021002508,10210025,204.3258819580078,1,11,232182.13604918125,53433.698234522766
1021002509,10210025,211.73817443847656,1,11,168218.75617597284,38713.358434215304
1021002603,10210026,766.9237060546875,1,11,141261.58211438573,32509.51550050555
1021002605,10210026,211.73817443847656,1,11,246142.45474771192,56646.4839780265
1021002610,10210026,1054.99072265625,1,11,108220.80106613327,24905.60955835636
1021002611,10210026,527.495361328125,1,11,179958.46599307345,41415.099930791694
1021002702,10210027,522.3558349609375,1,11,450012.3025032534,103564.47736654548
1021002703,10210027,198.99444580078125,1,11,239856.69862099,55199.89897469137
1021002711,10210027,556.46087646484375,1,11,258429.94501545234,59474.290019431
1021002801,10210028,664.09130859375,1,11,221717.2817075363,51025.34814146804
1021002802,10210028,587.88299560546875,1,11,311904.1159616812,71780.67483568937
1021002805,10210028,775.901123046875,1,11,355971.9873596323,81922.32217421284
1021002810,10210028,944.87371826171875,1,11,280379.5796833914,64525.71290304268
1021002901,10210029,274.4406433105469,1,11,179440.82158432275,41295.970803975004
1021002903,10210029,423.4763488769531,1,11,323997.34365783236,74563.77387333728
1021002905,10210029,225.36215209960938,1,11,169992.28704259745,39121.51349191861
1021002906,10210029,204.3258819580078,1,11,324289.59870341775,74631.03257023385
1021002910,10210029,423.4763488769531,1,11,185597.36829477517,42712.81994099636
1021003103,10210031,903.385009765625,1,11,411185.24042200553,94628.93411638339
1021003109,10210031,1732.8028564453125,1,11,196431.66978529165,45206.19348935355
1021003201,10210032,1662.8692626953125,1,11,230417.5007180514,53027.590368594625
1021003203,10210032,1840.217041015625,1,11,257886.89814694578,59349.314846953326
1021003205,10210032,1733.851318359375,1,11,309287.2767187271,71178.44332548114
1021003309,10210033,595.0927734375,1,11,216755.4921755863,49883.45682689562
1021003310,10210033,570.73016357421875,1,11,222777.49709685307,51269.34292134357
1021003403,10210034,706.21380615234375,1,11,186431.25318877248,42904.72770162934
1021003407,10210034,601.9049072265625,1,11,169827.5305483977,39083.59692803886
1033000301,10330003,411.4604187011719,0,10,140677.512257146,32375.09942082482
1033000302,10330003,337.7063903808594,0,10,176902.7345263911,40711.86308468974
1033000303,10330003,764.47149658203125,0,10,116795.0578319086,26878.86321345542
1033000304,10330003,2540.333984375,0,10,108220.80106613327,24905.60955835636
1033000307,10330003,910.017578125,0,10,328599.2608798742,75622.84525723888
1033000308,10330003,388.40972900390625,0,10,115819.59636125142,26654.37344542495
1033000310,10330003,737.709716796875,0,10,113981.95069836474,26231.463201409162
1033000504,10330005,1299.85546875,0,10,113574.82512971944,26137.768547941316
1033000505,10330005,761.513671875,0,10,115819.59636125142,26654.37344542495
1033000506,10330005,312.50640869140625,0,10,221612.0521092973,51001.130918328825
1033000507,10330005,304.7958068847656,0,10,233255.86315053893,53680.802559155316
1033000509,10330005,2169.9638671875,0,10,115819.59636125142,26654.37344542495
1033000511,10330005,1053.638671875,0,10,137138.8047388565,31560.711919314086
1041000203,10410002,618.34796142578125,1,11,252124.2489735957,58023.116104019085
1041000204,10410002,3236.358154296875,1,11,293816.58033446607,67618.06380558811
1041000206,10410002,4052.859375,1,11,172301.43432090216,39652.93369912123
1041000207,10410002,546.0003662109375,1,11,113981.95069836474,26231.463201409162
1041000209,10410002,568.6572265625,1,11,241283.5983409143,55528.28138318644
1041000210,10410002,440.4359130859375,1,11,112580.298099449,25908.891089383138
1041000213,10410002,2657.59716796875,1,11,130025.23782589551,29923.617032230573
1043000401,10430004,4174.53125,0,10,123471.66366307621,28415.39719183994
1043000402,10430004,675.1427001953125,0,10,230880.72191979777,53134.19470229197
1043000403,10430004,368.9245910644531,0,10,190237.96015208334,43780.791789099545
1043000406,10430004,606.41314697265625,0,10,144434.85739244224,33239.80352570843
1043000407,10430004,316.6014404296875,0,10,309807.8769893722,71298.25270546105
1043000408,10430004,978.0587158203125,0,10,219410.8801439407,50494.55982478766
1043000409,10430004,1037.2183837890625,0,10,279373.7370720759,64294.231310707466
1043000410,10430004,441.8999328613281,0,10,339970.2021516936,78239.71947030141
1043000601,10430006,1269.59814453125,0,10,146894.06051669444,33805.757133831205
1043000603,10430006,1120.746826171875,0,10,136560.7822927411,31427.687572634935
1043000604,10430006,816.72021484375,0,10,175754.27219872634,40447.55941992736
1043000605,10430006,346.8793029785156,0,10,175544.13221968702,40399.19843738985
1043000606,10430006,1424.6912841796875,0,10,117219.35540984786,26976.50978147753
1043000607,10430006,879.6702880859375,0,10,113981.95069836474,26231.463201409162
1043000609,10430006,1213.7274169921875,0,10,87863.43537513659,20220.62666651092
1043000610,10430006,1327.24951171875,0,10,199734.7563920184,45966.35590317916
1043000611,10430006,2254.671875,0,10,133814.0058561596,30795.55270762145
1043000802,10430008,506.8117370605469,0,10,136077.92897261618,31316.565162280218
1043000804,10430008,706.317138671875,0,10,193556.83691960791,44544.58810302403
1043000805,10430008,743.2789306640625,0,10,103135.53998042365,23735.302871884956
1043000806,10430008,1031.1600341796875,0,10,182006.58045195468,41886.44683028977
1043000807,10430008,1899.7657470703125,0,10,175043.08573974003,40283.889107970615
1043000808,10430008,348.2992858886719,0,10,243740.6908262191,56093.749255212046
1043000809,10430008,582.90643310546875,0,10,345613.81176830427,79538.52280779654
1043000810,10430008,834.3895263671875,0,10,179657.58595324698,41345.85630367012
1043000811,10430008,1910.070556640625,0,10,183801.7345162441,42299.578185646926
1051000105,10510001,1263.8602294921875,1,11,340479.3496680902,78356.89314787595
1051000106,10510001,1245.990478515625,1,11,302367.60130750574,69585.97004525545
1051000109,10510001,775.23223876953125,1,11,333919.19002778793,76847.15774551082
1051000110,10510001,688.4927978515625,1,11,246750.78354936896,56786.482938188645
1051000305,10510003,1454.02099609375,1,11,433543.18323384563,99774.3238077743
1051000309,10510003,1180.0152587890625,1,11,232752.28594135828,53564.91081532433
1053000402,10530004,478.46673583984375,0,10,128146.91778982285,29491.346110344897
1053000403,10530004,514.1004638671875,0,10,115819.59636125142,26654.37344542495
1053000404,10530004,1028.200927734375,0,10,115819.59636125142,26654.37344542495
1053000406,10530004,7844.5947265625,0,10,161772.9462066457,37229.93912108973
1053000407,10530004,810.34637451171875,0,10,127681.67602507773,29384.2767703582
1053000408,10530004,1473.3194580078125,0,10,160731.0743780486,36990.16587308879
1053000409,10530004,864.64923095703125,0,10,128146.91778982285,29491.346110344897
1053000410,10530004,1028.200927734375,0,10,193164.30412317833,44454.2517862493
1053000802,10530008,1121.1219482421875,0,10,383564.68620152836,88272.42286878839
1053000804,10530008,514.64300537109375,0,10,316060.6598834798,72737.2493482474
1053000805,10530008,649.68719482421875,0,10,126309.27212693616,29068.43586632911
1053000806,10530008,376.56549072265625,0,10,199734.7563920184,45966.35590317916
1053000807,10530008,521.822998046875,0,10,120882.57326933686,27819.551718303315
1053000808,10530008,1204.6171875,0,10,130803.91313300973,30102.819024644847
1053000809,10530008,823.35693359375,0,10,128146.91778982285,29491.346110344897
1053001202,10530012,752.60150146484375,0,10,155134.13157352168,35702.1022953223
1053001203,10530012,735.4210205078125,0,10,148762.8886529557,34235.843618452134
1053001204,10530012,618.4844970703125,0,10,235912.85849372583,54292.275473455265
1053001206,10530012,309.24224853515625,0,10,236253.4092081394,54370.648790270956
1053001207,10530012,1242.4503173828125,0,10,143037.48526602663,32918.21650874512
1053001208,10530012,635.6810302734375,0,10,115819.59636125142,26654.37344542495
1053001210,10530012,1270.109619140625,0,10,124751.22198628905,28709.8708945952
1053001503,10530015,1098.281494140625,0,10,144434.85739244224,33239.80352570843
1053001505,10530015,610.66595458984375,0,10,230614.60042181658,53072.95030141423
1053001507,10530015,552.10272216796875,0,10,192005.09759664253,44187.475483884315
1053001508,10530015,264.04473876953125,0,10,290620.6254018545,66882.55635292118
1053001509,10530015,599.79083251953125,0,10,157997.9691493739,36361.17725873103
1053001510,10530015,295.9614562988281,0,10,281512.8226905655,64786.51403917702
1053001512,10530015,577.17327880859375,0,10,204048.96375857422,46959.214606558766
1053001513,10530015,2176.157958984375,0,10,181479.9588850831,41765.25172731231
1053001902,10530019,866.9093017578125,0,10,134810.23537215617,31024.82197112245
1053001903,10530019,699.29998779296875,0,10,161256.81982708722,37111.159348944115
1053001904,10530019,402.1465148925781,0,10,97731.12530044852,22491.5471374522
1053001905,10530019,457.7395935058594,0,10,144434.85739244224,33239.80352570843
1053001906,10530019,981.2786865234375,0,10,144434.85739244224,33239.80352570843
1053001907,10530019,699.29998779296875,0,10,128146.91778982285,29491.346110344897
1053001908,10530019,355.7582092285156,0,10,156762.17882101366,36076.77619062837
1053001909,10530019,1461.15869140625,0,10,128146.91778982285,29491.346110344897
1053001910,10530019,365.5492248535156,0,10,166495.64211332478,38316.80614809241
1053002302,10530023,238.35153198242188,0,10,194035.44837663512,44654.734303767735
1053002303,10530023,944.877685546875,0,10,182912.79395737342,42095.00007994347
1053002304,10530023,570.1165771484375,0,10,180088.84919620643,41445.1059288827
1053002305,10530023,729.7392578125,0,10,224044.12238633176,51560.84025462627
1053002306,10530023,419.3686828613281,0,10,200440.1793451034,46128.69981922817
1053002307,10530023,329.70587158203125,0,10,151451.34976894484,34854.55797103515
1053002308,10530023,993.53814697265625,0,10,156876.16257891568,36103.0080697342
1053002309,10530023,1127.6856689453125,0,10,95455.56327557379,21967.856139427528
1053002602,10530026,412.9885559082031,0,10,128146.91778982285,29491.346110344897
1053002603,10530026,1480.4027099609375,0,10,115819.59636125142,26654.37344542495
1053002605,10530026,914.0689697265625,0,10,196174.3968463282,45146.985469225896
1053002606,10530026,952.8321533203125,0,10,97595.9813276907,22460.445510163237
1053002607,10530026,1303.5076904296875,0,10,167013.68898681857,38436.027896934196
1053002608,10530026,1390.7880859375,0,10,141115.43802235843,32475.88233886347
1053002610,10530026,338.8673400878906,0,10,113981.95069836474,26231.463201409162
1053003002,10530030,1250.8197021484375,0,10,145089.56282163353,33390.47546340006
1053003003,10530030,1235.89892578125,0,10,91839.11216795935,21135.576962173152
1053003006,10530030,847.61273193359375,0,10,91839.11216795935,21135.576962173152
1053003008,10530030,751.9713134765625,0,10,119149.28078586527,27420.657001035448
1053003010,10530030,625.40985107421875,0,10,205491.62555174975,47291.22445116924
1053003303,10530033,364.33868408203125,0,10,161288.0023004618,37118.33558954925
1053003304,10530033,348.396240234375,0,10,178701.6877811306,41125.86877430663
1053003305,10530033,728.6773681640625,0,10,117219.35540984786,26976.50978147753
1053003307,10530033,1015.04248046875,0,10,211676.44584563718,48714.58038561689
1053003309,10530033,421.5043640136719,0,10,157499.47469179102,36246.45524406051
1053003310,10530033,828.53466796875,0,10,208441.42805633487,47970.08312463779
1053003312,10530033,2160.7080078125,0,10,169200.2478010347,38939.23596383782
1063000301,10630003,300.5726013183594,0,10,149769.81589641515,34467.574824765674
1063000302,10630003,649.8642578125,0,10,156056.8128986155,35914.445399450036
1063000304,10630003,636.79608154296875,0,10,162397.77221997944,37373.73469991274
1063000305,10630003,1710.6273193359375,0,10,373290.7280509617,85908.00505080773
1063000307,10630003,1636.8646240234375,0,10,119573.57836380452,27518.303569057556
1063000308,10630003,1358.82958984375,0,10,294383.7371083422,67748.58755914916
1063000310,10630003,586.165771484375,0,10,193255.5341128015,44475.24718158165
1063000311,10630003,691.28472900390625,0,10,120454.37319915016,27721.00704245663
1063000502,10630005,243.7930450439453,0,10,128146.91778982285,29491.346110344897
1063000503,10630005,507.0226745605469,0,10,221612.0521092973,51001.130918328825
1063000505,10630005,951.1112060546875,0,10,80992.70145001826,18639.41663264895
1063000508,10630005,483.8633117675781,0,10,109923.30275626211,25297.418175083185
1063000509,10630005,530.07806396484375,0,10,173066.09438216485,39828.91026502227
1063000510,10630005,984.92559814453125,0,10,156793.36129438825,36083.95243123351
1063000511,10630005,250.02317810058594,0,10,157503.75516429113,36247.440339123226
1063000701,10630007,1455.7850341796875,0,10,251913.2048731018,57974.547049690205
1063000702,10630007,308.88958740234375,0,10,167044.87146019316,38443.20413753934
1063000703,10630007,761.30413818359375,0,10,160641.98132769068,36969.66226652963
1063000704,10630007,625.19915771484375,0,10,289279.69037584984,66573.95760044671
1063000706,10630007,332.0491638183594,0,10,324568.3673100884,74695.18753865459
1063000707,10630007,793.3499755859375,0,10,192005.09759664253,44187.475483884315
1063000709,10630007,518.7264404296875,0,10,116540.63992534691,26820.3122418949
1063000710,10630007,1121.8544921875,0,10,178733.1824485016,41133.11686229882
1063000711,10630007,316.78326416015625,0,10,146367.16969064047,33684.50006435561
1063000902,10630009,400.9245910644531,0,10,199734.7563920184,45966.35590317916
1063000903,10630009,1041.61572265625,0,10,60238.420901716076,13863.08894972291
1063000905,10630009,859.51806640625,0,10,155986.12484894696,35898.17746437524
1063000907,10630009,1027.2432861328125,0,10,159741.69421654954,36762.4728994245
1063000908,10630009,1797.0960693359375,0,10,158599.82448390036,36499.686434644165
1063000909,10630009,780.41986083984375,0,10,125697.16368754764,28927.567071711062
1063000912,10630009,1686.28759765625,0,10,120454.37319915016,27721.00704245663
1071000101,10710001,2907.10986328125,1,11,178058.30348063353,40977.80224711133
1071000103,10710001,1490.74755859375,1,11,200287.75662986346,46093.621714130146
1071000104,10710001,1122.72705078125,1,11,402890.5376701841,92720.01618097423
1071000106,10710001,1542.0020751953125,1,11,306427.333992912,70520.26471114172
1071000110,10710001,1434.5106201171875,1,11,393781.966845071,90623.79709582559
1071000111,10710001,1582.199951171875,1,11,201530.02488477796,46379.51359276016
1071000201,10710002,1356.210693359375,1,11,360010.54066299635,82851.74268083736
1071000205,10710002,1251.886962890625,1,11,221664.54250108672,51013.21089916978
1071000208,10710002,1341.284912109375,1,11,170664.7306405166,39276.26763839324
1071000209,10710002,1458.95361328125,1,11,194350.36121051607,44727.20739589317
1071000210,10710002,710.44268798828125,1,11,258468.31281581795,59483.11986957169
1073000801,10730008,180.1912384033203,0,10,145459.99092328968,33475.72467222501
1073000803,10730008,319.9549255371094,0,10,101350.98448077193,23324.6106383061
1073000807,10730008,180.1912384033203,0,10,158901.12729070676,36569.02735608654
1073000808,10730008,180.1912384033203,0,10,339346.5955833693,78096.20453088399
1073000809,10730008,124.21895599365234,0,40,113593.73614426477,26142.12067193207
1073001202,10730012,2475.281982421875,0,10,204075.4936546027,46965.32011701147
1073001205,10730012,665.74908447265625,0,10,146303.6855287035,33669.89001032935
1073001206,10730012,922.1424560546875,0,10,122292.01886203684,28143.917286472417
1073001209,10730012,448.1441955566406,0,10,342711.28091326676,78870.54308953082
1073001210,10730012,1441.52001953125,0,10,188722.48225149902,43432.024264608524
1073001601,10730016,1852.9036865234375,0,10,165885.33440606788,38176.35176854936
1073001602,10730016,584.02740478515625,0,10,181347.71552677947,41734.817638706896
1073001604,10730016,654.39447021484375,0,10,178230.83390239548,41017.50787929119
1073001605,10730016,515.7269287109375,0,10,331207.7674634648,76223.15911429128
1073001606,10730016,246.64791870117188,0,10,140296.68146180708,32287.456167373817
1073001608,10730016,506.8410949707031,0,10,164684.08185995393,37899.89912174061
1073001609,10730016,493.29583740234375,0,10,166744.92252311602,38374.17479160313
1073001610,10730016,771.99871826171875,0,10,351743.4988549172,80949.19055179882
1073001611,10730016,553.5897216796875,0,10,172941.16506518246,39800.1594078811
1073002002,10730020,1928.5020751953125,0,10,170186.55488627977,39166.22170897883
1073002003,10730020,1592.904052734375,0,10,129545.20725599547,29813.144241119924
1073002004,10730020,495.3640441894531,0,10,120454.37319915016,27721.00704245663
1073002005,10730020,1064.7181396484375,0,10,190409.829111052,43820.345194222275
1073002006,10730020,2162.6103515625,0,10,128048.88802176819,29468.785834462506
1073002007,10730020,770.04742431640625,0,10,173066.09438216485,39828.91026502227
1073002008,10730020,760.86175537109375,0,10,362756.85782702104,83483.77185024641
1073002009,10730020,363.88433837890625,0,10,287111.2315917931,66074.91502002724
1073002010,10730020,533.5450439453125,0,10,121968.03383409281,28069.356346900404
1073002011,10730020,977.09619140625,0,10,165211.50626980662,38021.278988586266
1073002302,10730023,670.8790283203125,0,10,185341.77562447582,42653.998612843716
1073002303,10730023,900.07208251953125,0,10,186305.78958125925,42875.8538844729
1073002304,10730023,397.3496398925781,0,10,132781.6946277216,30557.979707376577
1073002305,10730023,399.7528076171875,0,10,146272.5030553289,33662.713769724214
1073002306,10730023,809.15692138671875,0,10,167013.68898681857,38436.027896934196
1073002307,10730023,539.0556640625,0,10,196174.3968463282,45146.985469225896
1073002308,10730023,399.7528076171875,0,10,157499.47469179102,36246.45524406051
1073002309,10730023,969.2138671875,0,10,213478.67317079738,49129.339559949854
1081000201,10810002,1203.0909423828125,1,11,209906.28814209142,48307.201617515864
1081000202,10810002,4111.080078125,1,11,165869.27463636355,38172.6558214679
1081000203,10810002,828.91021728515625,1,11,258759.96096232865,59550.238896541145
1081000208,10810002,2055.5400390625,1,11,143856.83494632682,33106.779179029276
1081000209,10810002,1559.3646240234375,1,11,186629.04540770716,42950.247007806516
1081000211,10810002,395.43212890625,1,11,266114.92318973003,61242.88777501486
1081000214,10810002,940.42938232421875,1,11,157155.7502987629,36167.351546396974
1081000301,10810003,885.41925048828125,1,11,146924.33969055727,33812.72549180442
1081000302,10810003,808.64013671875,1,11,199059.87742415033,45811.04128799166
1081000303,10810003,524.41796875,1,11,155364.80669459805,35755.189173665065
1081000308,10810003,279.0804138183594,1,11,162106.44868125027,37306.69037720149
1081000310,10810003,300.2465515136719,1,11,389985.2450883937,89750.03097376799
1083000601,10830006,850.07586669921875,0,10,419311.9710005659,96499.19544120849
1083000603,10830006,1158.156005859375,0,10,148352.8942903475,34141.488749372875
1083000604,10830006,400.35845947265625,0,10,218916.55471292697,50380.79725734861
1083000605,10830006,359.9192199707031,0,10,139354.24972030413,32070.567761835857
1083000609,10830006,1196.31640625,0,10,396730.38466111897,91302.33710124025
1083000610,10830006,386.3431701660156,0,10,428550.3068851061,98625.27826671544
1083000901,10830009,1148.55712890625,0,10,147145.0849643022,33863.527144957814
1083000902,10830009,1230.0667724609375,0,10,210969.4645292232,48551.87783251992
1083000903,10830009,391.2027587890625,0,10,197077.7610488315,45354.88298887921
1083000904,10830009,352.4738464355469,0,10,156762.17882101366,36076.77619062837
1083000906,10830009,1057.4217529296875,0,10,161256.81982708722,37111.159348944115
1083000907,10830009,737.0030517578125,0,10,113981.95069836474,26231.463201409162
1083000908,10830009,369.3013610839844,0,10,115819.59636125142,26654.37344542495
1083000909,10830009,671.3863525390625,0,10,91839.11216795935,21135.576962173152
1083000910,10830009,426.218505859375,0,10,164356.6936436317,37824.554982634254
1083001302,10830013,350.8387145996094,0,10,221490.7763485317,50973.2208796231
1083001303,10830013,724.833251953125,0,10,157631.20056150414,36276.770239398655
1083001304,10830013,2244.01904296875,0,10,203653.97988886308,46868.31420715345
1083001306,10830013,459.29583740234375,0,10,156762.17882101366,36076.77619062837
1083001307,10830013,522.2373046875,0,10,199734.7563920184,45966.35590317916
1083001309,10830013,408.8890686035156,0,10,229480.7392786796,52812.00690932915
1083001310,10830013,493.0156555175781,0,10,199734.7563920184,45966.35590317916
1083001311,10830013,1815.26806640625,0,10,185862.59646195854,42773.858753412016
1083001603,10830016,571.06109619140625,0,10,153344.16098885747,35290.16385037079
1083001604,10830016,973.31292724609375,0,10,158374.89941774792,36447.922856641664
1083001606,10830016,1274.034423828125,0,10,267895.22599122423,61652.60130543464
1083001608,10830016,947.87957763671875,0,10,303928.1670611204,69945.1139525891
1083001610,10830016,714.375,0,10,291962.68420433503,67191.41372793274
1083001612,10830016,1068.4378662109375,0,10,185224.0602193251,42626.90794366732
1083001613,10830016,571.06109619140625,0,10,245214.61706254233,56432.95420470463
1083002001,10830020,1769.386962890625,0,10,183165.29801774072,42153.110604698915
1083002004,10830020,411.2164611816406,0,10,152956.939082071,35201.0497657599
1083002006,10830020,366.3139343261719,0,10,90520.43071832346,20832.09958081087
1083002008,10830020,656.7919921875,0,10,164689.1789238127,37901.07214468176
1083002009,10830020,2440.101806640625,0,10,176135.70551703847,40535.34133620263
1083002010,10830020,530.3431396484375,0,10,300092.6273658087,69062.41438692396
1083002301,10830023,582.18023681640625,0,10,324218.6036317026,74614.69397802895
1083002302,10830023,2007.7431640625,0,10,240935.58143554613,55448.189819647654
1083002304,10830023,4153.51708984375,0,10,220445.73936981385,50732.71921349621
