case_id,ea_id,wgt11,urban,regionXurban,total_consumption_food,purchases,home_prod,gifts_and_other,tot_consump_weekly_non_durab,tot_consump_weekly_durab,TOT_consumption,food_percentage,non_durable_percentage,durable_percentage,total_percentage_test,number_adults,total_consumption_capita,total_consumption_food_per_capita,total_consumption_non_durab_per_capita,total_consumption_durab_per_capita,category_quantile
1021000607,10210006,567.7467041015625,1,11,94571.83260514433,94571.83260514433,0,0,100332.9516412428,67285.88524480486,262190.669491192,36.069869606218525,38.26717092410239,25.662959469679087,100,5.4,48553.82768355407,17513.302334285985,18580.17622985978,12460.349119408305,4
1021000610,10210006,282.7587585449219,1,11,55305.87579852337,55305.87579852337,0,0,53331.53248970761,7305.037977153166,115942.44626538415,47.70114619794384,45.9982812227676,6.30057257928856,100,6.8,17050.359744909434,8133.217029194613,7842.872424957002,1074.2702907578187,3
1021000612,10210006,659.78961181640625,1,11,97747.41995949182,97747.41995949182,0,0,63268.21328561859,8619.622654754561,169635.25589986498,57.62211365849075,37.29661794065119,5.081268400858068,100.00000000000001,4,42408.813974966244,24436.854989872954,15817.053321404648,2154.9056636886403,4
1021000701,10210007,409.25579833984375,1,11,280505.08040621434,258741.0354623941,0,21764.044943820227,93207.20160680557,10401.905827643941,384114.1878406638,73.02648256319341,24.26549306360672,2.7080243731998785,99.99999999999999,3.6,106698.3855112955,77918.0778906151,25890.88933522377,2889.41828545665,4
1021000702,10210007,275.33331298828125,1,11,64586.38242738014,56390.05474376432,8196.32768361582,0,26863.728172065115,6473.580000812362,97923.69060025761,65.95582951528405,27.433328959922232,6.610841524793727,100,2.4,40801.53775010734,26910.992678075057,11193.220071693799,2697.3250003384846,2
1021000703,10210007,1311.604736328125,1,11,82313.59291715454,65033.61713211881,0,17279.97578503574,46684.24052518961,6955.002056219569,135952.8354985637,60.54569778945446,34.33855598082234,5.115746229723208,100,2,67976.41774928186,41156.79645857727,23342.120262594806,3477.5010281097843,3
1021000705,10210007,783.30841064453125,1,11,360339.11639463686,65130.2013956205,293881.5789473684,1327.3360516479784,49465.13195119643,733.9215915905747,410538.1699374239,87.77237849760995,12.048850892168232,0.17877061022180774,100,2.6,157899.2961297784,138591.9678440911,19025.050750460166,282.27753522714414,4
1021000710,10210007,345.830078125,1,11,239361.9962386029,239361.9962386029,0,0,116124.77635872943,6797.639018508997,362284.4116158413,66.0701892115682,32.05348412337036,1.8763266650614459,100,5,72456.88232316826,47872.39924772058,23224.955271745886,1359.5278037017993,4
1021000711,10210007,942.3280029296875,1,11,85179.24449504282,85179.24449504282,0,0,89659.37599342827,7666.156298312122,182504.77678678322,46.67233701754343,49.12713933957771,4.200523642878862,100,3.7,49325.61534777925,23021.417431092654,24232.26378200764,2071.934134678952,4
1021000805,10210008,1905.7391357421875,1,11,66499.74326572068,66499.74326572068,0,0,46622.31020750456,1338.4758192761392,114460.52929250138,58.098406216331604,40.732216158429836,1.1693776252385601,100,2.3,49765.44751847886,28912.93185466117,20270.569655436768,581.9460083809302,3
1021000811,10210008,694.97216796875,1,11,68704.59055726766,68704.59055726766,0,0,47248.996843934925,7148.910372493627,123102.4977736962,55.81088263827904,38.38183440501303,5.807282956707937,100,3.4,36206.61699226359,20207.23251684343,13896.763777627919,2102.6206977922434,3
1021000906,10210009,586.1514892578125,1,11,54495.494244591246,54495.494244591246,0,0,51707.25250567215,545.3424788410836,106748.08922910449,51.050557099558134,48.43857429119616,0.5108686092456987,100,2,53374.044614552244,27247.747122295623,25853.626252836075,272.6712394205418,2
1021001003,10210010,296.56842041015625,1,11,114263.92433278497,113827.6199676217,0,436.30436516326404,52643.53194897862,2560.745284394699,169468.20156615827,67.42499376095506,31.063958584836485,1.5110476542084599,100,3.9,43453.38501696366,29298.44213661153,13498.341525379134,656.6013549729997,4
1021001004,10210010,914.13720703125,1,11,41852.77345682992,41852.77345682992,0,0,29923.617032230573,5313.157567105206,77089.5480561657,54.29111275414008,38.81669796588884,6.892189279971079,100,4.1,18802.328794186757,10207.99352605608,7298.443178592824,1295.8920895378553,1
1021001007,10210010,595.934814453125,1,11,89157.44100389654,89157.44100389654,0,0,36814.18930718776,6920.087237229612,132891.7175483139,67.09029174183304,27.702395594220274,5.207312663946687,100,3.8,34971.50461797734,23462.484474709618,9687.944554523094,1821.0755887446348,3
1021001011,10210010,2829.090087890625,1,11,23098.39182538858,23098.39182538858,0,0,59839.794285397955,7628.027369598853,90566.21348038538,25.504424815542468,66.07297797468138,8.422597209776152,100.00000000000001,3,30188.737826795128,7699.463941796193,19946.598095132653,2542.675789866284,2
1021001102,10210011,1617.6790771484375,1,11,68604.57393383252,68604.57393383252,0,0,37984.9702478863,1522.0193871729516,108111.56356889177,63.45720260545093,35.13497445967581,1.4078229348732687,100,2,54055.781784445884,34302.28696691626,18992.48512394315,761.0096935864758,2
1021001105,10210011,1062.71044921875,1,11,898.1387944780128,898.1387944780128,0,0,47935.9351786824,519.9992430363025,49354.07321619672,1.819786566639989,97.12660385435234,1.0536095790076598,100,1,49354.07321619672,898.1387944780128,47935.9351786824,519.9992430363025,1
1021001107,10210011,282.7587585449219,1,11,78614.9108598987,57958.83774554346,20656.073114355233,0,69551.20355513264,8543.23209940234,156709.34651443368,50.16606386821853,44.38229442091806,5.4516417108634085,100,7.7,20351.863183692687,10209.728683103725,9032.623838328915,1109.510662260044,4
1021001109,10210011,599.58990478515625,1,11,83487.32836119544,77285.13658037351,6202.191780821919,0,58909.29533033366,7962.385534072912,150359.00922560203,55.52532488155011,39.17909251579653,5.29558260265334,100,7.8,19276.796054564362,10703.503636050698,7552.473760299187,1020.8186582144759,4
1021001110,10210011,548.88128662109375,1,11,19011.33361217329,19011.333612173294,0,0,36211.34747277752,519.9992430363025,55742.68032798711,34.10552470801829,64.96161874476036,0.9328565472213629,100,1,55742.68032798711,19011.33361217329,36211.34747277752,519.9992430363025,1
1021001202,10210012,1044.24560546875,1,11,0,0,0,0,56361.34488404034,6657.967920568567,63019.31280460891,0,89.43503566722227,10.56496433277774,100,3.6,17505.36466794692,0,15655.929134455651,1849.4355334912686,1
1021001205,10210012,473.3856201171875,1,11,50833.51899798757,49326.947569416145,0,1506.5714285714287,52620.040128418936,3312.4019410486535,106765.96106745515,47.612102668069234,49.28540857246945,3.1024887594613277,100,13.5,7908.589708700381,3765.4458517027833,3897.7807502532546,245.3631067443447,2
1021001206,10210012,645.81085205078125,1,11,69099.76275975817,59716.07631908022,4683.61581920904,4700.070621468926,33737.76928326027,5893.7888828733985,108731.32092589184,63.55092734213594,31.02856563864884,5.420507019215224,99.99999999999999,2.8,38832.61461638995,24678.486699913636,12049.203315450097,2104.924601026214,2
1021001208,10210012,322.9054260253906,1,11,89651.797017036,89651.797017036,0,0,38933.33051235084,6466.041039150269,135051.1685685371,66.3835774005455,28.82857729038647,4.787845309068035,100,3,45017.05618951237,29883.932339012,12977.77683745028,2155.3470130500896,3
1021001210,10210012,322.9054260253906,1,11,223184.8467897286,223184.8467897286,0,0,55724.463068028104,10559.388331170037,289468.69818892673,77.10154783093789,19.250600640646322,3.647851528415784,100,3.4,85137.85240850787,65642.60199697899,16389.547961184737,3105.702450344129,4
1021001211,10210012,1271.6572265625,1,11,41342.16390418258,41342.16390418258,0,0,43884.67887192751,1545.0884059620603,86771.93118207215,47.644628096884205,50.57474032685177,1.780631576264018,100,2,43385.965591036074,20671.08195209129,21942.339435963753,772.5442029810301,1
1021001301,10210013,1241.1309814453125,1,11,77671.82662363585,75604.42936336187,0,2067.3972602739727,100765.64058565487,848.7525077285292,179286.21971701924,43.32280905148821,56.20378450987519,0.47340643863659926,100,8,22410.777464627405,9708.97832795448,12595.705073206858,106.09406346606615,4
1021001302,10210013,1019.178466796875,1,11,729.6296296296297,729.6296296296297,0,0,51422.925450596464,898.1705390982635,53050.72561932435,1.3753433550847671,96.93161563819413,1.6930410067211112,100,6,8841.787603220726,121.60493827160495,8570.48757509941,149.69508984971057,1
1021001304,10210013,858.74114990234375,1,11,129242.6709434815,129242.6709434815,0,0,65872.46050916183,7599.091701908788,202714.2231545521,63.75609413698866,32.495233676296984,3.7486721867143658,100,5.7,35563.898799044226,22674.152797102015,11556.572019151197,1333.1739827910155,4
1021001305,10210013,2038.35693359375,1,11,0,0,0,0,31485.665466393457,519.9992430363025,32005.66470942976,0,98.37528997520525,1.6247100247947552,100,3,10668.554903143253,0,10495.221822131152,173.33308101210082,1
1021001306,10210013,1081.70166015625,1,11,52527.92498683244,52527.92498683244,0,0,45558.29988572421,6707.757935805877,104793.98280836253,50.124943798434124,43.47415630631864,6.40089989524723,99.99999999999999,4.7,22296.592086885645,11176.154252517541,9693.255294834938,1427.1825395331653,2
1021001308,10210013,1045.75439453125,1,11,111725.44233199289,111725.44233199289,0,0,42268.60666400043,6053.915931691134,160047.96492768446,69.80747451707651,26.40996196552636,3.782563517397122,100,2.8,57159.987474173024,39901.94368999746,15095.930951428725,2162.1128327468336,4
1021001309,10210013,803.26751708984375,1,11,40148.87731095299,40148.87731095299,0,0,17680.490090785377,0,57829.36740173836,69.42645080662962,30.57354919337039,0,100,2,28914.68370086918,20074.438655476493,8840.245045392689,0,1
1021001402,10210014,2454.37939453125,1,11,46126.82993725928,46126.82993725928,0,0,51586.6442056314,829.5469148501093,98543.02105774079,46.80882465561057,52.349363406876336,0.8418119375130995,100,1.6,61589.38816108799,28829.268710787048,32241.652628519623,518.4668217813182,2
1021001403,10210014,900.6669921875,1,11,54573.00974600699,53113.26452307706,0,1459.7452229299363,54147.764980654625,962.1454787568066,109682.92020541843,49.75524871493259,49.36754499173124,0.8772062933361577,100,2.6,42185.73854054555,20989.61913307961,20826.063454097934,370.0559533680025,2
1021001405,10210014,1099.3419189453125,1,11,71596.13576648886,71596.13576648886,0,0,46432.21960392399,7087.713132521385,125116.06850293424,57.223773591327145,37.11131604397804,5.664910364694813,100,4.1,30516.114269008354,17462.472138168017,11324.93161071317,1728.7105201271672,3
1021001407,10210014,1281.1744384765625,1,11,77104.94822491978,65881.00249286777,7977.049180327868,3246.896551724138,54070.23485577604,7344.694975170379,138519.8780558662,55.663453727430166,39.034278411629174,5.302267860940654,100,3.2,43287.46189245818,24095.296320287427,16896.94839243001,2295.217179740743,3
1021001408,10210014,450.33349609375,1,11,117664.05832590532,83580.10770862136,34083.950617283954,0,38134.31275589587,8265.801498491162,164064.17258029236,71.71831392275543,23.243534621937698,5.0381514553068625,100,4.8,34180.03595422758,24513.34548456361,7944.648490811641,1722.0419788523257,4
1021001501,10210015,1092.8397216796875,1,11,27002.139520351375,26272.509890721743,0,729.6296296296297,30973.80580697265,333.95698918194404,58309.90231650597,46.30798277415017,53.119289479935894,0.5727277459139384,100.00000000000001,4,14577.475579126492,6750.534880087844,7743.451451743163,83.48924729548601,1
1021001504,10210015,937.73687744140625,1,11,49932.44546128209,49932.44546128209,0,0,51841.08312846484,0,101773.52858974693,49.06231134282641,50.93768865717358,0,100,5.7,17855.005015745075,8760.078151102121,9094.926864642954,0,2
1021001505,10210015,483.687744140625,1,11,164925.77967218775,160400.6376267332,0,4525.142045454546,93096.82029087564,6664.6065249924695,264687.2064880559,62.30969069509224,35.17239141479876,2.5179178901089854,100,12.6,21006.921149845704,13089.347593030774,7388.636531021876,528.9370257930532,4
1021001507,10210015,282.7587585449219,1,11,84294.23983000011,84294.23983000011,0,0,54661.13174322895,5195.468031269464,144150.83960449853,58.47641266695024,37.919398800035246,3.6041885330145025,100,6.5,22177.052246845928,12968.344589230786,8409.404883573685,799.3027740414559,3
1021001512,10210015,272.8602600097656,1,11,79170.87766471227,79170.87766471227,0,0,35599.223491017605,333.95698918194404,115104.05814491182,68.7820038152252,30.92786133239497,0.29013485237983905,100,4,28776.014536227955,19792.719416178068,8899.805872754401,83.48924729548601,3
1021001701,10210017,586.07830810546875,1,11,76888.75945429545,76888.75945429545,0,0,58715.849786995685,11293.382938831484,146897.99218012262,52.34159998593881,39.97049171032902,7.687908303732172,100,4.1,35828.77858051771,18753.355964462306,14320.938972437973,2754.4836436174355,4
1021001704,10210017,300.8902282714844,1,11,61264.210752557214,47050.27879792413,12923.200479579604,1290.7314750534788,39809.77704277526,6171.551408216469,107245.53920354895,57.125183208114144,37.12021715627486,5.754599635610989,100,4.7,22818.19983054233,13034.938457990896,8470.165328250056,1313.0960443013764,2
1021001705,10210017,623.61114501953125,1,11,145090.4838756307,145090.4838756307,0,0,34541.78231285246,7256.145105693891,186888.41129417706,77.63482115926755,18.482570467400986,3.8826083733314785,100,4.5,41530.758065372676,32242.329750140158,7675.9516250783245,1612.476690154198,4
1021001706,10210017,366.49267578125,1,11,28021.77804460324,28021.77804460324,0,0,22404.01133785243,5236.693377081158,55662.482759536826,50.34230716164414,40.249752125930605,9.407940712425264,99.99999999999999,2.7,20615.734355384007,10378.436312816015,8297.78197698238,1939.5160655856141,1
1021001709,10210017,623.61114501953125,1,11,66468.8096389756,57964.80888083266,0,8504.00075814294,35793.06091108634,7410.441243111886,109672.31179317381,60.60673706261085,32.63636949550849,6.756893441880674,100,8.5,12902.624916843977,7819.859957526541,4210.948342480746,871.8166168366924,2
1021001710,10210017,1291.3355712890625,1,11,42951.95040374998,18403.781673798487,1754.4254278728606,22793.743302078637,48601.491234229274,0,91553.44163797925,46.91462126960846,53.08537873039154,0,100.00000000000001,5.2,17606.43108422678,8259.990462259611,9346.440621967167,0,2
1021001711,10210017,587.56597900390625,1,11,5940.480747164347,5940.480747164347,0,0,41631.726560924115,512.1408638657134,48084.348171954174,12.354291932835663,86.58061956469727,1.065088502467059,100,2,24042.174085977087,2970.2403735821736,20815.863280462057,256.0704319328567,1
1021001713,10210017,363.3785705566406,1,11,154486.01858087827,154486.01858087827,0,0,61739.99718466167,6171.551408216469,222397.56717375643,69.46389771439374,27.761093778703515,2.775008506902737,100,4.6,48347.297211686186,33583.91708279963,13421.73851840471,1341.641610481841,4
1021001802,10210018,666.53558349609375,1,11,8995.092389498173,8795.401213027584,0,199.69117647058823,28578.67836047459,867.1755706419934,38440.946320614756,23.399768347207335,74.34436738917813,2.2558642636145314,100,2,19220.473160307378,4497.546194749087,14289.339180237295,433.5877853209967,1
1021001804,10210018,455.36395263671875,1,11,148210.24462396232,148210.24462396232,0,0,71980.74387260187,1707.3467523689194,221898.33524893312,66.79195878495213,32.43861374257334,0.7694274724745274,99.99999999999999,5,44379.66704978662,29642.048924792463,14396.148774520374,341.4693504737839,4
1021001809,10210018,1058.2984619140625,1,11,80028.56309514499,80028.56309514499,0,0,67364.03200632411,11032.424783245197,158425.01988471427,50.51510370860719,42.52108161661892,6.963814674773897,100,3.4,46595.594083739496,23537.81267504264,19812.950590095326,3244.8308186015283,4
1021001810,10210018,388.39068603515625,1,11,246343.25396019738,246343.25396019738,0,0,80177.89520609332,8750.965718448906,335272.1148847396,73.47561667777997,23.914274896872055,2.6101084253479674,100,3.6,93131.14302353878,68428.68165561039,22271.637557248145,2430.8238106802514,4
1021001902,10210019,1639.11376953125,1,11,53808.30087316306,48019.12050604414,0,5789.180367118915,27556.46185504171,7203.31856673812,88568.0812949429,60.75360342737315,31.113310181435693,8.133086391191156,100,3,29522.693764980966,17936.100291054354,9185.487285013904,2401.106188912707,2
1021001907,10210019,366.49267578125,1,11,170888.6812744984,146079.91415121075,0,24808.767123287675,79432.01867064284,12075.882403053629,262396.5823481949,65.12610787275142,30.271742855719882,4.602149271528689,100,6.9,38028.490195390565,24766.475547028753,11511.88676386128,1750.1278845005259,4
1021001908,10210019,300.95245361328125,1,11,89633.32569581611,89633.32569581611,0,0,43104.77011779403,758.433800498451,133496.5296141086,67.14281334122651,32.28905668364169,0.5681299751318,100,9.5,14052.266275169324,9435.086915349064,4537.344222925688,79.8351368945738,3
1021001910,10210019,531.48114013671875,1,11,104789.69366869614,91494.61170148302,13295.081967213115,0,59550.238896541145,10925.883587784247,175265.81615302153,59.78900847225456,33.977098446024904,6.233893081720538,100,4.4,39833.140034777614,23815.83947015821,13534.14520375935,2483.1553608600557,4
1021002008,10210020,1315.6131591796875,1,11,3586.3890941365244,3586.3890941365244,0,0,35630.976185766536,5719.888105535454,44937.25338543851,7.980881838449565,79.29050732173235,12.728610839818103,100,2,22468.626692719256,1793.1945470682622,17815.488092883268,2859.944052767727,1
1021002010,10210020,425.7363586425781,1,11,81346.77413728824,81346.77413728824,0,0,58857.505213564546,7385.039575615088,147589.31892646788,55.11697914794019,39.879244407170546,5.003776444889262,100,5,29517.863785293575,16269.35482745765,11771.50104271291,1477.0079151230177,4
1021002011,10210020,1080.3408203125,1,11,99107.86202013656,99107.86202013656,0,0,59635.51603711054,7796.794542309483,166540.17259955656,59.50988309495751,35.80848698920426,4.681629915838243,100,6.9,24136.256898486456,14363.458263787907,8642.82841117544,1129.9702235231134,4
1021002013,10210020,573.3079833984375,1,11,69054.37264278335,27780.298568709277,0,41274.07407407407,49717.53935875293,12051.816739329935,130823.72874086621,52.784287152956225,38.00345689368993,9.212255953353848,100,10.1,12952.844429788734,6837.0665982953815,4922.528649381478,1193.249182111875,3
1021002103,10210021,1020.8360595703125,1,11,43237.931376251494,43237.931376251494,0,0,57077.69479345217,6866.416114625331,107182.04228432899,40.34064891351047,53.25303901379145,6.406312072698082,100.00000000000001,4.5,23818.231618739774,9608.429194722554,12683.932176322704,1525.870247694518,2
1021002106,10210021,429.2583312988281,1,11,61218.899883379076,61218.899883379076,0,0,51535.282083765145,6750.339194180259,119504.52116132449,51.22726679163624,43.12412750827675,5.648605700087007,100,3.8,31448.55820034855,16110.236811415547,13561.916337832934,1776.4050511000682,3
1021002107,10210021,632.39910888671875,1,11,74165.9511381108,74165.9511381108,0,0,45950.69075033265,5612.9196978763175,125729.56158631977,58.98847510670121,36.54724487270653,4.464280020592263,100,3.8,33086.726733242045,19517.355562660738,12092.287039561224,1477.0841310200835,3
1021002201,10210022,900.59039306640625,1,11,64506.32863045758,64506.32863045758,0,0,58067.6076220922,5131.090673977854,127705.02692652763,50.51197292928017,45.470103268135375,4.017923802584465,100,3.3,38698.49300803868,19547.372312259875,17596.244733967334,1554.875961811471,3
1021002203,10210022,377.6291198730469,1,11,83874.08053996672,58903.19424714895,4898.026315789473,20072.859977028296,46346.21203189687,7917.997091817589,138138.28966368118,60.717474310830845,33.55059060361455,5.7319350855546025,100,4.3,32125.183642716554,19505.600125573656,10778.188844627179,1841.3946725157184,3
1021002204,10210022,900.59039306640625,1,11,8664.035087719298,8664.035087719298,0,0,49854.05635993392,2044.3685954924572,60562.46004314568,14.305949727846093,82.31841362523431,3.3756366469195864,100,2.3,26331.50436658508,3766.97177726926,21675.676678232143,888.8559110836771,1
1021002205,10210022,422.00201416015625,1,11,16328.664552727914,16328.664552727914,0,0,50725.49660406891,6996.93490604023,74051.09606283705,22.050537292347446,68.5006695390776,9.448793168574962,100,4,18512.774015709263,4082.1661381819786,12681.374151017228,1749.2337265100575,1
1021002208,10210022,900.59039306640625,1,11,36929.86122921348,36929.86122921348,0,0,61731.78717182036,7293.572597821604,105955.22099885544,34.85421565928535,58.26214752785727,6.883636812857378,100,2.6,40752.00807648286,14203.792780466722,23742.995066084753,2805.2202299313863,2
1021002210,10210022,953.4136962890625,1,11,53114.44734390113,48037.88484390113,0,5076.5625,38436.027896934196,6627.890975459645,98178.36621629496,54.09995031582177,39.14918263383655,6.750867050341681,100.00000000000001,4,24544.59155407374,13278.611835975282,9609.006974233549,1656.9727438649113,2
1021002301,10210023,413.2899169921875,1,11,44527.519183617995,44527.519183617995,0,0,43174.55114059015,6505.327896402741,94207.39822061089,47.26541654334338,45.82925752761563,6.905325929040987,100,2.7,34891.62897059663,16491.673771710368,15990.57449651487,2409.3807023713857,2
1021002308,10210023,1071.3565673828125,1,11,49885.888789763536,49885.888789763536,0,0,53113.38182233888,1620.109932500921,104619.38054460334,47.68321942844541,50.76820522722801,1.5485753443265753,100,2.6,40238.223286385895,19186.880303755206,20428.223777822644,623.1192048080466,2
1021002309,10210023,1657.827880859375,1,11,69864.05038225127,69864.05038225127,0,0,37467.1919870542,874.9726628449675,108206.21503215043,64.56565397975812,34.62573011718585,0.808615903056025,100,2,54103.107516075215,34932.025191125635,18733.5959935271,437.4863314224838,2
1021002312,10210023,963.297119140625,1,11,71682.98745898555,71682.98745898555,0,0,17839.76619543606,6467.058290300339,95989.81194472194,74.67770381742798,18.58506213733341,6.737234045238625,100,3.3,29087.82180143089,21722.117411813804,5405.9897561927455,1959.7146334243453,2
1021002405,10210024,403.2396240234375,1,11,22949.881782280114,21195.45635440725,0,1754.4254278728606,59936.096174389044,4853.716799996977,87739.69475666614,26.156783250646612,68.31126588782134,5.531950861532043,100,3.3,26587.78628989883,6954.5096309939745,18162.4533861785,1470.8232727263567,1
1021002407,10210024,955.8133544921875,1,11,46363.68738916179,46363.68738916179,0,0,50702.218582911235,5159.198406530226,102225.10437860325,45.35450237101072,49.59859800693314,5.046899622056143,100,3.4,30066.20717017743,13636.378643871114,14912.41723026801,1517.4112960383018,2
1021002501,10210025,225.36215209960938,1,11,97914.46746689483,82684.77996689483,0,15229.6875,67013.53637713369,6047.6410496449635,170975.64489367348,57.268079045869946,39.19478497584152,3.5371359782885317,100,9.4,18188.898392943986,10416.43270924413,7129.099614588689,643.3660691111663,4
1021002502,10210025,190.35101318359375,1,11,168367.45190487255,168367.45190487255,0,0,60835.64953167465,6229.004637362989,235432.1060739102,71.5142274826426,25.839997163588325,2.6457753537690785,100,18,13079.561448550567,9353.747328048476,3379.758307315258,346.0558131868327,4
1021002508,10210025,204.3258819580078,1,11,101422.87380747769,101422.87380747769,0,0,53433.698234522766,527.7963352392766,155384.36837723973,65.27225026988869,34.38807828133475,0.33967144877655964,100,8,19423.046047154967,12677.859225934712,6679.212279315346,65.97454190490957,4
1021002509,10210025,211.73817443847656,1,11,37964.73854181555,37964.73854181555,0,0,38713.358434215304,946.31266860065125,77624.40964463151,48.90824769633683,49.87266068939787,1.2190916142653048,100,3,25874.80321487717,12654.912847271851,12904.4528114051,315.4375562002171,1
1021002603,10210026,766.9237060546875,1,11,81935.54755533805,81935.54755533805,0,0,32509.51550050555,5991.905393681809,120436.96844952542,68.0318913786649,26.992970612781686,4.975138008553403,100,4,30109.242112381355,20483.886888834513,8127.378875126387,1497.9763484204523,3
