case_id,ea_id,wgt10,urban,regionXurban,total_consumption_annual,total_consumption_weekly
1083002305,1080023,3308.88208007813,1,11,17006.90984578885,326.1598969789699
1083002307,1080023,1540.63317871094,1,11,315827.9687371815,6056.974411015842
1083002309,1080023,3639.83959960938,1,11,140909.90738954558,2702.3816374772227
1083002704,1080027,953.477294921875,0,10,179292.30829948073,3438.482436511552
1083002705,1080027,1624.01489257813,0,10,51638.05725355742,990.3188519685614
1083002707,1080027,2314.896484375,0,10,33162.10715266029,635.9855817778367
1083002708,1080027,348.107818603516,0,10,361349.24854009284,6929.98520871492
1083002709,1080027,2563.34692382813,0,10,388204.67075103195,7445.020674950165
1083002710,1080027,973.992858886719,0,10,350083.3568059977,6713.9270229135445
1083003002,1080030,822.934509277344,0,10,351326.55820694455,6737.769240255417
1083003006,1080030,856.773071289063,0,10,1344479.031440433,25784.52795723965
1083003007,1080030,2059.4072265625,0,10,340645.18860561214,6532.921067344832
1083003008,1080030,809.378479003906,0,10,101215.03786205793,1941.1102088005516
1083003009,1080030,863.466857910156,0,10,85377.75009541349,1637.381418959633
1083003010,1080030,381.749938964844,0,10,449870.37232164806,8627.650503283634
1083003302,1080033,1066.61694335938,0,10,339760.10966244625,6515.946951556671
1083003303,1080033,2325.56811523438,0,10,336233.3569349294,6448.310601584366
1083003306,1080033,4969.751953125,0,10,171246.23883451745,3284.1742634469506
1083003307,1080033,3327.71166992188,0,10,100843.22700866018,1933.9795900850122
1083003308,1080033,3480.8564453125,0,10,4486.165577342048,86.0360474538997
1083003309,1080033,3288.98071289063,0,10,421193.3315911441,8077.679889272358
1083003310,1080033,2184.79541015625,0,10,369063.24637358985,7077.924885086661
1083003312,1080033,3203.95654296875,0,10,351320.8081978214,6737.658966113891
1093000402,1090004,866.202819824219,0,10,481219.7968251017,9228.872310132236
1093000403,1090004,743.196533203125,0,10,338464.42567730387,6491.09821895661
1093000406,1090004,697.726196289063,0,10,139911.27515572467,2683.2297874670603
1093000407,1090004,1433.62927246094,0,10,306808.62137358985,5884.000635438675
1093000409,1090004,1374.27038574219,0,10,156635.7165537769,3003.9724816355856
1093000410,1090004,792.089233398438,0,10,423154.06010532996,8115.282899812744
1101000102,1100001,4811.45068359375,1,11,10870.965903340419,208.484266174514
1101000103,1100001,1508.55529785156,1,11,424065.9828826945,8132.771828831302
1101000107,1100001,2129.03588867188,1,11,80757.74935163428,1548.778669824292
1101000110,1100001,1950.80334472656,1,11,28121.04732957614,539.3077274544614
1101000114,1100001,2042.12939453125,1,11,23798.272858933993,456.40520790255835
1103000501,1100005,765.225158691406,0,10,409789.56473233266,7858.977523141858
1103000502,1100005,427.021911621094,0,10,270415.2592730621,5186.045784083614
1103000503,1100005,818.707824707031,0,10,214643.4189858752,4116.448905677119
1103000504,1100005,1462.66076660156,0,10,408531.0180423838,7834.841012602374
1103000507,1100005,765.225158691406,0,10,485097.2328826945,9303.234093463507
1103000508,1100005,991.845764160156,0,10,264232.47759307286,5067.471895348143
1103000509,1100005,1248.15576171875,0,10,196622.36683109598,3770.8397052078844
1103000510,1100005,1474.08825683594,0,10,62507.82871060154,1198.7802109550864
1103000702,1100007,733.186584472656,0,10,299306.78481686045,5740.129805247746
1103000703,1100007,788.834167480469,0,10,120417.58363923588,2309.3781898276366
1103000704,1100007,760.506225585938,0,10,432673.6531824786,8297.850428274909
1103000705,1100007,733.186584472656,0,10,491591.8385765829,9427.788168439225
1103000706,1100007,1359.29443359375,0,10,63523.349839226954,1218.2559575601906
1103000708,1100007,1634.5009765625,0,10,358279.6266504852,6871.115751044059
1103000709,1100007,4441.4716796875,0,10,373466.33407599543,7162.367658314013
1103000710,1100007,733.186584472656,0,10,356962.80433867895,6845.8616259000555
1103000901,1100009,1029.42297363281,0,10,115350.89072223566,2212.208741949246
1103000902,1100009,813.759704589844,0,10,393893.1986842737,7554.115725226306
1103000903,1100009,3038.17529296875,0,10,17006.90984578885,326.1598969789699
1103000904,1100009,2216.20825195313,0,10,332754.773114826,6381.598038826908
1103000905,1100009,1526.49279785156,0,10,79878.73124930132,1531.9207893334067
1103000906,1100009,1418.80773925781,0,10,373896.3937828533,7170.615378267577
1103000907,1100009,1615.50988769531,0,10,305220.8572173799,5853.5503656182245
1103000908,1100009,829.814392089844,0,10,392101.9128989901,7519.762301089547
1103000909,1100009,790.740844726563,0,10,235996.69970260042,4525.9638558874685
1103000910,1100009,778.701171875,0,10,343744.7660766588,6592.365015587155
1103001202,1100012,1069.50170898438,0,10,100769.03839433944,1932.5567948198361
1103001203,1100012,1134.19445800781,0,10,538746.9582173016,10332.132879119052
1103001205,1100012,2401.21826171875,0,10,23872.617832080923,457.8310018299902
1103001206,1100012,4827.88037109375,0,10,45197.91772831463,866.8093335945637
1103001209,1100012,1292.87670898438,0,10,342692.5022340747,6572.184614232413
1103001210,1100012,1097.88330078125,0,10,23798.272858933993,456.40520790255835
1103001211,1100012,1316.8974609375,0,10,342692.5022340747,6572.184614232413
1113000101,1110001,823.475646972656,0,10,329516.6998136586,6319.49800631685
1113000103,1110001,1361.46765136719,0,10,283342.5662286557,5433.966725811659
1113000104,1110001,786.916748046875,0,10,312435.08407599543,5991.905393681809
1113000106,1110001,830.688354492188,0,10,432036.93634699815,8285.639421140271
1113000107,1110001,766.289855957031,0,10,224223.32446839058,4300.17311034321
1113000108,1110001,1015.67712402344,0,10,362604.10107444454,6954.0508724386145
1113000109,1110001,934.19921875,0,10,202273.50266998855,3879.217646864567
1113000110,1110001,1677.37121582031,0,10,592835.4637162171,11369.446626368732
1113000301,1110003,2139.45458984375,0,10,34594.904855615096,663.4638923836379
1113000302,1110003,1683.083984375,0,10,512440.5334390321,9827.626130193705
1113000303,1110003,1943.12780761719,0,10,309361.77167404885,5932.96515906586
1113000304,1110003,1279.89172363281,0,10,25115.891605163473,481.6746071305539
1113000305,1110003,1016.5927734375,0,10,339872.5331624402,6518.103018561701
1113000306,1110003,1907.68432617188,0,10,63630.304999502914,1220.3071523024037
1113000310,1110003,2291.40356445313,0,10,17006.90984578885,326.1598969789699
1113000311,1110003,1980.62512207031,0,10,379684.3185369426,7281.616668839081
1113000501,1110005,1031.69421386719,0,10,72934.79577306392,1398.7494313327638
1113000502,1110005,873.696044921875,0,10,300349.47607444454,5760.126622790628
1113000504,1110005,969.486877441406,0,10,339549.3318057433,6511.90463671811
1113000505,1110005,1828.3779296875,0,10,137315.51973212106,2633.4481793311884
1113000506,1110005,841.801513671875,0,10,53900.02902179986,1033.6991300784011
1113000507,1110005,841.801513671875,0,10,306734.27640044293,5882.574841511243
1113000508,1110005,2029.0556640625,0,10,329441.9939217843,6318.065290660778
1113000509,1110005,987.499328613281,0,10,333178.4037846202,6389.722462186007
1113000510,1110005,1398.33740234375,0,10,190823.79574440655,3659.6342384059208
1121000101,1120001,842.830078125,1,11,379096.23928440193,7270.338437216561
1121000103,1120001,741.798461914063,1,11,50169.01699844914,962.1454787568066
1121000105,1120001,921.591247558594,1,11,17413.472532935622,333.95698918194404
1121000107,1120001,842.830078125,1,11,401136.7589908346,7693.033312534729
1121000108,1120001,1003.71282958984,1,11,560016.2672956064,10740.037414434239
1121000109,1120001,717.198974609375,1,11,373718.23855823185,7167.198702914106
1121000110,1120001,1019.18328857422,1,11,379684.3941648955,7281.618119238099
1121000111,1120001,5147.6552734375,1,11,206943.39987841222,3968.777314447505
1123000301,1120003,926.74951171875,0,10,133009.81122402154,2550.872952193676
1123000302,1120003,533.428100585938,0,10,413535.7954302779,7930.823039439683
1123000303,1120003,574.962158203125,0,10,406547.1662684075,7796.794542309483
1123000305,1120003,537.920654296875,0,10,263905.3901185279,5061.198985221139
1123000307,1120003,592.270263671875,0,10,250180.4590759954,4797.981144033822
1123000308,1120003,753.814758300781,0,10,362604.10107444454,6954.0508724386145
1123000309,1120003,746.626708984375,0,10,73737.64288346196,1414.1464983597364
1123000310,1120003,746.626708984375,0,10,358058.66113854776,6866.878056526776
1123000311,1120003,519.216796875,0,10,17006.90984578885,326.1598969789699
1123000603,1120006,1533.28796386719,0,10,330108.78189501254,6330.853004515145
1123000605,1120006,359.869598388672,0,10,362604.10107444454,6954.0508724386145
1123000606,1120006,380.832672119141,0,10,114108.88709383245,2188.3894955864034
1123000608,1120006,1073.52685546875,0,10,41371.55564186658,793.427051026096
1123000609,1120006,4039.56909179688,0,10,151924.69017679337,2913.624035520748
1123000610,1120006,727.249389648438,0,10,321082.07944636577,6157.738172519992
1131000203,1130002,384.168365478516,1,11,71339.91841280261,1368.162743907845
1131000205,1130002,841.406372070313,1,11,428617.17911576363,8220.055039477384
1131000207,1130002,384.168365478516,1,11,379835.29372987483,7284.512083339403
1131000209,1130002,848.605285644531,1,11,461243.0717010522,8845.757054773218
1131000210,1130002,558.524536132813,1,11,251745.3343223251,4827.992448483361
1131000212,1130002,575.600891113281,1,11,199500.51698473922,3826.037102390226
1131000302,1130003,1577.2666015625,1,11,265932.5163874326,5100.075377289098
1131000303,1130003,2180.25341796875,1,11,377327.04366704193,7236.408660112658
1131000406,1130004,627.423889160156,1,11,83278.39262830172,1597.1197711115524
1131000409,1130004,1352.7802734375,1,11,364443.4614645461,6989.326275247389
1131000410,1130004,384.168365478516,1,11,371971.35805988335,7133.696886973276
1131000413,1130004,517.274169921875,1,11,311038.201856399,5965.11587313007
1131000414,1130004,808.989562988281,1,11,33499.048055746265,642.4474617569168
1131000604,1130006,1154.81494140625,1,11,485764.95837690064,9316.039787171258
1131000605,1130006,2392.36889648438,1,11,405638.95635048626,7779.376818810596
1131000608,1130006,1288.4833984375,1,11,312435.08407599543,5991.905393681809
1131000609,1130006,1242.197265625,1,11,341745.7522326032,6554.02776588402
1131000610,1130006,1355.79553222656,1,11,3606249.4056572886,69160.94371611546
1131000701,1130007,785.669921875,1,11,701508.4698148143,13453.58635515609
1131000704,1130007,1271.43286132813,1,11,463011.7042157766,8879.676032649084
1131000705,1130007,1160.36889648438,1,11,388463.49626984075,7449.984451751223
1131000706,1130007,2051.7177734375,1,11,23798.272858933993,456.40520790255835
1131000710,1130007,1014.83081054688,1,11,336233.3569349294,6448.310601584366
1133000801,1130008,2692.7119140625,0,10,301917.77401248674,5790.203567899551
1133000802,1130008,2105.20190429688,0,10,111562.83106457777,2139.5610264680104
1133000805,1130008,1484.07788085938,0,10,328588.6766566295,6301.700302910686
1133000806,1130008,1304.57641601563,0,10,250180.4590759954,4797.981144033822
1133001003,1130010,1796.32446289063,0,10,55831.34595210632,1070.7380828766645
1133001005,1130010,1199.85815429688,0,10,98385.92583496346,1886.8532687881614
1133001006,1130010,2257.47045898438,0,10,289727.3665546541,5556.414944532274
1133001008,1130010,951.801330566406,0,10,384580.7544334247,7375.520913763163
1133001009,1130010,1723.53356933594,0,10,356711.328712443,6841.038805935137
1133001202,1130012,2291.57983398438,0,10,422863.0548143247,8109.701976729407
1133001203,1130012,3524.58984375,0,10,689063.1592422316,13214.909179171063
1133001204,1130012,5585.4736328125,0,10,426148.40536943753,8172.708696251751
1133001207,1130012,5716.1318359375,0,10,296961.2226758333,5695.14642418604
1133001209,1130012,2344.68408203125,0,10,27114.247729747894,519.9992430363025
1133001210,1130012,3430.689453125,0,10,356863.3881549606,6843.955014261983
1133001211,1130012,4183.17578125,0,10,588178.4706961287,11280.134436356746
1133001405,1130014,492.107543945313,0,10,593528.3736766616,11382.735309813494
1133001406,1130014,830.287841796875,0,10,337249.8988908102,6467.805925697406
1133001407,1130014,688.449462890625,0,10,328927.2222859528,6308.192958459756
1133001410,1130014,969.38427734375,0,10,370317.13717945677,7101.972104703439
1133001601,1130016,3440.52807617188,0,10,99086.1279939388,1900.2818026080427
1133001604,1130016,3333.36206054688,0,10,53888.210265624184,1033.4724690134792
1133001605,1130016,1335.61279296875,0,10,269007.92744030297,5159.05586000275
1133001606,1130016,3132.65014648438,0,10,96277.90567682235,1846.4254871486212
1133001607,1130016,1321.177734375,0,10,399896.1462364011,7669.240740465734
1133001609,1130016,1211.78125,0,10,45623.577062552344,874.9726628449675
1133001610,1130016,1116.35559082031,0,10,29686.94602426939,569.3386596797603
1133001901,1130019,3350.69189453125,0,10,38332.97830828071,735.1529683696044
1133001903,1130019,1540.94909667969,0,10,298251.3247026004,5719.888105535454
1133001904,1130019,1512.84167480469,0,10,351023.6860846556,6731.960734118834
1133001906,1130019,5716.1318359375,0,10,83400.26203690055,1599.4569925182575
1133001909,1130019,1643.54931640625,0,10,433881.89978707285,8321.022279696066
1133001912,1130019,2619.03515625,0,10,404542.72227684956,7758.353152796943
1133002102,1130021,650.408020019531,0,10,336291.48281869857,6449.42534449968
1133002104,1130021,941.4443359375,0,10,368667.29671667056,7070.331330438541
1133002105,1130021,1632.49047851563,0,10,67183.44236048959,1288.4495089162656
1133002106,1130021,921.6142578125,0,10,382078.6959438424,7327.536233030609
1133002107,1130021,597.644165039063,0,10,358183.5357759982,6869.272912456245
1133002108,1130021,332.245574951172,0,10,452312.1545922138,8674.479201797021
1133002303,1130023,1369.34655761719,0,10,294701.4123561808,5651.80759851264
1133002304,1130023,4085.1875,0,10,62894.75865518421,1206.2007848281473
1133002305,1130023,1389.73022460938,0,10,419855.0964044419,8052.015106276141
1133002308,1130023,1765.61181640625,0,10,321677.8230839441,6169.16339234066
1133002311,1130023,1385.47192382813,0,10,26882.658866463258,515.5578130248947
1133002501,1130025,5716.1318359375,0,10,252630.53457342536,4844.968890724931
1133002502,1130025,2618.33203125,0,10,464255.1261233605,8903.522478885134
1133002504,1130025,1714.69494628906,0,10,63441.25520374848,1216.6815399797495
1133002505,1130025,2073.4765625,0,10,298251.3247026004,5719.888105535454
1133002506,1130025,3997.982421875,0,10,400950.6395405885,7689.463898616004
1133002508,1130025,5716.1318359375,0,10,75635.09177477748,1450.5359271581474
1133002509,1130025,2334.8486328125,0,10,317409.1298775221,6087.298047662175
1143000301,1140003,884.832092285156,0,10,310460.2366501161,5954.031609507344
1143000303,1140003,1330.64599609375,0,10,345597.1912286557,6627.890975459645
1143000305,1140003,3743.93432617188,0,10,101840.79225280273,1953.1109772805466
1143000306,1140003,1827.70239257813,0,10,579502.0285204399,11113.736924296823
1143000307,1140003,1717.97265625,0,10,354964.4482140945,6807.536989994306
1143000308,1140003,1400.93957519531,0,10,369063.24637358985,7077.924885086661
1143000309,1140003,1891.55065917969,0,10,441197.410323267,8461.319734346505
1143000310,1140003,1238.31359863281,0,10,572838.5281351241,10985.94377322464
1153000401,1150004,1323.74401855469,0,10,67757.01200827539,1299.4494741614747
1153000402,1150004,1345.91516113281,0,10,350831.32193648827,6728.271558876676
1153000403,1150004,1053.89392089844,0,10,283502.37647865264,5437.031579753252
1153000404,1150004,4914.1943359375,0,10,332828.32987791515,6383.008716397895
1153000405,1150004,1144.23693847656,0,10,210570.48084792146,4038.3377675854654
1153000407,1150004,1600.1201171875,0,10,378457.596473183,7258.090493562935
1153000409,1150004,1043.84448242188,0,10,299913.4792253551,5751.765039841603
1153000410,1150004,1135.36657714844,0,10,42122.80145095232,807.8345041095238
1153002701,1150027,1196.01953125,0,10,374279.7368964458,7177.96716360487
1153002703,1150027,1218.24084472656,0,10,340645.18860561214,6532.921067344832
1153002704,1150027,630.763000488281,0,10,150493.03147750147,2886.1675688196137
1153002706,1150027,308.118103027344,0,10,126388.04338443448,2423.880151269694
1153002707,1150027,579.917114257813,0,10,495746.45279249403,9507.465696981217
1153002709,1150027,1055.3935546875,0,10,320080.30832069815,6138.526124587301
1153002710,1150027,635.690979003906,0,10,89491.49552683944,1716.275162636638
1153003101,1150031,3365.93383789063,0,10,1070667.093428197,20533.3403926865
1153003106,1150031,3818.95532226563,0,10,354771.54102934885,6803.837400352586
1153003107,1150031,4505.02197265625,0,10,379525.87293208955,7278.577986172787
1163001102,1160011,1031.5634765625,0,10,310791.5608743203,5960.385772363086
1163001104,1160011,2507.33251953125,0,10,307319.008589224,5893.7888828733985
1163001105,1160011,898.138000488281,0,10,82997.94470862481,1591.7413181521845
1163001106,1160011,4690.83935546875,0,10,28955.32254420155,555.307525214412
1163001107,1160011,924.283203125,0,10,341950.15599699254,6557.947837862989
1163001110,1160011,972.593078613281,0,10,70739.46866771582,1356.6472699755213
1163001301,1160013,3894.06689453125,1,11,349494.55399746506,6702.634914875499
1163001302,1160013,2277.12915039063,1,11,352566.72374343517,6761.553235542415
1163001303,1160013,3990.20434570313,1,11,526894.5437104099,10104.82631198998
1163001304,1160013,1643.54748535156,1,11,144215.8564981699,2765.7833977301952
1163001305,1160013,1831.86743164063,1,11,336770.19007399085,6458.606031084426
1163001307,1160013,2975.55908203125,0,10,361846.8182774376,6939.527641510987
1163001310,1160013,7126.99755859375,1,11,150493.03147750147,2886.1675688196137
2013000401,2010004,1018.46008300781,0,20,299634.6472752047,5746.417578076936
2013000402,2010004,1028.26513671875,0,20,71676.52054699973,1374.6181269496865
2013000403,2010004,1339.12145996094,0,20,100705.50142205381,1931.3382776098936
2013000404,2010004,964.794128417969,0,20,115264.52330495647,2210.5523806127335
2013000407,2010004,1094.75146484375,0,20,150130.74411448216,2879.219592375297
2013000408,2010004,2080.74780273438,0,20,133156.24537037036,2553.6812781341564
2013000409,2010004,973.348571777344,0,20,100769.03839433944,1932.5567948198361
2013000410,2010004,1409.25695800781,0,20,413862.2832148209,7937.084448663171
2013000601,2010006,1506.037109375,0,20,76102.75716699229,1459.5048519968466
2013000602,2010006,1814.67028808594,0,20,425221.1872052855,8154.926431064301
2013000603,2010006,1634.22680664063,0,20,319404.61659077485,6125.567653764578
2013000604,2010006,824.160583496094,0,20,384167.1370505251,7367.588526032618
2013000605,2010006,2007.61511230469,0,20,474740.83091554017,9104.618176209364
2013000606,2010006,3198.8408203125,0,20,140725.68996090424,2698.8487006831665
2013000607,2010006,3908.25854492188,0,20,73616.1434895413,1411.8163731245525
2013000609,2010006,1771.22473144531,0,20,100769.03839433944,1932.5567948198361
2013000804,2010008,2709.05908203125,0,20,93943.25558511216,1801.6513782541303
2013000805,2010008,1256.25988769531,0,20,361774.6745418274,6938.144063095646
2013000806,2010008,1132.13403320313,0,20,312435.08407599543,5991.905393681809
2013000808,2010008,1314.62377929688,0,20,11455.698092121493,219.69830753666932
2013000809,2010008,2060.95190429688,0,20,1026965.4462215928,19695.226656566072
2013000810,2010008,1341.61340332031,0,20,100769.03839433944,1932.5567948198361
2013000901,2010009,1093.31640625,0,20,63523.349839226954,1218.2559575601906
2013000906,2010009,556.814697265625,0,20,319404.61659077485,6125.567653764578
2023000502,2020005,1755.91284179688,0,20,503675.3841468486,9659.52738585587
2023000503,2020005,1472.01184082031,0,20,642684.5999087429,12325.457405074116
2023000504,2020005,1361.77185058594,0,20,201359.36253298778,3861.686193142988
2023000506,2020005,3034.0341796875,0,20,169021.7253913553,3241.512364134904
2023000508,2020005,2472.16870117188,0,20,178312.74222324864,3419.6962388186735
2023000509,2020005,1495.58276367188,0,20,452475.3077488827,8677.608166274014
2023000510,2020005,1411.29858398438,0,20,250180.4590759954,4797.981144033822
2023000701,2020007,1271.7490234375,0,20,312435.08407599543,5991.905393681809
2023000702,2020007,2586.09838867188,0,20,188551.20234620618,3616.050257814899
2023000704,2020007,1281.68493652344,0,20,157397.2006919339,3018.5762862246893
2023000705,2020007,1116.51416015625,0,20,114706.32635052061,2199.8472341279444
2023000706,2020007,1381.94360351563,0,20,103998.75155388011,1994.496495855427
2023000707,2020007,1461.00268554688,0,20,618443.1143711264,11860.552228457096
2023000709,2020007,2586.09838867188,0,20,2906.2165058949627,55.735655963155125
2023000710,2020007,3733.58520507813,0,20,34420.38237872448,660.116886160914
2031000106,2030001,1024.55078125,1,21,43488.45919586616,834.0251991522168
2031000110,2030001,1553.771484375,1,21,122732.30774760948,2353.7701565968855
2031000114,2030001,896.047546386719,1,21,326964.3255169112,6270.548364951812
2031000402,2030004,1672.52673339844,1,21,340235.2164260625,6525.058587619907
2031000404,2030004,785.909423828125,1,21,68733.96643644734,1318.1855854559444
2031000405,2030004,965.694885253906,1,21,420735.02162794344,8068.890383610401
2031000406,2030004,1658.69995117188,1,21,670979.4910518164,12868.099123289678
2031000407,2030004,1166.48864746094,1,21,331765.66582523455,6362.628858970041
2031000409,2030004,674.069274902344,1,21,3584168.986611176,68737.48364802345
2033000801,2030008,1930.10339355469,0,20,122262.11381747035,2344.752739252706
2033000802,2030008,3089.30444335938,0,20,28121.04732957614,539.3077274544614
2033000803,2030008,4277.88232421875,0,20,988179.5359352063,18951.387321969036
2033000804,2030008,1760.76098632813,0,20,118182.51092727507,2266.5137840017806
2033000806,2030008,1467.92761230469,0,20,312435.08407599543,5991.905393681809
2033000807,2030008,1650.84399414063,0,20,255624.78483099735,4902.392865120888
2033000808,2030008,2319.14428710938,0,20,154894.9051006545,2970.5870583365486
2033000809,2030008,2708.2548828125,0,20,380444.5994925644,7296.197398695898
2033001801,2030018,1120.84008789063,0,20,347165.4891666979,6657.967920568567
2033001804,2030018,1326.31640625,0,20,105255.20397168149,2018.5928422737359
2033001805,2030018,889.119201660156,0,20,414014.0374651287,7939.994803989054
2033001806,2030018,1306.80737304688,0,20,78918.60479626819,1513.507406311587
2033001807,2030018,832.218627929688,0,20,151653.94273843258,2908.4316191791663
2033001808,2030018,2710.0693359375,0,20,396439.8283844485,7602.955196252152
2033001809,2030018,941.183227539063,0,20,198329.76577335037,3803.584340662372
2033001810,2030018,2613.61474609375,0,20,10107.337883959044,193.83934605733256
2033002301,2030023,1067.2890625,0,20,331010.58426576434,6348.147843554503
2033002302,2030023,1082.4248046875,0,20,117775.9482401283,2258.716691798806
2033002305,2030023,1107.05786132813,0,20,340645.18860561214,6532.921067344832
2033002307,2030023,1049.70788574219,0,20,148278.39277237817,2843.695048034921
2033002308,2030023,1049.70788574219,0,20,352906.5072783916,6768.069631746161
2033002310,2030023,484.674682617188,0,20,115102.13273422963,2207.4380410708127
2033002801,2030028,4835.81787109375,0,20,28462.607937910343,545.8582045156393
2033002803,2030028,1923.98913574219,0,20,387144.60977961076,7424.690739625919
2033002805,2030028,1828.42211914063,0,20,435507.11288825964,8352.190748421925
2033002806,2030028,5993.43408203125,0,20,2906.2165058949627,55.735655963155125
2033002807,2030028,4770.92529296875,0,20,100769.03839433944,1932.5567948198361
2033002808,2030028,1331.17004394531,0,20,429277.6612720004,8232.721819861827
2033002811,2030028,4077.783203125,0,20,35661.76097140848,683.9241455380177
2033003303,2030033,1324.58178710938,0,20,645982.125874897,12388.697625617333
2033003304,2030033,2957.90209960938,0,20,298251.3247026004,5719.888105535454
2033003305,2030033,2093.12475585938,0,20,107214.95676014535,2056.177140267054
2033003307,2030033,1209.7890625,0,20,122262.11381747035,2344.752739252706
2033003308,2030033,5463.6279296875,0,20,205826.4314632389,3947.3560035494584
2033003309,2030033,1707.89294433594,0,20,328187.1413874326,6293.999626937084
2033003310,2030033,1302.76220703125,0,20,28462.607937910343,545.8582045156393
2041000201,2040002,2613.53686523438,1,21,659021.3894089613,12638.765679691549
2041000202,2040002,1723.35595703125,1,21,605546.2858996271,11613.215805570066
2041000210,2040002,765.218383789063,1,21,6384.800325998371,122.4482187206143
2041000606,2040006,972.01318359375,1,21,255154.50487752212,4893.373798014189
2041000610,2040006,938.396545410156,1,21,46516.43999343811,892.0960605812206
2041000611,2040006,752.823486328125,1,21,402653.04480649845,7722.112764940367
2041000901,2040009,446.738098144531,1,21,424790.0398777426,8146.6578526329895
2041000902,2040009,395.23095703125,1,21,33162.10715266029,635.9855817778367
2041000904,2040009,331.469909667969,1,21,651410.4267801229,12492.802020835123
2041000907,2040009,479.989349365234,1,21,150047.03351693822,2877.6141837432433
2041000908,2040009,778.794677734375,1,21,383675.92360204237,7358.167994660101
2041000909,2040009,395.23095703125,1,21,406547.1662684075,7796.794542309483
2041000911,2040009,409.957855224609,1,21,441467.83386046597,8466.505938885324
2043001201,2040012,3029.447265625,0,20,171868.66753869553,3296.11125164012
2043001202,2040012,1428.32629394531,0,20,814328.7699441918,15617.263225381035
2043001204,2040012,2630.45654296875,0,20,43785.744183764735,839.7265547721153
2043001205,2040012,1428.32629394531,0,20,15748.634619724668,302.0285925958927
2043001206,2040012,1514.7236328125,0,20,392949.66184718284,7536.020499205123
2043001207,2040012,1452.24890136719,0,20,93554.81153572393,1794.2017667562525
2043001209,2040012,659.760559082031,0,20,763586.1339146621,14644.116834302185
2043001210,2040012,3005.96215820313,0,20,38906.54795606652,746.1529336148136
2043001212,2040012,1758.72509765625,0,20,350244.9898642575,6717.026834819907
2043001401,2040014,2565.77783203125,0,20,10107.337883959044,193.83934605733256
2043001403,2040014,757.888366699219,0,20,305171.2931239866,5852.599821413451
2043001404,2040014,1614.78308105469,0,20,45876.08047084597,879.8151936975834
2043001405,2040014,3146.07788085938,0,20,352160.16105628834,6753.75614333944
2043001406,2040014,2121.5966796875,0,20,311805.17416656605,5979.824930327298
2043001411,2040014,1585.32873535156,0,20,373466.33407599543,7162.367658314013
2043001501,2040015,2119.181640625,0,20,26619.600523065084,510.51285877040664
2043001503,2040015,953.895263671875,0,20,312435.08407599543,5991.905393681809
2043001504,2040015,1627.89074707031,0,20,124745.48075490774,2392.3789518815756
2043001505,2040015,1285.64208984375,0,20,347178.66781141673,6658.220661686312
2043001506,2040015,1668.0283203125,0,20,390626.28234967036,7491.462538680663
2043001507,2040015,1627.89074707031,0,20,312435.08407599543,5991.905393681809
2043001508,2040015,1498.42834472656,0,20,182035.08859140615,3491.083699501833
2043001509,2040015,1334.798828125,0,20,140434.84101607767,2693.2707760195294
2043001510,2040015,1297.04138183594,0,20,375483.11902255064,7201.04572366285
2051000105,2050001,518.318176269531,1,21,477145.3973283691,9150.733145983344
2051000106,2050001,461.284454345703,1,21,33499.048055746265,642.4474617569168
2051000108,2050001,448.995147705078,1,21,335153.2512104995,6427.59624636047
2051000109,2050001,444.713775634766,1,21,164205.22300339915,3149.141090523212
2051000110,2050001,448.995147705078,1,21,6969.532514779446,133.66226008276965
2051000111,2050001,475.337036132813,1,21,265929.0936957201,5100.009736629715
2051000112,2050001,434.305633544922,1,21,74059.9825159181,1420.328353985917
2053000401,2050004,1378.75622558594,0,20,63597.694812373884,1219.6817514876225
2053000403,2050004,1523.70715332031,0,20,1069937.8808198106,20519.355494113875
2053000404,2050004,1218.1591796875,0,20,350494.6426822306,6721.814696820056
2053000405,2050004,1473.89440917969,0,20,260379.70475031552,4993.583105152183
2053000406,2050004,1450.66516113281,0,20,390913.2622095791,7496.966261719805
2053000407,2050004,710.379272460938,0,20,376630.4462306663,7223.049257955285
2053000408,2050004,1329.22717285156,0,20,179148.15992240532,3435.7179472396665
2053000410,2050004,1549.22717285156,0,20,693859.2746552201,13306.889469722606
2053000902,2050009,1254.46362304688,0,20,825406.738423896,15829.717403761437
2053000903,2050009,1269.23608398438,0,20,71732.05297452968,1375.6831323508086
2053000904,2050009,1435.42041015625,0,20,357652.098451401,6859.080964323802
2053000906,2050009,2538.47216796875,0,20,548389.3936825126,10517.05628886702
2053000907,2050009,1312.60400390625,0,20,251745.3343223251,4827.992448483361
2053000908,2050009,1435.42041015625,0,20,163826.55118786488,3141.878891719113
2053000909,2050009,2312.4619140625,0,20,437999.66926194937,8399.993196804882
2053000910,2050009,1278.67150878906,0,20,95952.53600638328,1840.1855212081439
2053001302,2050013,1609.41662597656,0,20,72380.21960903161,1388.1137246601284
2053001303,2050013,1441.42956542969,0,20,337550.9756811589,6473.580000812362
2053001304,2050013,1213.27355957031,0,20,317605.25337027095,6091.059319919754
2053001306,2050013,1201.70434570313,0,20,675795.9934397725,12960.47039690137
2053001307,2050013,3206.20263671875,0,20,302737.49027994246,5805.924152989354
2053001308,2050013,1388.43701171875,0,20,100769.03839433944,1932.5567948198361
2053001309,2050013,6315.06884765625,0,20,375942.75200139394,7209.860602226152
